flight_id,carrier,route_type,origin,destination,cabin_class,booking_channel,customer_segment,aircraft_family,departure_time,distance_miles,base_fare_usd,ancillary_revenue_usd,passenger_count,available_seats,delay_minutes,fuel_gallons,crew_size,baggage_weight_lbs,advance_booking_days,customer_age,loyalty_status,satisfaction_rating,on_time,cancelled,year,month,day_of_week,load_factor,total_revenue_usd,fuel_cost_usd,operating_margin,revenue_per_mile,performance_category
FL003145,Southwest,Domestic,PHX,DFW,Premium Economy,Mobile App,Leisure,B777,Afternoon,1466.564731027076,268.33469076484414,8.456639299646348,155,176,9.615807701264583,4693.842169652854,4,6269.81716094879,11,36,Silver,3.1875947420241872,1,0,2023,11,Sat,88.06818181818183,41600.33370785049,14696.872390373986,64.67126323171655,28.3658353618777,Good
FL003146,American,International,MIA,SEA,First,Travel Agent,Group,B737,Afternoon,2503.812527134215,419.383409562682,73.012114372026,336,400,9.51013763195975,8324.66955286764,13,13101.165346227626,8,24,None,4.406937233655087,1,0,2025,10,Mon,84.0,140985.83772743316,23331.718663137268,83.45101959230523,56.308464072108904,Excellent
FL003147,JetBlue,International,DTW,LAX,Economy,Airport,Business,B777,Afternoon,1888.8958470625498,304.70103377818,10.651035931631496,324,370,16.257869552670932,5634.130174529116,12,13618.207083228095,27,71,Gold,3.8968159547729586,0,0,2023,6,Fri,87.56756756756758,98733.78598006195,16117.11707636752,83.6761885342651,52.27063532041978,Good
FL003148,Southwest,Regional,MIA,LAS,Economy,Travel Agent,Leisure,B777,Morning,715.2492327066651,128.23252724309688,72.49789918316311,84,117,9.154709385811248,2017.5727784774122,7,3728.8334968155464,13,23,None,3.9532319798282916,1,0,2023,10,Thu,71.7948717948718,10844.0301876033,5938.318100899932,45.23882727946931,15.16119094118708,Good
FL003149,American,Domestic,DFW,SFO,Business,Mobile App,Group,A330,Morning,1665.14917230819,280.4670239408518,33.313390869978846,186,232,7.746380275177094,4946.208393762674,6,4655.133368311882,2,20,None,2.1304862595078746,1,0,2025,3,Thu,80.17241379310344,52200.17984386841,14175.772904044095,72.84344048920126,31.348650746713446,Good
FL003150,American,Domestic,IAH,SFO,Business,Travel Agent,Leisure,A350,Afternoon,1711.9374177228851,316.59355910439706,63.69798591412314,124,156,4.7298755947650015,4810.338641149874,4,5313.303207033892,14,64,None,3.8282948685611045,1,0,2024,3,Tue,79.48717948717949,39321.29931485936,14605.29093039629,62.85654038681013,22.968888294504456,Good
FL003151,Delta,Domestic,ORD,DEN,Premium Economy,Website,Leisure,A350,Evening,1577.3862167712475,248.47091659282557,22.365283391269593,242,257,16.604341734913632,4655.590260374568,7,7213.560399661541,14,24,None,3.0773583448942157,0,0,2024,11,Thu,94.16342412451361,60152.32709885506,13358.155067691176,77.79278755793068,38.13417821158656,Poor
FL003152,Southwest,Domestic,MIA,DEN,Economy,Travel Agent,Business,A350,Morning,1475.5216671058872,267.47847529985864,34.22524203868841,243,265,4.234979640185484,4263.458513566516,4,9516.953821523417,37,55,None,3.070824731279526,1,0,2023,2,Thu,91.69811320754717,65031.49473990434,12283.2110615938,81.1119041462588,44.07356136454315,Good
FL003153,American,International,DFW,LGA,Economy,Website,Leisure,A320,Night,3816.512131557732,619.2396526138621,8.49026006942073,300,319,11.62929296505969,10936.983924796114,11,9079.478276600512,32,34,None,4.884223739617532,1,1,2024,4,Sat,94.04388714733543,185780.38604422804,32336.239891264882,82.59437361510989,48.67805463214935,Excellent
FL003154,Alaska,Regional,BOS,LAX,Economy,Website,Leisure,A320,Evening,310.9845349636358,75.0,1.207424376025494,88,106,0.46578602748837894,1034.8547137843345,4,3774.4794894200713,22,32,Platinum,3.559480982898519,1,0,2023,7,Wed,83.01886792452831,6601.207424376025,3250.667642256076,50.75646872945606,21.226802886349063,Good
FL003155,Southwest,International,SEA,PHL,Economy,Website,Group,B777,Afternoon,2744.09786242115,463.5982287660143,27.320296822633306,366,383,17.310919588402193,8383.405496607198,9,10200.653061213681,33,40,None,3.480156776707004,0,0,2023,9,Wed,95.56135770234987,169704.27202518386,24488.68907030806,85.56978632413333,61.84337459286229,Poor
FL003156,JetBlue,Regional,PHX,SEA,Economy,Website,Frequent Flyer,A330,Afternoon,823.5680062480906,147.9225851007438,70.87618466837571,104,136,18.46453325158094,2777.7547840495,6,4525.853306041162,17,49,Silver,4.8688720423304614,0,0,2025,2,Wed,76.47058823529412,15454.82503514573,8621.07930006568,44.21755483830757,18.765693807792406,Good
FL003157,American,Regional,DEN,SEA,Economy,Website,Business,A320,Night,557.3634693364241,120.54354591509897,20.20692191875852,60,84,8.519537528792666,1918.6098084364971,5,2102.965419417671,6,18,Gold,2.797509495467205,1,0,2024,11,Fri,71.42857142857143,7252.819676824697,5501.3381791667625,24.148973443453066,13.012728813138095,Good
FL003158,Delta,Domestic,LAX,SEA,Economy,Mobile App,Leisure,B777,Evening,4196.0098282978015,681.8747396104526,10.995668053290999,224,262,5.397052232533604,12807.106319518787,4,8553.198997506155,39,71,Silver,,1,0,2024,4,Mon,85.49618320610686,152750.93734079466,37025.85515311639,75.7606363681357,36.40385594682014,Good
FL003159,Frontier,Regional,LGA,DTW,Economy,Mobile App,Group,B777,Night,690.4480737637429,137.6216384684434,7.300704884018707,100,123,4.10805956491271,2228.973307631297,6,2505.041857313776,21,43,None,1.4535526228397626,1,0,2024,2,Mon,81.30081300813008,13769.464551728359,6725.213678918419,51.158495280237595,19.942795229580128,Good
FL003160,Delta,Domestic,LAX,ATL,Economy,Airport,Business,A350,Morning,1152.3431386238249,208.43718529443598,19.71290987230479,147,194,46.23305992488087,3660.2098521729017,4,6612.580863462074,15,18,Silver,1.4170843765100671,0,0,2025,4,Sat,75.77319587628865,30659.979148154394,10575.761088095822,65.50630045443967,26.60664008879316,Poor
FL003161,United,Domestic,DTW,SFO,Business,Website,Business,B757,Evening,2205.9382697626797,345.59103469658714,57.19779656130519,159,185,23.17299211653043,6576.526546025787,4,5720.763820069884,2,67,Silver,1.942856025853945,0,0,2023,8,Wed,85.94594594594595,55006.17231331866,19568.805340860392,64.4243463635404,24.935499359751514,Poor
FL003162,American,Regional,SEA,JFK,Economy,Website,Group,A350,Morning,841.6617003710777,156.2188801545999,2.9488268394796844,88,140,7.219690819197454,2485.938459657079,7,2426.975090369184,54,33,None,3.8260329434431144,1,1,2025,5,Mon,62.857142857142854,13750.210280444271,7381.74734401756,46.31538577620171,16.336979898671856,Good
FL003163,JetBlue,Domestic,SFO,IAH,Business,Mobile App,Leisure,B777,Evening,2094.5037141917537,361.7929042317105,14.515559225267847,230,259,44.635484621969965,6145.464409606137,5,8682.056019845239,8,41,Gold,3.501833432835749,0,0,2025,8,Fri,88.8030888030888,83226.88353251868,18212.29101066259,78.11729787581602,39.73584910286733,Good
FL003164,Spirit,Regional,PHX,MIA,Premium Economy,Mobile App,Leisure,A321,Evening,760.8027061566718,201.89011920462613,10.174687529802778,76,148,16.31598659191674,2482.5175240706108,7,3361.821267439999,10,45,None,2.3298410898983093,0,0,2023,12,Sat,51.35135135135135,15353.82374708139,7397.693046516017,51.8185621485837,20.18108456086325,Poor
FL003165,Alaska,Domestic,FLL,LGA,Business,Website,Leisure,B787,Morning,1680.298338667764,302.1832384560916,11.827920550021625,230,256,24.780892952634435,5797.4002641144925,7,8287.328996069919,6,27,Silver,4.231091347215494,0,0,2024,12,Thu,89.84375,69513.97276545108,16299.976353495782,76.55151086171702,41.3700181484234,Good
FL003166,JetBlue,Domestic,LAS,PHX,Economy,Mobile App,Frequent Flyer,B787,Evening,1407.0189192377525,222.24463286967608,14.29653220157644,194,266,1.5651855932241727,4561.025453600153,7,8248.329158004033,0,45,None,2.239422676986231,1,0,2025,6,Thu,72.93233082706767,43129.755308918735,13557.71459279196,68.56528747802012,30.653287400203634,Good
FL003167,Delta,Regional,MIA,ORD,Economy,Mobile App,Business,B757,Night,730.3441820391658,182.75735333970613,93.43155513228817,64,139,10.43487798897045,2155.419497328672,5,1642.5014991164037,5,22,None,4.229322711843484,1,0,2024,4,Thu,46.043165467625904,11789.902168873481,6430.602563302103,45.45669275967755,16.142939806757067,Excellent
FL003168,Delta,Domestic,FLL,BOS,Premium Economy,Travel Agent,Business,A330,Morning,1923.0443614630651,357.50125327516804,11.501615776250805,137,165,4.536406256950578,5550.544214068268,4,5053.494492615665,1,18,None,4.6313022017131855,1,0,2025,4,Sun,83.03030303030303,48989.173314474276,17025.465352235915,65.24647345456309,25.474801463863777,Excellent
FL003169,JetBlue,Domestic,DEN,LAS,Economy,Travel Agent,Business,A350,Afternoon,1400.4972515620086,301.85344824813166,17.749333136589556,148,205,5.66762806937178,4330.945089325095,7,4921.712709476227,7,31,None,4.740331239160751,1,0,2024,10,Thu,72.1951219512195,44692.05967386008,13327.975614487574,70.17820232106473,31.91156542721804,Excellent
FL003170,Delta,International,BOS,DEN,Economy,Website,Leisure,B757,Night,1260.5965918108673,282.903985279264,18.953347436205043,232,307,2.684229575154999,3972.5104734743218,8,7926.234675531507,0,39,None,4.802259112257613,1,0,2025,9,Thu,75.57003257328991,65652.67793222546,12289.354476861947,81.28125940338872,52.080640514753675,Excellent
FL003171,Southwest,Regional,SEA,JFK,Economy,Website,Business,A321,Afternoon,683.722927133943,106.16288166717192,87.31180699389341,60,104,0.6608954800883979,2119.9286487970626,7,2310.665319065699,8,51,None,4.030835483705656,1,0,2023,5,Tue,57.692307692307686,6457.084707024209,6471.6817508566055,-0.22606244915011714,9.444007873322713,Excellent
FL003172,Southwest,Regional,DEN,ORD,Economy,Airport,Leisure,A330,Evening,356.0917353080406,75.0,57.16304303728575,112,158,3.8612948715748234,1095.3838158866067,6,4663.569763472071,20,18,None,1.9572433166494443,1,0,2023,2,Wed,70.88607594936708,8457.163043037286,3125.183884228964,63.04690038106925,23.749955993000892,Good
FL003173,Frontier,International,DEN,LGA,Premium Economy,Mobile App,Group,A330,Morning,392.986107311416,118.07621007001545,6.854856322484892,348,363,5.487983735562234,1139.0125374453623,9,13938.653740586351,29,56,None,,1,0,2023,4,Wed,95.86776859504133,41097.37596068786,3523.2045016723077,91.42717893949612,104.57717256686851,Good
FL003174,JetBlue,Regional,MCO,ORD,Premium Economy,Website,Leisure,B787,Morning,910.1271974533882,166.99417571762484,60.21611914253076,114,189,26.559148967529293,2968.62807231587,6,3566.7182608459407,70,44,Silver,3.7669581619131467,0,0,2024,10,Mon,60.317460317460316,19097.55215095176,8365.969924106334,56.193496119399775,20.98338804113129,Good
FL003175,United,Regional,DTW,SFO,Economy,Website,Business,A320,Evening,742.376402902347,145.88049141537513,143.5532364603722,105,180,19.84770112202095,2524.4820410372013,5,2756.0587086067494,5,51,None,4.0139961620175,0,0,2025,8,Sat,58.333333333333336,15461.00483507476,7901.415555803477,48.89455349060906,20.826368907510275,Good
FL003176,JetBlue,Regional,BWI,ORD,Premium Economy,Website,Business,A321,Morning,822.0916573793208,176.0024493431956,8.188832851148232,55,129,14.799014524915727,2316.571696211028,5,1453.506727487265,11,18,Platinum,3.5238572287223495,1,0,2023,11,Sat,42.63565891472868,9688.323546726906,6892.288115995466,28.859847807994086,11.784967600342187,Good
FL003177,Southwest,Regional,BOS,SFO,Business,Mobile App,Business,B757,Morning,389.8875926856555,92.43228151147687,8.665377373317137,118,191,27.250045232323608,1294.2215029852869,4,3284.964345217727,24,25,Silver,3.93319962582113,0,0,2024,7,Sun,61.78010471204188,10915.674595727589,3820.8112447515773,64.9970213820129,27.996978617701963,Good
FL003178,Alaska,Regional,BOS,ORD,First,Mobile App,Business,B787,Afternoon,547.6192183403317,124.59131896234103,2.4923761646442624,75,136,14.36896760516594,1673.4167595580177,7,2071.128018361976,25,30,None,3.022055474564163,1,0,2024,12,Thu,55.14705882352941,9346.841298340221,4741.957936370777,49.266733166713365,17.068139658552656,Good
FL003179,United,Regional,MSP,PHX,Business,Mobile App,Group,A330,Afternoon,617.0075906822203,187.6078920564588,56.09969149859252,65,143,,2055.9954773597365,4,2580.1470676091817,32,19,None,2.7572110645883563,1,0,2025,8,Mon,45.45454545454545,12250.612675168415,5902.60375594714,51.81788933780005,19.854881625723618,Good
FL003180,Delta,Regional,FLL,MIA,Economy,Travel Agent,Business,A330,Morning,410.0363085644561,107.67055690482972,95.37648127865303,114,127,,1399.9540390536602,4,4875.822957228159,51,61,None,3.2097055717576994,0,0,2024,8,Sat,89.76377952755905,12369.819968429241,3974.898134062932,67.8661601849677,30.16762103760076,Poor
FL003181,American,Regional,DFW,FLL,Economy,Travel Agent,Leisure,B757,Evening,740.1097368234317,197.72407209038744,8.043716889305246,103,120,7.317210474682584,2425.566893465342,5,3559.460194993178,27,26,Gold,4.795854323768288,1,0,2024,9,Tue,85.83333333333333,20373.62314219921,7450.5773418193785,63.43027801281331,27.527840978884125,Excellent
FL003182,United,Regional,FLL,DEN,Economy,Travel Agent,Group,B757,Evening,731.247795619822,155.04649659633031,8.21680373626475,86,114,,2470.2027632507115,5,2433.6180065762505,13,66,None,3.6030224530139114,1,0,2024,1,Sat,75.43859649122807,13342.215511020671,7056.449362889924,47.11186191632645,18.245819804094605,Good
FL003183,Delta,Regional,DEN,BWI,Premium Economy,Travel Agent,Leisure,B777,Evening,200.0,75.0,10.970426759533805,64,125,10.922152319000046,657.7752343483497,7,2151.856746100272,12,24,None,3.29679813873069,1,0,2025,3,Tue,51.2,4810.970426759533,1902.4639216527476,60.455713652470585,24.054852133797667,Good
FL003184,JetBlue,Domestic,SFO,SEA,Economy,Website,Leisure,B757,Evening,2236.8388312403813,381.573042846937,31.170540015608374,159,203,15.780822623985804,7233.2523991288745,6,5300.933103343891,11,55,None,4.454334962478233,0,0,2024,10,Mon,78.32512315270937,60701.284352678595,22880.72301858101,62.30603147432194,27.137084489461525,Good
FL003185,Spirit,Regional,LAX,BWI,Economy,Travel Agent,Leisure,B787,Evening,541.621027944407,157.437665038503,29.013216804212345,83,118,6.881772276560743,1613.5934485817913,7,2436.1085344887074,1,20,Gold,4.631412089285474,1,0,2023,4,Fri,70.33898305084746,13096.339414999962,4596.345864615915,64.90358321538714,24.17989468522665,Excellent
FL003186,Delta,Domestic,BWI,MIA,Economy,Travel Agent,Leisure,B757,Evening,2025.285302147458,308.82889016422575,52.584856506499634,176,228,1.003215920845252,5944.11327792971,5,5852.983250592666,7,18,Gold,3.647223166094798,1,0,2024,11,Tue,77.19298245614034,54406.46952541023,17546.86438814466,67.74857008512657,26.863607545920452,Good
FL003187,United,Domestic,LAX,BOS,Premium Economy,Mobile App,Leisure,A350,Night,1919.09800234492,381.5321050600167,8.22937428445005,145,179,5.98172332942374,5919.100104223397,4,4707.796591190025,0,36,Gold,3.7529159233349016,1,0,2023,9,Sat,81.00558659217877,55330.38460798687,17580.829832313535,68.22572270756316,28.83145339132208,Good
FL003188,United,Regional,PHX,MCO,Economy,Website,Frequent Flyer,B757,Evening,648.7099604843244,146.64840658453812,39.55441303704785,103,145,32.47777301641152,2013.1588536927236,4,2996.7596009873387,30,34,None,4.831585816999867,0,0,2024,8,Sun,71.03448275862068,15144.340291244474,5750.043339966495,62.031734434210925,23.34531795987496,Good
FL003189,Southwest,International,SFO,ATL,Economy,Website,Leisure,A330,Evening,690.5327887645074,195.98025431754948,5.350520017540469,209,258,0.07817839790694275,2099.251720725776,10,6115.153288211493,18,26,None,3.175195577952508,1,0,2025,6,Mon,81.0077519379845,40965.223672385386,6622.945986092391,83.8327601014494,59.324081837851395,Good
FL003190,Southwest,Regional,DTW,BWI,Economy,Mobile App,Group,A320,Evening,949.5468294003409,167.0508550932964,25.33493369739679,52,76,7.69435516242668,2991.3610335068365,7,1855.9752768169033,24,41,Gold,3.6694300528421775,1,0,2024,11,Sat,68.42105263157895,8711.97939854881,9234.076668994598,-5.992866219733658,9.174881247353131,Good
FL003191,Southwest,International,FLL,JFK,Business,Website,Business,B737,Evening,511.350971804609,114.35324165732638,31.784945642161468,368,426,6.359232573378268,1699.8417989059906,8,13609.374617468085,44,50,Platinum,4.198854327269596,1,0,2024,6,Thu,86.3849765258216,42113.77787553827,5382.200093190582,87.21985923681088,82.35787198548682,Excellent
FL003192,Hawaiian,Regional,PHL,DTW,Economy,Mobile App,Leisure,A321,Afternoon,875.5102190104241,185.64241880781964,104.2341330545863,58,119,36.432716721161306,2660.650205330751,7,2302.57058958079,3,18,None,4.02619865189015,0,0,2023,8,Fri,48.739495798319325,10871.494423908125,7629.80687321781,29.818233117623045,12.417324421633834,Good
FL003193,Spirit,Domestic,SEA,IAH,Premium Economy,Mobile App,Group,B757,Morning,1879.525284692777,279.12931478509927,8.582044866514423,239,316,,5322.294895311886,5,7257.41914826038,39,52,None,3.985935191030505,1,0,2024,10,Tue,75.63291139240506,66720.48827850525,16609.951154787846,75.10517146479138,35.498585106510674,Good
FL003194,Delta,Domestic,IAH,IAH,Economy,Call Center,Business,A321,Afternoon,1137.7620655274852,228.09151379347145,14.023486246884277,207,232,5.581865788516621,3204.78135436599,5,5418.670125630868,12,64,None,4.161451795590422,1,0,2023,1,Tue,89.22413793103449,47228.96684149548,9398.651659362995,80.09981524494134,41.51040737994666,Excellent
FL003195,Alaska,Domestic,MCO,BOS,Economy,Mobile App,Frequent Flyer,A330,Morning,1445.0438380574058,230.50773598382665,82.4760064314011,172,200,5.2023927250374395,4089.4697290545305,4,6116.4476553007,61,18,None,4.069945384825263,1,0,2024,11,Fri,86.0,39729.806595649585,13059.70884565705,67.12868759072417,27.493841743278157,Excellent
FL003196,Spirit,Domestic,ATL,IAH,Economy,Mobile App,Business,B737,Night,1875.5404250842332,323.78421317989705,45.33473610820525,169,197,6.602843095627683,6183.8841920056675,7,5977.528540323166,16,41,Silver,3.7962137642161116,1,0,2024,6,Sun,85.78680203045685,54764.86676351081,19394.869013164214,64.58519821308725,29.19951286096712,Good
FL003197,United,Regional,ORD,PHL,Economy,Call Center,Group,B777,Afternoon,995.861099213826,212.45872679903104,46.116686695563665,116,165,17.16217829036077,3191.856413379249,7,3763.4277566988476,0,18,None,3.3242992037407104,0,0,2025,10,Wed,70.3030303030303,24691.328995383166,10151.019700216999,58.88832187965639,24.79394868910486,Poor
FL003198,Southwest,Domestic,PHL,LAS,Economy,Website,Business,B757,Evening,2059.231046935349,341.97415561050747,19.46439740561199,160,190,20.84098520545095,6151.545760501306,7,4347.186132654361,19,52,None,4.697556627428122,0,0,2024,10,Wed,84.21052631578947,54735.329295086805,18149.685585909967,66.84100411991285,26.58047011118382,Good
FL003199,United,International,LAX,LAS,Economy,Website,Group,B737,Afternoon,2247.345787472011,392.6870136221743,18.42924454295571,339,378,6.441242683128296,6326.492993751477,9,10296.082068479433,4,42,Silver,4.042640676856052,1,0,2025,8,Thu,89.68253968253968,133139.32686246003,19632.171979733906,85.2544154740883,59.24292007249382,Excellent
FL003200,Delta,Regional,LGA,JFK,Economy,Airport,Business,A350,Night,267.6028272391052,75.0,26.646493739911786,80,122,0.7624865414723064,789.6159638747074,4,3531.508789574441,8,60,Gold,1.3753428873647597,1,0,2023,7,Thu,65.57377049180327,6026.646493739911,2248.699520913242,62.68738305375893,22.520862563066483,Good
FL003201,Southwest,Domestic,BOS,ORD,Business,Website,Group,B737,Night,1418.7221680536509,336.12164567779985,11.958440351703546,196,211,2.522216370893558,4952.779798322708,4,6109.176923930401,14,71,None,4.113731314729398,1,0,2023,7,Thu,92.89099526066352,65891.80099320048,15668.05044591592,76.22154773469806,46.444471283336355,Excellent
FL003202,Southwest,Domestic,LGA,LAS,Economy,Mobile App,Leisure,B787,Evening,2553.8230369037437,484.1228823111753,22.279446599424944,162,209,21.858838187713978,7812.386302892423,5,4702.47886620313,6,40,None,4.426349435596851,0,0,2024,12,Fri,77.51196172248804,78450.18638100983,22633.803757643327,71.14882092476174,30.718724534697156,Good
FL003203,Spirit,Domestic,ORD,DTW,Economy,Website,Business,A320,Morning,1351.8454574294028,246.72356475274526,16.131901480965986,128,177,63.28917967961412,4694.0840323107195,5,4539.611790996777,0,51,Gold,3.9036463791767777,0,0,2025,7,Tue,72.31638418079096,31596.74818983236,14155.365221227994,55.199930270726085,23.37304757447279,Good
FL003204,American,Domestic,PHL,DFW,Premium Economy,Travel Agent,Frequent Flyer,A320,Afternoon,1502.8816869339435,217.2694859900064,14.970355060996319,146,184,6.507878282606605,4526.736340748932,7,6401.800986550176,21,40,None,2.7560948158411853,1,0,2025,2,Sat,79.34782608695652,31736.315309601927,13913.989232171407,56.15751514807491,21.1169751987249,Good
FL003205,Southwest,Domestic,MSP,PHX,Economy,Website,Business,A320,Afternoon,1646.7611963628456,324.05570980195097,44.04426606688834,171,211,3.4659909128644575,5181.402516282974,6,6216.912672726058,55,39,None,4.10829644374439,1,0,2024,10,Fri,81.04265402843602,55457.5706422005,15375.370395629996,72.27543468351986,33.67675335360589,Excellent
FL003206,Hawaiian,Regional,ATL,ATL,Economy,Mobile App,Leisure,A330,Afternoon,942.5592218218845,239.49968667438947,1.579914643021853,106,136,1.3008073669585356,2863.7985142793946,6,3474.9025078398554,24,64,Silver,2.61113818001782,1,0,2025,10,Fri,77.94117647058823,25388.546702128304,8060.255705123659,68.25239427963015,26.93575757823945,Good
FL003207,Alaska,International,MSP,BOS,Economy,Website,Group,B737,Afternoon,1372.6461775274067,273.3829732978491,7.3927718506679785,329,378,4.3245138869360975,4581.91399564205,12,9790.825071218012,0,27,Silver,2.4561116254978903,1,0,2023,10,Thu,87.03703703703704,89950.39098684303,14208.489882545773,84.20408213164517,65.530646177789,Good
FL003208,Delta,Domestic,MSP,IAH,Business,Website,Leisure,A321,Evening,1670.0920456691856,262.8575013846631,19.01773500951363,158,203,1.8859726921204065,5578.979509230362,6,7078.873283300727,11,20,None,4.428399206919048,1,0,2024,9,Sat,77.83251231527095,41550.50295378629,16713.104909014895,59.77640769450201,24.879169421549758,Excellent
FL003209,Delta,Regional,ATL,BOS,Economy,Mobile App,Group,A330,Evening,962.9385858950393,164.2906775600274,17.2218949726273,99,174,25.69924995836509,3310.2656848645815,6,3589.5356390186016,15,57,None,3.8587806341334216,0,0,2024,3,Thu,56.896551724137936,16281.99897341534,9778.453500194766,39.943163513517774,16.908657739871778,Good
FL003210,Alaska,International,ATL,LAX,Economy,Mobile App,Group,A330,Afternoon,3363.756978806485,568.4958566740947,6.000664447891793,297,320,31.06650040435109,10833.067210251322,9,12445.333811295064,22,21,Gold,3.882774362048011,0,0,2023,11,Fri,92.8125,168849.27009665404,32638.61895553313,80.66996739941494,50.19663167122271,Good
FL003211,Delta,Regional,MSP,ORD,Business,Mobile App,Leisure,B787,Morning,975.816728226781,212.81976208922416,1.9055126826820659,100,123,14.6142691553714,3301.155981637432,7,2890.847209926495,11,23,Silver,,1,0,2025,9,Tue,81.30081300813008,21283.8817216051,10255.355255807395,51.81633035764681,21.81135156422395,Good
FL003212,Alaska,Domestic,DEN,PHL,First,Mobile App,Business,B777,Night,1835.5906076577023,331.5037216024169,8.577640590460595,234,303,12.740098154544697,5866.220267994527,5,7101.871448500535,11,56,Silver,4.370432009890153,1,0,2025,10,Fri,77.22772277227723,77580.448495556,17082.473082614986,77.98095600904715,42.26457041777535,Excellent
FL003213,Alaska,International,MSP,DFW,First,Mobile App,Leisure,A321,Evening,1703.5068235189758,296.7059885501155,0.3200534000927864,351,417,19.852352184549996,5462.600326343551,10,15720.585055981213,8,22,None,4.099011688439166,0,0,2023,6,Wed,84.17266187050359,104144.12203449063,17025.65776833266,83.65183033307048,61.13513641193263,Good
FL003214,American,Regional,FLL,JFK,Economy,Website,Group,A350,Evening,200.0,116.00272364299205,6.719904201261768,109,131,0.13586655418910865,659.2185974378618,4,4424.669100589729,27,63,None,2.0581486280796586,1,0,2024,10,Wed,83.20610687022901,12651.016781287395,2100.691293054013,83.3950793887079,63.25508390643697,Good
FL003215,Frontier,Domestic,ORD,FLL,Economy,Call Center,Leisure,A350,Afternoon,1002.5051945700774,191.91347856008196,10.897057345164393,120,196,19.08656099345288,3098.4534474114103,4,4504.096390768421,31,58,None,4.723981539059004,0,0,2025,7,Mon,61.224489795918366,23040.514484555002,8993.84078009712,60.96510437678786,22.98293775369003,Good
FL003216,Alaska,Regional,PHL,BWI,Economy,Website,Business,A330,Afternoon,863.6937612907498,207.98058541186575,6.863215832325444,74,138,4.619333674058459,2715.4096131961464,5,2967.4658838019045,5,22,Silver,4.254408598119872,1,0,2024,2,Wed,53.62318840579711,15397.426536310391,8188.317198802877,46.82022233070512,17.827414329472127,Excellent
FL003217,United,Domestic,LAX,PHX,Economy,Travel Agent,Group,B777,Afternoon,1950.9292042671937,328.57796282079664,0.13406082266022662,242,313,17.460960974749252,6019.90758005058,5,7129.809194245646,10,39,Silver,3.620565739645679,0,0,2025,11,Wed,77.31629392971246,79516.00106345545,18900.18148967783,76.23097082737462,40.758014637093495,Good
FL003218,JetBlue,International,BOS,DEN,Premium Economy,Website,Group,B737,Evening,1915.9373470163052,368.7767641530194,6.986770251086214,323,356,16.348055821516084,6379.069402359698,8,9316.310411037446,3,23,Silver,3.3767216703956926,0,0,2023,10,Mon,90.73033707865169,119121.88159167636,20213.06768901011,83.03160811521087,62.174205110195906,Poor
FL003219,Southwest,Domestic,PHX,DTW,Premium Economy,Mobile App,Group,B777,Evening,1403.8958096907263,281.3286952132954,117.53050881618496,178,225,0.8162174458627908,4859.086457096612,7,5811.0510359299205,55,54,None,4.608321631963406,1,0,2024,5,Sun,79.11111111111111,50194.03825678277,15521.300037208224,69.07740326091253,35.753392744893475,Excellent
FL003220,JetBlue,Domestic,IAH,FLL,Economy,Travel Agent,Leisure,B787,Afternoon,1194.8428540837288,258.66596317390736,12.307621114599701,192,242,5.6404384082230825,3455.2453685104133,5,5674.154808085801,55,37,Silver,3.3625073394352674,1,0,2023,9,Fri,79.33884297520662,49676.17255050481,10391.316526439388,79.08188978151499,41.575486166002335,Good
FL003221,JetBlue,Domestic,SEA,PHL,Economy,Mobile App,Group,A320,Morning,1865.382677137881,343.5580617445074,22.005226710116847,249,297,0.2624770025952349,5947.568575098376,4,8171.196730239234,3,39,Gold,3.7808610653526706,1,0,2023,10,Mon,83.83838383838383,85567.96260109245,16806.719955169287,80.35863021126237,45.87153276901994,Good
FL003222,Hawaiian,Regional,DEN,IAH,Economy,Mobile App,Business,A320,Evening,906.6541188485162,173.15730762332214,15.493136006620862,96,124,1.6250152295790132,3124.386436081929,5,4297.082027129856,14,20,None,4.458708464974468,1,0,2024,2,Thu,77.41935483870968,16638.594667845548,9623.475938206286,42.16172621354936,18.351645155461455,Excellent
FL003223,Southwest,Regional,PHL,LGA,Economy,Mobile App,Business,B787,Afternoon,967.4433794774063,189.86677128349174,55.71873964674285,54,92,6.970621683338518,3286.045766125733,6,1384.0539083559363,30,19,Silver,4.313936290509279,1,0,2024,7,Thu,58.69565217391305,10308.524388955297,9315.328812995944,9.634701713695096,10.655429152374536,Excellent
FL003224,Frontier,International,PHL,MCO,Economy,Airport,Leisure,B777,Afternoon,2045.2238792936166,401.4995158256786,18.128797144560956,222,268,9.25118412961224,6328.727593370791,13,6147.705934548688,2,29,None,3.3952499139987453,1,0,2024,3,Mon,82.83582089552239,89151.02131044521,18461.94272529423,79.29138393041475,43.58985938558294,Good
FL003225,Southwest,Domestic,FLL,MCO,Economy,Website,Group,B737,Afternoon,1066.9613529561032,230.93456053805377,2.198938556227856,207,229,0.11318297841669601,3640.1503225334704,6,7469.367419607765,23,18,None,4.6522599202733526,1,0,2023,7,Fri,90.39301310043668,47805.652969933355,10476.468302503943,78.08529399422082,44.80542133741199,Excellent
