YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,2,26,4,DL,1829,N963DN,MIA,DTW,1559,1718,79,13,1731,186,161,139,1145,1950,9,1905,1959,54,0,0,,0,0,3,51,0
2015,2,26,4,WN,770,N240WN,STL,BWI,555,552,-3,30,622,125,156,95,738,857,31,900,928,28,0,0,,28,0,0,0,0
2015,2,26,4,OO,2631,N423SW,ICT,ORD,558,552,-6,9,601,117,111,81,588,722,21,755,743,-12,0,0,,,,,,
2015,2,26,4,AA,330,N3CTAA,PBI,ORD,600,552,-8,12,604,197,263,177,1144,801,74,817,915,58,0,0,,58,0,0,0,0
2015,2,26,4,B6,185,N316JB,ROC,JFK,600,552,-8,21,613,85,101,67,264,720,13,725,733,8,0,0,,,,,,
2015,2,26,4,B6,735,N827JB,SFO,LGB,600,552,-8,27,619,81,92,61,354,720,4,721,724,3,0,0,,,,,,
2015,2,26,4,DL,750,N891AT,BOS,JFK,600,552,-8,18,610,80,95,56,187,706,21,720,727,7,0,0,,,,,,
2015,2,26,4,DL,2615,N326NB,BIL,MSP,600,552,-8,20,612,124,121,98,748,850,3,904,853,-11,0,0,,,,,,
2015,2,26,4,OO,5547,N498CA,ONT,DEN,600,552,-8,16,608,140,152,124,819,912,12,920,924,4,0,0,,,,,,
2015,2,26,4,OO,7382,N431SW,CPR,SLC,600,552,-8,18,610,81,76,54,320,704,4,721,708,-13,0,0,,,,,,
2015,2,26,4,UA,464,N804UA,LAX,SFO,600,552,-8,11,603,85,81,62,337,705,8,725,713,-12,0,0,,,,,,
2015,2,26,4,UA,532,N404UA,DEN,ORD,600,552,-8,23,615,155,165,116,888,911,26,935,937,2,0,0,,,,,,
2015,2,26,4,UA,225,N840UA,CLE,EWR,601,552,-9,20,612,95,98,68,404,720,10,736,730,-6,0,0,,,,,,
2015,2,26,4,EV,6019,N13566,ELM,ORD,602,552,-10,13,605,130,135,107,566,652,15,712,707,-5,0,0,,,,,,
2015,2,26,4,DL,2294,N917DL,GSO,ATL,525,553,28,125,758,80,189,58,306,856,6,645,902,137,0,0,,109,0,0,0,28
2015,2,26,4,UA,1012,N37293,DFW,IAH,530,553,23,11,604,70,58,41,224,645,6,640,651,11,0,0,,,,,,
2015,2,26,4,WN,464,N380SW,FNT,BWI,550,553,3,35,628,105,110,69,452,737,6,735,743,8,0,0,,,,,,
2015,2,26,4,DL,941,N903DA,MCI,ATL,555,553,-2,13,606,126,112,94,692,840,5,901,845,-16,0,0,,,,,,
2015,2,26,4,AA,999,N4XMAA,HOU,DFW,559,553,-6,20,613,61,71,47,247,700,4,700,704,4,0,0,,,,,,
2015,2,26,4,MQ,2957,N651MQ,AMA,DFW,559,553,-6,32,625,75,90,51,312,716,7,714,723,9,0,0,,,,,,
2015,2,26,4,AA,292,N798AA,LAX,JFK,600,553,-7,18,611,316,319,288,2475,1359,13,1416,1412,-4,0,0,,,,,,
2015,2,26,4,B6,1012,N328JB,ORD,BOS,600,553,-7,42,635,136,149,101,867,916,6,916,922,6,0,0,,,,,,
2015,2,26,4,B6,1502,N589JB,FLL,JFK,600,553,-7,14,607,163,166,129,1069,816,23,843,839,-4,0,0,,,,,,
2015,2,26,4,AA,1534,N4WKAA,PDX,DFW,600,553,-7,26,619,223,246,191,1616,1130,29,1143,1159,16,0,0,,16,0,0,0,0
2015,2,26,4,EV,4974,N691CA,AVP,ATL,600,553,-7,12,605,146,131,114,714,759,5,826,804,-22,0,0,,,,,,
2015,2,26,4,MQ,3301,N504MQ,DTW,LGA,600,553,-7,24,617,108,100,68,502,725,8,748,733,-15,0,0,,,,,,
2015,2,26,4,EV,4121,N13124,BNA,EWR,600,553,-7,37,630,133,142,97,748,907,8,913,915,2,0,0,,,,,,
2015,2,26,4,NK,943,N608NK,ACY,RSW,600,553,-7,21,614,166,183,159,982,853,3,846,856,10,0,0,,,,,,
2015,2,26,4,OO,5292,N679SA,DLH,ORD,600,553,-7,39,632,100,145,78,397,750,28,740,818,38,0,0,,38,0,0,0,0
2015,2,26,4,UA,635,N813UA,LGA,ORD,600,553,-7,24,617,155,168,123,733,720,21,735,741,6,0,0,,,,,,
2015,2,26,4,DL,977,N919DE,ORD,ATL,545,554,9,77,711,129,170,88,606,939,5,854,944,50,0,0,,41,0,0,0,9
2015,2,26,4,WN,256,N8309C,MCI,MDW,555,554,-1,19,613,90,103,76,405,729,8,725,737,12,0,0,,,,,,
2015,2,26,4,AA,1214,N493AA,AUS,ORD,600,554,-6,49,643,155,209,131,978,854,29,835,923,48,0,0,,48,0,0,0,0
2015,2,26,4,AA,1180,N3CXAA,SFO,DFW,600,554,-6,20,614,204,206,178,1464,1112,8,1124,1120,-4,0,0,,,,,,
2015,2,26,4,AS,699,N318AS,GEG,SEA,600,554,-6,19,613,72,66,39,224,652,8,712,700,-12,0,0,,,,,,
2015,2,26,4,AS,81,N531AS,SEA,ANC,600,554,-6,28,622,229,235,202,1448,844,5,849,849,0,0,0,,,,,,
2015,2,26,4,AS,162,N520AS,FAI,ANC,600,554,-6,17,611,78,65,44,261,655,4,718,659,-19,0,0,,,,,,
2015,2,26,4,AS,200,N786AS,SEA,SJC,600,554,-6,24,618,122,126,94,697,752,8,802,800,-2,0,0,,,,,,
2015,2,26,4,B6,154,N579JB,PBI,JFK,600,554,-6,12,606,154,145,126,1028,812,7,834,819,-15,0,0,,,,,,
2015,2,26,4,B6,272,N760JB,FLL,LGA,600,554,-6,11,605,161,147,132,1076,817,4,841,821,-20,0,0,,,,,,
2015,2,26,4,B6,583,N595JB,JFK,MCO,600,554,-6,19,613,171,193,160,944,853,14,851,907,16,0,0,,16,0,0,0,0
2015,2,26,4,DL,1179,N939DN,STL,ATL,600,554,-6,48,642,104,131,77,484,859,6,844,905,21,0,0,,21,0,0,0,0
2015,2,26,4,DL,1404,N379DA,LAX,SLC,600,554,-6,18,612,114,115,90,590,842,7,854,849,-5,0,0,,,,,,
2015,2,26,4,EV,3941,N16911,LAN,ORD,600,554,-6,34,628,70,84,43,179,611,7,610,618,8,0,0,,,,,,
2015,2,26,4,US,595,N559UW,SMF,PHX,600,554,-6,25,619,109,120,79,647,838,16,849,854,5,0,0,,,,,,
2015,2,26,4,US,2159,N827AW,BOS,DCA,600,554,-6,10,604,101,105,91,399,735,4,741,739,-2,0,0,,,,,,
2015,2,26,4,WN,483,N492WN,OKC,LAS,600,554,-6,14,608,180,159,140,986,628,5,700,633,-27,0,0,,,,,,
2015,2,26,4,WN,158,N425LV,PDX,DEN,600,554,-6,10,604,145,150,127,991,911,13,925,924,-1,0,0,,,,,,
2015,2,26,4,WN,2963,N256WN,PHX,MDW,600,554,-6,9,603,195,184,167,1444,950,8,1015,958,-17,0,0,,,,,,
2015,2,26,4,WN,105,N261WN,LAS,SAN,600,554,-6,18,612,70,66,43,258,655,5,710,700,-10,0,0,,,,,,
2015,2,26,4,WN,885,N7738A,MEM,MDW,600,554,-6,17,611,105,117,93,480,744,7,745,751,6,0,0,,,,,,
2015,2,26,4,WN,2941,N398SW,BOS,BWI,600,554,-6,15,609,105,103,83,369,732,5,745,737,-8,0,0,,,,,,
2015,2,26,4,WN,260,N629SW,HOU,ATL,600,554,-6,24,618,115,120,86,696,844,10,855,854,-1,0,0,,,,,,
2015,2,26,4,EV,5184,N860AS,HPN,DTW,600,554,-6,19,613,122,121,93,505,746,9,802,755,-7,0,0,,,,,,
2015,2,26,4,F9,1056,N912FR,SFO,IAH,600,554,-6,9,603,225,213,194,1635,1117,10,1145,1127,-18,0,0,,,,,,
2015,2,26,4,MQ,3141,N665MQ,FWA,ORD,600,554,-6,35,629,68,81,40,157,609,6,608,615,7,0,0,,,,,,
2015,2,26,4,EV,4129,N11107,CLE,IAD,600,554,-6,33,627,82,108,62,288,729,13,722,742,20,0,0,,20,0,0,0,0
2015,2,26,4,HA,202,N492HA,HNL,ITO,600,554,-6,11,605,50,51,35,216,640,5,650,645,-5,0,0,,,,,,
2015,2,26,4,OO,5592,N928SW,CPR,DEN,600,554,-6,25,619,74,73,43,230,702,5,714,707,-7,0,0,,,,,,
2015,2,26,4,OO,6316,N928EV,COS,ORD,600,554,-6,42,636,155,190,122,911,938,26,935,1004,29,0,0,,29,0,0,0,0
2015,2,26,4,OO,6427,N915SW,RAP,DEN,600,554,-6,24,618,83,85,53,300,711,8,723,719,-4,0,0,,,,,,
2015,2,26,4,UA,1014,N76254,DEN,IAH,600,554,-6,27,621,145,149,107,862,908,15,925,923,-2,0,0,,,,,,
2015,2,26,4,UA,1527,N73299,LAX,EWR,600,554,-6,12,606,315,304,285,2454,1351,7,1415,1358,-17,0,0,,,,,,
2015,2,26,4,UA,1134,N24729,PIT,ORD,600,554,-6,9,603,102,95,79,413,622,7,642,629,-13,0,0,,,,,,
2015,2,26,4,EV,6133,N15572,ERI,ORD,602,554,-8,13,607,92,118,80,398,627,25,634,652,18,0,0,,18,0,0,0,0
2015,2,26,4,EV,4558,N15973,LGA,CLE,603,554,-9,21,615,116,101,74,419,729,6,759,735,-24,0,0,,,,,,
2015,2,26,4,WN,957,N207WN,SEA,DEN,555,555,0,11,606,155,144,128,1024,914,5,930,919,-11,0,0,,,,,,
2015,2,26,4,WN,771,N8618N,SMF,DEN,555,555,0,9,604,150,140,120,909,904,11,925,915,-10,0,0,,,,,,
2015,2,26,4,OO,5373,N702BR,SBA,LAX,555,555,0,15,610,56,55,24,89,634,16,651,650,-1,0,0,,,,,,
2015,2,26,4,AA,72,N5ELAA,DFW,MCO,600,555,-5,15,610,142,136,116,985,906,5,922,911,-11,0,0,,,,,,
2015,2,26,4,AA,233,N3BNAA,BWI,MIA,600,555,-5,39,634,167,194,148,946,902,7,847,909,22,0,0,,22,0,0,0,0
2015,2,26,4,AA,196,N3GKAA,MIA,PHL,600,555,-5,23,618,162,177,146,1013,844,8,842,852,10,0,0,,,,,,
2015,2,26,4,AA,1100,N3GSAA,DFW,LGA,600,555,-5,11,606,188,166,151,1389,937,4,1008,941,-27,0,0,,,,,,
2015,2,26,4,AA,1103,N3LPAA,LGA,DFW,600,555,-5,27,622,247,257,223,1389,905,7,907,912,5,0,0,,,,,,
2015,2,26,4,AA,1162,N3MDAA,FLL,ORD,600,555,-5,14,609,199,219,173,1182,802,32,819,834,15,0,0,,15,0,0,0,0
2015,2,26,4,AA,1345,N569AA,TUL,DFW,600,555,-5,10,605,73,61,46,237,651,5,713,656,-17,0,0,,,,,,
2015,2,26,4,AA,1573,N4YBAA,TPA,DFW,600,555,-5,11,606,173,166,146,929,732,9,753,741,-12,0,0,,,,,,
2015,2,26,4,B6,922,N571JB,PBI,BOS,600,555,-5,15,610,172,161,141,1197,831,5,852,836,-16,0,0,,,,,,
2015,2,26,4,B6,1678,N547JB,JAX,JFK,600,555,-5,12,607,128,115,92,828,739,11,808,750,-18,0,0,,,,,,
2015,2,26,4,DL,1919,N937DL,LGA,MSP,600,555,-5,18,613,194,171,150,1020,743,3,814,746,-28,0,0,,,,,,
2015,2,26,4,EV,4148,N11551,CVG,EWR,600,555,-5,15,610,119,111,88,569,738,8,759,746,-13,0,0,,,,,,
2015,2,26,4,EV,4150,N14905,EWR,CVG,600,555,-5,11,606,136,115,100,569,746,4,816,750,-26,0,0,,,,,,
2015,2,26,4,DL,2129,N941DN,ROC,ATL,600,555,-5,38,633,154,157,114,749,827,5,834,832,-2,0,0,,,,,,
2015,2,26,4,EV,4283,N14907,CLL,IAH,600,555,-5,21,616,42,48,19,74,635,8,642,643,1,0,0,,,,,,
2015,2,26,4,US,556,N640AW,BOS,PHX,600,555,-5,24,619,375,356,318,2300,937,14,1015,951,-24,0,0,,,,,,
2015,2,26,4,US,610,N585UW,SFO,PHX,600,555,-5,11,606,115,121,82,651,828,28,855,856,1,0,0,,,,,,
2015,2,26,4,US,2148,N947UW,BOS,LGA,600,555,-5,12,607,82,72,55,184,702,5,722,707,-15,0,0,,,,,,
2015,2,26,4,WN,1132,N774SW,OAK,ONT,600,555,-5,15,610,80,70,50,362,700,5,720,705,-15,0,0,,,,,,
2015,2,26,4,WN,4338,N460WN,OAK,PHX,600,555,-5,22,617,110,115,84,646,841,9,850,850,0,0,0,,,,,,
2015,2,26,4,WN,4069,N552WN,PHL,BNA,600,555,-5,15,610,150,132,110,675,700,7,730,707,-23,0,0,,,,,,
2015,2,26,4,WN,4475,N375SW,PHX,SLC,600,555,-5,10,605,100,93,80,507,725,3,740,728,-12,0,0,,,,,,
2015,2,26,4,WN,2283,N296WN,LAS,OAK,600,555,-5,9,604,90,84,70,407,714,5,730,719,-11,0,0,,,,,,
2015,2,26,4,WN,1984,N436WN,MSY,DAL,600,555,-5,14,609,90,92,74,436,723,4,730,727,-3,0,0,,,,,,
2015,2,26,4,WN,2078,N8324A,SJU,BWI,600,555,-5,19,614,260,253,229,1565,903,5,920,908,-12,0,0,,,,,,
2015,2,26,4,EV,6052,N14573,LEX,ORD,600,555,-5,14,609,88,96,65,323,614,17,628,631,3,0,0,,,,,,
2015,2,26,4,EV,6082,N12921,ATW,ORD,600,555,-5,23,618,65,83,40,160,658,20,705,718,13,0,0,,,,,,
2015,2,26,4,F9,1104,N201FR,CLE,FLL,600,555,-5,27,622,175,194,160,1062,902,7,855,909,14,0,0,,,,,,
2015,2,26,4,F9,1348,N918FR,IAD,RSW,600,555,-5,63,658,170,207,138,891,916,6,850,922,32,0,0,,32,0,0,0,0
2015,2,26,4,F9,1057,N927FR,IAH,SFO,600,555,-5,35,630,260,293,251,1635,841,7,820,848,28,0,0,,28,0,0,0,0
2015,2,26,4,EV,4896,N716EV,ELM,DTW,600,555,-5,12,607,101,86,69,332,716,5,741,721,-20,0,0,,,,,,
2015,2,26,4,NK,624,N534NK,DEN,ORD,600,555,-5,52,647,145,269,113,888,940,104,925,1124,119,0,0,,119,0,0,0,0
2015,2,26,4,OO,2624,N464SW,ABQ,LAX,600,555,-5,18,613,123,123,97,677,650,8,703,658,-5,0,0,,,,,,
2015,2,26,4,OO,6463,N768SK,SMF,LAX,600,555,-5,12,607,95,94,57,373,704,25,735,729,-6,0,0,,,,,,
2015,2,26,4,UA,636,N829UA,DFW,ORD,600,555,-5,12,607,145,165,128,802,815,25,825,840,15,0,0,,15,0,0,0,0
2015,2,26,4,UA,1029,N76515,IAH,EWR,600,555,-5,12,607,206,174,153,1400,940,9,1026,949,-37,0,0,,,,,,
2015,2,26,4,HA,113,N480HA,HNL,LIH,601,555,-6,11,606,37,37,21,102,627,5,638,632,-6,0,0,,,,,,
2015,2,26,4,B6,2807,N318JB,PWM,JFK,605,555,-10,9,604,86,79,65,273,709,5,731,714,-17,0,0,,,,,,
2015,2,26,4,DL,809,N323NB,BOS,MSP,605,555,-10,14,609,205,181,165,1124,754,2,830,756,-34,0,0,,,,,,
2015,2,26,4,HA,286,N481HA,HNL,OGG,605,555,-10,9,604,36,34,21,100,625,4,641,629,-12,0,0,,,,,,
2015,2,26,4,OO,6482,N507CA,ISN,DEN,605,555,-10,61,656,126,152,81,576,717,10,711,727,16,0,0,,16,0,0,0,0
2015,2,26,4,OO,4531,N910EV,FCA,SLC,610,555,-15,12,607,102,85,68,531,715,5,752,720,-32,0,0,,,,,,
2015,2,26,4,AA,1238,N3MFAA,ORD,FLL,545,556,11,30,626,177,199,164,1182,1010,5,942,1015,33,0,0,,22,0,0,0,11
2015,2,26,4,AA,1055,N4XJAA,MCO,DFW,555,556,1,17,613,180,190,163,985,756,10,755,806,11,0,0,,,,,,
2015,2,26,4,EV,2519,N820AS,TYR,DFW,555,556,1,18,614,49,59,27,102,641,14,644,655,11,0,0,,,,,,
2015,2,26,4,WN,4826,N733SA,MDW,MCO,555,556,1,26,622,160,165,133,990,935,6,935,941,6,0,0,,,,,,
2015,2,26,4,WN,2771,N473WN,GRR,BWI,555,556,1,37,633,115,116,73,528,746,6,750,752,2,0,0,,,,,,
2015,2,26,4,MQ,3698,N513MQ,MAF,DFW,559,556,-3,10,606,66,62,47,309,653,5,705,658,-7,0,0,,,,,,
2015,2,26,4,AA,2363,N200AA,OKC,DFW,600,556,-4,20,616,59,71,42,175,658,9,659,707,8,0,0,,,,,,
2015,2,26,4,AS,683,N549AS,DEN,SEA,600,556,-4,43,639,189,199,150,1024,809,6,809,815,6,0,0,,,,,,
2015,2,26,4,AS,406,N579AS,PDX,SJC,600,556,-4,14,610,102,98,80,569,730,4,742,734,-8,0,0,,,,,,
2015,2,26,4,B6,746,N591JB,PSE,JFK,600,556,-4,10,606,241,226,209,1617,835,7,901,842,-19,0,0,,,,,,
2015,2,26,4,DL,2608,N321US,BWI,DTW,600,556,-4,44,640,94,116,64,409,744,8,734,752,18,0,0,,18,0,0,0,0
2015,2,26,4,EV,4434,N14148,BWI,EWR,600,556,-4,37,633,56,75,31,169,704,7,656,711,15,0,0,,15,0,0,0,0
2015,2,26,4,US,491,N153UW,DFW,PHX,600,556,-4,25,621,157,168,139,868,740,4,737,744,7,0,0,,,,,,
2015,2,26,4,WN,4473,N931WN,OAK,SAN,600,556,-4,9,605,90,75,60,446,705,6,730,711,-19,0,0,,,,,,
2015,2,26,4,WN,4155,N7813P,PHX,EWR,600,556,-4,13,609,280,273,249,2133,1218,11,1240,1229,-11,0,0,,,,,,
2015,2,26,4,WN,4426,N248WN,RNO,PHX,600,556,-4,11,607,105,91,74,601,821,6,845,827,-18,0,0,,,,,,
2015,2,26,4,WN,1830,N456WN,MDW,EWR,600,556,-4,43,639,120,145,90,711,909,12,900,921,21,0,0,,21,0,0,0,0
2015,2,26,4,WN,440,N445WN,MSP,MDW,600,556,-4,16,612,95,109,83,349,735,10,735,745,10,0,0,,,,,,
2015,2,26,4,WN,866,N940WN,DCA,ATL,600,556,-4,24,620,130,118,87,547,747,7,810,754,-16,0,0,,,,,,
2015,2,26,4,WN,718,N936WN,HOU,MCO,600,556,-4,12,608,130,117,97,849,845,8,910,853,-17,0,0,,,,,,
2015,2,26,4,WN,2050,N8609A,BDL,MDW,600,556,-4,20,616,165,174,146,777,742,8,745,750,5,0,0,,,,,,
2015,2,26,4,WN,448,N368SW,SAT,STL,600,556,-4,11,607,125,118,100,786,747,7,805,754,-11,0,0,,,,,,
2015,2,26,4,WN,4391,N765SW,SFO,DEN,600,556,-4,17,613,150,159,132,967,925,10,930,935,5,0,0,,,,,,
2015,2,26,4,EV,5230,N758EV,CID,ATL,600,556,-4,14,610,128,117,97,694,847,6,908,853,-15,0,0,,,,,,
2015,2,26,4,EV,5109,N856AS,ABE,DTW,600,556,-4,12,608,116,96,76,425,724,8,756,732,-24,0,0,,,,,,
2015,2,26,4,EV,5900,N12567,SGF,ORD,600,556,-4,13,609,95,127,71,438,720,43,735,803,28,0,0,,28,0,0,0,0
2015,2,26,4,EV,6021,N14923,ABE,ORD,600,556,-4,7,603,140,129,114,654,657,8,720,705,-15,0,0,,,,,,
2015,2,26,4,MQ,2952,N689MQ,GRB,ORD,600,556,-4,24,620,75,90,44,173,704,22,715,726,11,0,0,,,,,,
2015,2,26,4,MQ,3488,N662MQ,BHM,MIA,600,556,-4,24,620,119,126,98,661,858,4,859,902,3,0,0,,,,,,
2015,2,26,4,NK,316,N619NK,DTW,LGA,600,556,-4,17,613,96,95,69,502,722,9,736,731,-5,0,0,,,,,,
2015,2,26,4,OO,7414,N935SW,IMT,RHI,600,556,-4,30,626,49,50,16,67,642,4,649,646,-3,0,0,,,,,,
2015,2,26,4,OO,5604,N580SW,ACV,SFO,600,556,-4,12,608,87,75,56,250,704,7,727,711,-16,0,0,,,,,,
2015,2,26,4,UA,668,N472UA,ORD,LGA,600,556,-4,36,632,127,140,96,733,908,8,907,916,9,0,0,,,,,,
2015,2,26,4,UA,1582,N37470,PHX,ORD,600,556,-4,26,622,200,217,168,1440,1010,23,1020,1033,13,0,0,,,,,,
2015,2,26,4,UA,1052,N24224,MCO,EWR,600,556,-4,14,610,151,137,111,937,801,12,831,813,-18,0,0,,,,,,
2015,2,26,4,UA,1198,N37468,BOS,ORD,600,556,-4,11,607,169,197,144,867,731,42,749,813,24,0,0,,24,0,0,0,0
2015,2,26,4,AA,2307,N574AA,OMA,DFW,602,556,-6,19,615,123,119,93,583,748,7,805,755,-10,0,0,,,,,,
2015,2,26,4,UA,1041,N27421,SEA,ORD,603,556,-7,16,612,235,236,206,1721,1138,14,1158,1152,-6,0,0,,,,,,
2015,2,26,4,WN,433,N715SW,OMA,MDW,555,557,2,16,613,90,104,79,423,732,9,725,741,16,0,0,,16,0,0,0,0
2015,2,26,4,AA,303,N3FYAA,LGA,ORD,600,557,-3,24,621,164,177,121,733,722,32,744,754,10,0,0,,,,,,
2015,2,26,4,AA,1219,N3FRAA,MIA,LGA,600,557,-3,24,621,174,163,136,1096,837,3,854,840,-14,0,0,,,,,,
2015,2,26,4,AA,1297,N3AXAA,LGA,MIA,600,557,-3,32,629,193,219,179,1096,928,8,913,936,23,0,0,,23,0,0,0,0
2015,2,26,4,B6,353,N657JB,JFK,PBI,600,557,-3,18,615,178,194,172,1028,907,4,858,911,13,0,0,,,,,,
2015,2,26,4,B6,605,N613JB,EWR,FLL,600,557,-3,11,608,180,179,164,1065,852,4,900,856,-4,0,0,,,,,,
2015,2,26,4,B6,1504,N552JB,SJU,JFK,600,557,-3,8,605,242,221,206,1598,831,7,902,838,-24,0,0,,,,,,
2015,2,26,4,DL,822,N3737C,SEA,DTW,600,557,-3,17,614,245,260,233,1927,1307,10,1305,1317,12,0,0,,,,,,
2015,2,26,4,DL,1863,N326US,PSC,SLC,600,557,-3,12,609,107,85,68,521,817,5,847,822,-25,0,0,,,,,,
2015,2,26,4,DL,2617,N920DL,BDL,DTW,600,557,-3,13,610,120,124,104,549,754,7,800,801,1,0,0,,,,,,
2015,2,26,4,DL,2197,N916DL,CMH,ATL,600,557,-3,14,611,103,88,69,447,720,5,743,725,-18,0,0,,,,,,
2015,2,26,4,EV,4462,N27190,PWM,EWR,600,557,-3,15,612,96,93,70,284,722,8,736,730,-6,0,0,,,,,,
2015,2,26,4,WN,3851,N788SA,ONT,SMF,600,557,-3,15,612,85,84,65,390,717,4,725,721,-4,0,0,,,,,,
2015,2,26,4,WN,562,N245WN,LAS,LAX,600,557,-3,13,610,65,62,44,236,654,5,705,659,-6,0,0,,,,,,
2015,2,26,4,WN,995,N8646B,DEN,PHX,600,557,-3,16,613,130,112,89,602,742,7,810,749,-21,0,0,,,,,,
2015,2,26,4,WN,1819,N442WN,EWR,HOU,600,557,-3,12,609,255,256,239,1411,908,5,915,913,-2,0,0,,,,,,
2015,2,26,4,WN,490,N269WN,SEA,SJC,600,557,-3,12,609,130,122,97,697,746,13,810,759,-11,0,0,,,,,,
2015,2,26,4,WN,1588,N785SW,STL,MDW,600,557,-3,40,637,75,117,50,251,727,27,715,754,39,0,0,,39,0,0,0,0
2015,2,26,4,EV,5178,N538CA,EWR,DTW,600,557,-3,13,610,121,110,89,488,739,8,801,747,-14,0,0,,,,,,
2015,2,26,4,EV,5874,N26545,TUL,ORD,600,557,-3,11,608,114,162,89,585,737,62,754,839,45,0,0,,45,0,0,0,0
2015,2,26,4,EV,5058,N138EV,BTV,ATL,600,557,-3,15,612,185,170,152,961,844,3,905,847,-18,0,0,,,,,,
2015,2,26,4,EV,6166,N12142,BUF,ORD,600,557,-3,23,620,112,129,88,473,648,18,652,706,14,0,0,,,,,,
2015,2,26,4,MQ,2962,N652MQ,CLL,DFW,600,557,-3,14,611,57,58,39,164,650,5,657,655,-2,0,0,,,,,,
2015,2,26,4,MQ,3204,N528MQ,XNA,ORD,600,557,-3,16,613,105,108,76,522,729,16,745,745,0,0,0,,,,,,
2015,2,26,4,MQ,3221,N931MQ,CMH,MIA,600,557,-3,17,614,169,160,137,990,831,6,849,837,-12,0,0,,,,,,
2015,2,26,4,OO,4613,N632SK,PDX,SEA,600,557,-3,11,608,50,50,35,129,643,4,650,647,-3,0,0,,,,,,
2015,2,26,4,UA,422,N493UA,RNO,DEN,600,557,-3,22,619,136,144,107,804,906,15,916,921,5,0,0,,,,,,
2015,2,26,4,UA,530,N442UA,SAT,ORD,600,557,-3,11,608,167,210,136,1041,824,63,847,927,40,0,0,,40,0,0,0,0
2015,2,26,4,UA,654,N470UA,ORD,MCO,600,557,-3,31,628,162,174,137,1005,945,6,942,951,9,0,0,,,,,,
2015,2,26,4,UA,755,N409UA,IAH,ORD,600,557,-3,12,609,160,194,122,925,811,60,840,911,31,0,0,,31,0,0,0,0
2015,2,26,4,UA,1608,N27477,SFO,SAN,600,557,-3,13,610,92,78,62,447,712,3,732,715,-17,0,0,,,,,,
2015,2,26,4,UA,1703,N37290,ORD,SFO,600,557,-3,27,624,289,271,241,1846,825,3,849,828,-21,0,0,,,,,,
2015,2,26,4,EV,6181,N36915,ROC,IAD,601,557,-4,44,641,83,111,61,288,742,6,724,748,24,0,0,,24,0,0,0,0
2015,2,26,4,UA,345,N544UA,SFO,IAH,601,557,-4,24,621,223,227,195,1635,1136,8,1144,1144,0,0,0,,,,,,
2015,2,26,4,MQ,3328,N853MQ,ACT,DFW,604,557,-7,19,616,46,47,23,89,639,5,650,644,-6,0,0,,,,,,
2015,2,26,4,OO,4450,N812SK,OAK,LAX,604,557,-7,19,616,81,93,51,337,707,23,725,730,5,0,0,,,,,,
2015,2,26,4,AS,320,N796AS,SEA,SFO,605,557,-8,16,613,122,109,88,679,741,5,807,746,-21,0,0,,,,,,
2015,2,26,4,MQ,3163,N619MQ,CWA,ORD,605,557,-8,25,622,84,93,53,212,715,15,729,730,1,0,0,,,,,,
2015,2,26,4,MQ,3408,N618MQ,SJT,DFW,605,557,-8,8,605,60,54,41,229,646,5,705,651,-14,0,0,,,,,,
2015,2,26,4,UA,305,N529UA,LAX,ORD,605,557,-8,17,614,242,289,209,1744,1143,63,1207,1246,39,0,0,,39,0,0,0,0
2015,2,26,4,UA,572,N812UA,AUS,IAH,605,557,-8,14,611,54,50,29,140,640,7,659,647,-12,0,0,,,,,,
2015,2,26,4,UA,212,N505UA,LAX,JFK,605,557,-8,19,616,324,324,294,2475,1410,11,1429,1421,-8,0,0,,,,,,
2015,2,26,4,OO,4482,N8933B,FWA,DTW,554,558,4,36,634,61,65,23,128,657,6,655,703,8,0,0,,,,,,
2015,2,26,4,NK,224,N604NK,ORD,LGA,556,558,2,58,656,124,158,92,733,928,8,900,936,36,0,0,,36,0,0,0,0
2015,2,26,4,AA,304,N4XWAA,SLC,DFW,558,558,0,13,611,162,139,123,989,914,3,940,917,-23,0,0,,,,,,
2015,2,26,4,AA,1088,N4YUAA,LAS,DFW,600,558,-2,23,621,160,160,128,1055,1029,9,1040,1038,-2,0,0,,,,,,
2015,2,26,4,B6,130,N524JB,RSW,JFK,600,558,-2,11,609,161,161,124,1074,813,26,841,839,-2,0,0,,,,,,
2015,2,26,4,AA,2202,N3DCAA,RSW,ORD,600,558,-2,21,619,183,210,169,1120,808,20,803,828,25,0,0,,25,0,0,0,0
2015,2,26,4,B6,1184,N629JB,MCO,JFK,600,558,-2,13,611,150,123,105,944,756,5,830,801,-29,0,0,,,,,,
2015,2,26,4,DL,960,N939DL,IND,ATL,600,558,-2,33,631,100,113,73,432,744,7,740,751,11,0,0,,,,,,
