,FlightDate,Carrier,FlightNum,Origin,Dest,Flights,Distance
3969,2017-09-06,OO,4456.0,SLC,IDA,1.0,188.0
3970,2017-09-24,OO,3379.0,DAL,SEA,1.0,1670.0
3971,2017-09-08,OO,4448.0,DTW,LAN,1.0,74.0
3972,2017-09-25,VX,1930.0,SFO,LAX,1.0,337.0
3973,2017-09-17,AS,507.0,SNA,SEA,1.0,978.0
3974,2017-09-28,EV,4353.0,HPN,ORD,1.0,738.0
3975,2017-09-22,WN,5676.0,FLL,DAL,1.0,1108.0
3976,2017-09-17,OO,3069.0,DRO,PHX,1.0,353.0
3977,2017-09-19,WN,1568.0,LAS,DEN,1.0,628.0
3978,2017-09-02,WN,2596.0,SAT,STL,1.0,786.0
3979,2017-09-13,UA,1743.0,DEN,PSP,1.0,776.0
3980,2017-09-21,AS,66.0,YAK,JNU,1.0,198.0
3981,2017-09-05,AS,41.0,ANC,BET,1.0,399.0
3982,2017-09-21,AS,568.0,PDX,LAX,1.0,834.0
3983,2017-09-14,B6,599.0,BDL,DCA,1.0,313.0
3984,2017-09-27,AA,93.0,DCA,DFW,1.0,1192.0
3985,2017-09-19,AS,757.0,MSY,SEA,1.0,2086.0
3986,2017-09-07,OO,5891.0,LNK,DEN,1.0,423.0
3987,2017-09-14,AA,560.0,DFW,DCA,1.0,1192.0
3988,2017-09-18,OO,5875.0,DEN,ASE,1.0,125.0
3989,2017-09-18,HA,586.0,HNL,OGG,1.0,100.0
3990,2017-09-14,OO,4990.0,GSO,DTW,1.0,460.0
3991,2017-09-11,UA,842.0,EWR,BDL,1.0,116.0
3992,2017-09-19,UA,1533.0,EWR,LAS,1.0,2227.0
3993,2017-09-29,UA,260.0,IAD,MCO,1.0,758.0
3994,2017-09-07,EV,3854.0,ORD,ICT,1.0,588.0
3995,2017-09-30,HA,114.0,LIH,HNL,1.0,102.0
3996,2017-09-12,AA,2672.0,DFW,PHX,1.0,868.0
3997,2017-09-26,DL,1781.0,MIA,ATL,1.0,594.0
3998,2017-09-15,WN,734.0,MDW,TPA,1.0,997.0
3999,2017-09-01,DL,1800.0,ATL,BOS,1.0,946.0
4000,2017-09-19,DL,1785.0,MSP,SNA,1.0,1522.0
4001,2017-09-20,AS,580.0,PDX,SNA,1.0,859.0
4002,2017-09-24,DL,2404.0,MSP,MKE,1.0,297.0
4003,2017-09-22,AA,1602.0,ORD,DCA,1.0,612.0
4004,2017-09-04,AS,83.0,SEA,ANC,1.0,1448.0
4005,2017-09-24,AS,527.0,SNA,SEA,1.0,978.0
4006,2017-09-24,UA,461.0,DEN,IAD,1.0,1452.0
4007,2017-09-15,DL,1181.0,ATL,CAK,1.0,528.0
4008,2017-09-06,DL,2647.0,DTW,SAT,1.0,1214.0
4009,2017-09-30,EV,3893.0,LIT,IAH,1.0,374.0
4010,2017-09-05,DL,2274.0,ATL,IAH,1.0,689.0
4011,2017-09-21,AA,612.0,SJC,PHX,1.0,621.0
4012,2017-09-24,OO,5471.0,ORD,GSP,1.0,577.0
4013,2017-09-14,AA,295.0,MIA,LAX,1.0,2342.0
4014,2017-09-13,OO,5037.0,LAX,MRY,1.0,266.0
4015,2017-09-28,NK,323.0,MSP,LAX,1.0,1535.0
4016,2017-09-29,WN,184.0,FLL,ATL,1.0,581.0
4017,2017-09-24,WN,3823.0,LAS,SNA,1.0,226.0
4018,2017-09-17,WN,3911.0,SNA,SFO,1.0,372.0
4019,2017-09-17,OO,5856.0,TUS,DEN,1.0,639.0
4020,2017-09-25,DL,1529.0,MSP,BOS,1.0,1124.0
4021,2017-09-18,WN,1802.0,PHX,ABQ,1.0,328.0
4022,2017-09-11,WN,6137.0,SFO,SAN,1.0,447.0
4023,2017-09-22,WN,121.0,MCO,ATL,1.0,404.0
4024,2017-09-24,WN,4471.0,PHX,BUR,1.0,369.0
4025,2017-09-20,AA,562.0,GEG,PHX,1.0,1020.0
4026,2017-09-06,AA,310.0,MIA,LGA,1.0,1096.0
4027,2017-09-13,UA,1923.0,SNA,EWR,1.0,2434.0
4028,2017-09-20,WN,1534.0,BWI,MDW,1.0,611.0
4029,2017-09-07,EV,4044.0,IAH,IND,1.0,844.0
4030,2017-09-27,UA,343.0,BOS,EWR,1.0,200.0
4031,2017-09-27,WN,1083.0,PDX,LAS,1.0,763.0
4032,2017-09-14,AA,1358.0,ORD,LAX,1.0,1744.0
4033,2017-09-20,AA,1727.0,CLT,BDL,1.0,644.0
4034,2017-09-19,NK,208.0,LAS,DFW,1.0,1055.0
4035,2017-09-26,UA,737.0,DEN,SFO,1.0,967.0
4036,2017-09-08,WN,15.0,DAL,HOU,1.0,239.0
4037,2017-09-20,WN,138.0,OAK,SAN,1.0,446.0
4038,2017-09-20,OO,5690.0,BIS,DEN,1.0,516.0
4039,2017-09-26,WN,249.0,MCO,DCA,1.0,759.0
4040,2017-09-27,B6,51.0,BOS,MCO,1.0,1121.0
4041,2017-09-28,AA,1894.0,PHL,ORD,1.0,678.0
4042,2017-09-13,WN,1767.0,OMA,MDW,1.0,423.0
4043,2017-09-02,AA,2061.0,CLT,MDT,1.0,413.0
4044,2017-09-18,EV,5258.0,LGA,ROC,1.0,254.0
4045,2017-09-16,UA,794.0,SFO,ORD,1.0,1846.0
4046,2017-09-03,WN,4664.0,CLE,STL,1.0,487.0
4047,2017-09-19,DL,1349.0,SDF,ATL,1.0,321.0
4048,2017-09-05,WN,5635.0,SJC,SNA,1.0,342.0
4049,2017-09-18,B6,1888.0,MCO,ORH,1.0,1091.0
4050,2017-09-02,B6,1274.0,CHS,JFK,1.0,636.0
4051,2017-09-21,WN,1336.0,MDW,BNA,1.0,395.0
4052,2017-09-01,OO,5189.0,SMF,LAX,1.0,373.0
4053,2017-09-18,OO,3557.0,CLE,DTW,1.0,95.0
4054,2017-09-26,F9,1019.0,PHL,TPA,1.0,920.0
4055,2017-09-14,B6,211.0,EWR,RSW,1.0,1068.0
4056,2017-09-21,EV,3996.0,EWR,STL,1.0,872.0
4057,2017-09-25,AA,604.0,LAX,MSP,1.0,1535.0
4058,2017-09-01,WN,1887.0,MDW,BNA,1.0,395.0
4059,2017-09-28,AA,315.0,SAT,DFW,1.0,247.0
4060,2017-09-15,OO,3167.0,ORD,ATL,1.0,606.0
4061,2017-09-05,OO,5141.0,ORD,CMX,1.0,360.0
4062,2017-09-01,OO,5717.0,DEN,RDM,1.0,898.0
4063,2017-09-24,WN,3296.0,FLL,BNA,1.0,793.0
4064,2017-09-17,UA,309.0,SFO,IAD,1.0,2419.0
4065,2017-09-01,UA,1921.0,STL,DEN,1.0,770.0
4066,2017-09-27,WN,1816.0,TUS,DEN,1.0,639.0
4067,2017-09-13,WN,985.0,TPA,FLL,1.0,197.0
4068,2017-09-09,OO,5544.0,ORD,MSN,1.0,108.0
4069,2017-09-16,WN,2879.0,MDW,ABQ,1.0,1121.0
4070,2017-09-12,DL,976.0,SLC,OAK,1.0,588.0
4071,2017-09-05,AA,2457.0,DFW,TPA,1.0,929.0
4072,2017-09-23,VX,1871.0,DAL,LAX,1.0,1246.0
4073,2017-09-13,DL,681.0,JAN,ATL,1.0,341.0
4074,2017-09-29,WN,1565.0,LAS,LAX,1.0,236.0
4075,2017-09-08,OO,4641.0,SLC,FAT,1.0,501.0
4076,2017-09-10,B6,215.0,BOS,DFW,1.0,1562.0
4077,2017-09-22,B6,1234.0,SJU,MCO,1.0,1189.0
4078,2017-09-14,AA,2134.0,DCA,BOS,1.0,399.0
4079,2017-09-26,AS,313.0,SFO,SEA,1.0,679.0
4080,2017-09-12,AA,1576.0,LAX,ORD,1.0,1744.0
4081,2017-09-19,AA,1559.0,ORD,MSP,1.0,334.0
4082,2017-09-24,WN,3886.0,RNO,DEN,1.0,804.0
4083,2017-09-12,AS,941.0,OAK,SEA,1.0,672.0
4084,2017-09-18,DL,27.0,MCO,ATL,1.0,404.0
4085,2017-09-05,OO,4278.0,SCE,DTW,1.0,301.0
4086,2017-09-27,OO,3132.0,SGU,PHX,1.0,262.0
4087,2017-09-25,B6,705.0,EWR,FLL,1.0,1065.0
4088,2017-09-01,AA,955.0,RDU,MIA,1.0,700.0
4089,2017-09-12,UA,590.0,PIT,ORD,1.0,413.0
4090,2017-09-25,EV,3975.0,SAV,ORD,1.0,773.0
4091,2017-09-07,WN,395.0,RDU,BWI,1.0,255.0
4092,2017-09-14,WN,183.0,MKE,LGA,1.0,738.0
4093,2017-09-24,B6,617.0,BOS,JFK,1.0,187.0
4094,2017-09-23,VX,1357.0,BOS,SFO,1.0,2704.0
4095,2017-09-08,DL,2618.0,MSP,BIL,1.0,748.0
4096,2017-09-30,WN,1842.0,STL,MCO,1.0,882.0
4097,2017-09-07,AA,1107.0,PHX,LAS,1.0,255.0
4098,2017-09-23,WN,4608.0,OAK,SAN,1.0,446.0
4099,2017-09-20,EV,4332.0,IAH,MOB,1.0,427.0
4100,2017-09-06,UA,746.0,DEN,OMA,1.0,472.0
4101,2017-09-30,AA,2314.0,RIC,DFW,1.0,1158.0
4102,2017-09-26,OO,5422.0,PIA,ORD,1.0,130.0
4103,2017-09-14,EV,5278.0,ORF,DTW,1.0,529.0
4104,2017-09-24,WN,3855.0,DEN,RDU,1.0,1436.0
4105,2017-09-26,OO,3022.0,PHX,GJT,1.0,438.0
4106,2017-09-19,EV,5267.0,ATL,HPN,1.0,780.0
4107,2017-09-04,WN,1896.0,DAL,LBB,1.0,293.0
4108,2017-09-26,UA,607.0,EWR,ATL,1.0,746.0
4109,2017-09-18,WN,5473.0,BUR,OAK,1.0,325.0
4110,2017-09-06,F9,678.0,DEN,MCO,1.0,1546.0
4111,2017-09-12,AA,1203.0,MIA,LGA,1.0,1096.0
4112,2017-09-28,UA,623.0,SFO,RDU,1.0,2400.0
4113,2017-09-05,UA,273.0,GRR,ORD,1.0,137.0
4114,2017-09-01,WN,12.0,HOU,DAL,1.0,239.0
4115,2017-09-16,DL,2027.0,SMF,MSP,1.0,1517.0
4116,2017-09-05,AA,1217.0,DFW,ORD,1.0,802.0
4117,2017-09-27,DL,809.0,BOS,MSP,1.0,1124.0
4118,2017-09-02,VX,1597.0,PSP,SFO,1.0,421.0
4119,2017-09-15,WN,301.0,DEN,BNA,1.0,1014.0
4120,2017-09-11,UA,1429.0,IAH,AUS,1.0,140.0
4121,2017-09-29,OO,5568.0,ORD,MLI,1.0,139.0
4122,2017-09-25,WN,6331.0,LAX,BNA,1.0,1797.0
4123,2017-09-25,WN,1242.0,ATL,RIC,1.0,481.0
4124,2017-09-14,WN,701.0,LGA,DAL,1.0,1381.0
4125,2017-09-22,AS,141.0,LAS,SEA,1.0,867.0
4126,2017-09-08,F9,438.0,DEN,MKE,1.0,896.0
4127,2017-09-06,UA,1400.0,LAX,ORD,1.0,1744.0
4128,2017-09-21,B6,930.0,RSW,JFK,1.0,1074.0
4129,2017-09-21,UA,785.0,CLE,ORD,1.0,316.0
4130,2017-09-24,DL,2075.0,ATL,MCI,1.0,692.0
4131,2017-09-12,B6,563.0,ORD,FLL,1.0,1182.0
4132,2017-09-10,WN,3899.0,PHX,MSY,1.0,1300.0
4133,2017-09-09,WN,2252.0,LAS,ONT,1.0,197.0
4134,2017-09-28,WN,55.0,STL,DAL,1.0,546.0
4135,2017-09-28,EV,4272.0,DCA,CLE,1.0,310.0
4136,2017-09-04,DL,1612.0,ORD,ATL,1.0,606.0
4137,2017-09-07,AA,33.0,JFK,LAX,1.0,2475.0
4138,2017-09-06,AA,1719.0,PHL,CLT,1.0,449.0
4139,2017-09-10,WN,3966.0,AUS,DCA,1.0,1315.0
4140,2017-09-15,AA,1772.0,BUF,CLT,1.0,546.0
4141,2017-09-29,WN,5783.0,ONT,OAK,1.0,362.0
4142,2017-09-01,VX,1940.0,SFO,LAX,1.0,337.0
4143,2017-09-21,OO,5685.0,CLT,ORD,1.0,599.0
4144,2017-09-22,OO,5289.0,SFO,XNA,1.0,1550.0
4145,2017-09-12,OO,4921.0,ATL,GTR,1.0,241.0
4146,2017-09-28,AA,605.0,PHX,CLT,1.0,1773.0
4147,2017-09-30,AA,1985.0,SAN,PHX,1.0,304.0
4148,2017-09-26,UA,2031.0,SFO,DEN,1.0,967.0
4149,2017-09-16,F9,1750.0,COS,MCO,1.0,1520.0
4150,2017-09-08,WN,1015.0,HOU,MSY,1.0,302.0
4151,2017-09-02,NK,610.0,FLL,BOS,1.0,1237.0
4152,2017-09-22,AA,460.0,IND,LAX,1.0,1814.0
4153,2017-09-23,NK,315.0,TPA,IAH,1.0,787.0
4154,2017-09-04,WN,1875.0,LAS,ABQ,1.0,486.0
4155,2017-09-18,AS,608.0,SEA,LAS,1.0,867.0
4156,2017-09-28,EV,5361.0,IAH,DTW,1.0,1075.0
4157,2017-09-15,AA,171.0,JFK,LAX,1.0,2475.0
4158,2017-09-11,WN,5783.0,OAK,GEG,1.0,723.0
4159,2017-09-12,OO,3251.0,PHX,LBB,1.0,588.0
4160,2017-09-12,OO,4802.0,DTW,DAY,1.0,166.0
4161,2017-09-07,OO,4280.0,DTW,SCE,1.0,301.0
4162,2017-09-06,AA,1645.0,DCA,PHL,1.0,119.0
4163,2017-09-29,DL,1916.0,ATL,DEN,1.0,1199.0
4164,2017-09-03,AA,2073.0,PHL,PVD,1.0,237.0
4165,2017-09-08,WN,946.0,PHX,OKC,1.0,833.0
4166,2017-09-03,B6,1326.0,BWI,BOS,1.0,369.0
4167,2017-09-10,UA,2420.0,SBA,DEN,1.0,916.0
4168,2017-09-24,B6,101.0,FLL,LAX,1.0,2343.0
4169,2017-09-19,OO,5897.0,LAX,SLC,1.0,590.0
4170,2017-09-02,DL,803.0,CVG,MCO,1.0,757.0
4171,2017-09-13,AS,346.0,SEA,SJC,1.0,696.0
4172,2017-09-12,HA,177.0,KOA,HNL,1.0,163.0
4173,2017-09-22,UA,690.0,RDU,EWR,1.0,416.0
4174,2017-09-08,B6,16.0,SFO,JFK,1.0,2586.0
4175,2017-09-18,UA,263.0,DEN,ORD,1.0,888.0
4176,2017-09-25,DL,1301.0,BWI,MSP,1.0,936.0
4177,2017-09-28,OO,4909.0,LAX,SFO,1.0,337.0
4178,2017-09-26,AA,85.0,BOS,JFK,1.0,187.0
4179,2017-09-02,AA,143.0,LAX,HNL,1.0,2556.0
4180,2017-09-12,OO,5269.0,COU,DEN,1.0,670.0
4181,2017-09-10,WN,676.0,ONT,SJC,1.0,333.0
4182,2017-09-16,EV,4109.0,OMA,IAH,1.0,781.0
4183,2017-09-12,EV,4121.0,ORF,EWR,1.0,284.0
4184,2017-09-17,OO,4518.0,MSP,DAY,1.0,574.0
4185,2017-09-22,WN,742.0,MSY,STL,1.0,604.0
4186,2017-09-24,AA,425.0,DFW,PHX,1.0,868.0
4187,2017-09-19,DL,2496.0,ATL,SDF,1.0,321.0
4188,2017-09-05,B6,233.0,BTV,JFK,1.0,266.0
4189,2017-09-22,OO,5233.0,RDD,SFO,1.0,199.0
4190,2017-09-30,WN,994.0,DCA,BNA,1.0,562.0
4191,2017-09-21,AA,1730.0,MDT,CLT,1.0,413.0
4192,2017-09-04,WN,5766.0,SAN,SJC,1.0,417.0
4193,2017-09-01,OO,3151.0,ORD,FNT,1.0,223.0
4194,2017-09-20,OO,4858.0,AZO,DTW,1.0,113.0
4195,2017-09-05,DL,896.0,LGA,MIA,1.0,1096.0
4196,2017-09-18,EV,3973.0,LGA,CLE,1.0,419.0
4197,2017-09-16,AA,2591.0,BNA,MIA,1.0,806.0
4198,2017-09-28,HA,344.0,LIH,HNL,1.0,102.0
4199,2017-09-06,UA,244.0,AVL,EWR,1.0,583.0
4200,2017-09-28,WN,1688.0,BWI,CMH,1.0,337.0
4201,2017-09-14,DL,1420.0,FLL,ATL,1.0,581.0
4202,2017-09-27,AA,1052.0,RDU,DFW,1.0,1061.0
4203,2017-09-21,DL,1334.0,ATL,RIC,1.0,481.0
4204,2017-09-10,WN,3295.0,DAL,CMH,1.0,919.0
4205,2017-09-23,WN,286.0,BOS,BWI,1.0,369.0
4206,2017-09-22,WN,5861.0,LAX,MDW,1.0,1750.0
4207,2017-09-21,WN,5538.0,MDW,ATL,1.0,591.0
4208,2017-09-26,WN,64.0,MAF,HOU,1.0,441.0
4209,2017-09-03,UA,1472.0,IAD,EWR,1.0,212.0
4210,2017-09-06,AA,1330.0,ORD,CLT,1.0,599.0
4211,2017-09-11,OO,2952.0,ORD,DAY,1.0,240.0
4212,2017-09-04,EV,5480.0,GRK,ATL,1.0,803.0
4213,2017-09-23,EV,5282.0,ATL,HOU,1.0,696.0
4214,2017-09-07,AA,1380.0,SMF,PHX,1.0,647.0
4215,2017-09-25,UA,1698.0,RDU,SFO,1.0,2400.0
4216,2017-09-12,OO,3099.0,ORD,CID,1.0,196.0
4217,2017-09-25,AA,1687.0,LGA,ATL,1.0,762.0
4218,2017-09-24,OO,4831.0,FWA,DTW,1.0,128.0
4219,2017-09-26,UA,1298.0,EWR,SEA,1.0,2402.0
4220,2017-09-23,DL,2622.0,BWI,ATL,1.0,577.0
4221,2017-09-06,AA,1575.0,ORD,RDU,1.0,646.0
4222,2017-09-23,WN,2852.0,BWI,CMH,1.0,337.0
4223,2017-09-17,UA,1214.0,PDX,SFO,1.0,550.0
4224,2017-09-18,WN,2004.0,DCA,HOU,1.0,1218.0
4225,2017-09-20,DL,2826.0,BNA,ATL,1.0,214.0
4226,2017-09-16,DL,1079.0,ATL,HSV,1.0,151.0
4227,2017-09-09,UA,2033.0,DEN,ONT,1.0,819.0
4228,2017-09-15,DL,2404.0,MKE,MSP,1.0,297.0
4229,2017-09-03,OO,2974.0,GJT,PHX,1.0,438.0
4230,2017-09-20,AA,1051.0,IAH,DFW,1.0,224.0
4231,2017-09-19,UA,1979.0,IAH,EWR,1.0,1400.0
4232,2017-09-18,WN,1566.0,HOU,SAT,1.0,192.0
4233,2017-09-17,WN,4571.0,MDW,BOS,1.0,861.0
4234,2017-09-26,NK,330.0,DFW,CLE,1.0,1021.0
4235,2017-09-13,WN,5992.0,LAX,ATL,1.0,1947.0
4236,2017-09-18,WN,552.0,DAL,MCO,1.0,973.0
4237,2017-09-14,WN,1755.0,MCI,DAL,1.0,460.0
4238,2017-09-25,WN,1413.0,LAS,BUR,1.0,223.0
4239,2017-09-06,WN,1525.0,OAK,DEN,1.0,957.0
4240,2017-09-04,DL,2053.0,FNT,ATL,1.0,645.0
4241,2017-09-05,F9,721.0,DCA,DEN,1.0,1476.0
4242,2017-09-09,UA,1706.0,ITO,LAX,1.0,2449.0
4243,2017-09-10,WN,2229.0,SNA,MDW,1.0,1731.0
4244,2017-09-15,DL,2836.0,JFK,DEN,1.0,1626.0
4245,2017-09-17,DL,1117.0,SAV,ATL,1.0,214.0
4246,2017-09-18,AS,769.0,BOS,SAN,1.0,2588.0
4247,2017-09-28,B6,570.0,FLL,BOS,1.0,1237.0
4248,2017-09-29,AS,319.0,SJC,SEA,1.0,696.0
4249,2017-09-02,DL,2352.0,ALB,ATL,1.0,853.0
4250,2017-09-26,AA,1269.0,RSW,DFW,1.0,1017.0
4251,2017-09-26,WN,468.0,HOU,PHX,1.0,1020.0
4252,2017-09-14,UA,2073.0,MIA,IAH,1.0,964.0
4253,2017-09-06,UA,1978.0,SFO,DEN,1.0,967.0
4254,2017-09-07,DL,1124.0,ATL,RIC,1.0,481.0
4255,2017-09-23,UA,213.0,SFO,EWR,1.0,2565.0
4256,2017-09-26,NK,189.0,SAN,BWI,1.0,2295.0
4257,2017-09-29,OO,5361.0,BUR,SFO,1.0,326.0
4258,2017-09-07,NK,1028.0,BWI,BOS,1.0,369.0
4259,2017-09-14,OO,5331.0,MSO,DEN,1.0,679.0
4260,2017-09-04,VX,1893.0,LAX,SFO,1.0,337.0
4261,2017-09-21,OO,5651.0,XNA,IAH,1.0,438.0
4262,2017-09-28,EV,5450.0,CHA,ATL,1.0,106.0
4263,2017-09-27,EV,4048.0,MKE,EWR,1.0,725.0
4264,2017-09-05,AA,1118.0,DFW,LGA,1.0,1389.0
4265,2017-09-01,DL,2199.0,ATL,DEN,1.0,1199.0
4266,2017-09-25,WN,6349.0,TPA,BUF,1.0,1053.0
4267,2017-09-23,AA,1760.0,ORD,CLT,1.0,599.0
4268,2017-09-07,UA,776.0,ORD,MCO,1.0,1005.0
4269,2017-09-15,OO,4848.0,MSP,IAD,1.0,908.0
4270,2017-09-30,AA,2619.0,ORD,TPA,1.0,1012.0
4271,2017-09-19,EV,5329.0,ATL,CHA,1.0,106.0
4272,2017-09-09,DL,1465.0,ATL,SAV,1.0,214.0
4273,2017-09-29,UA,1887.0,DEN,BDL,1.0,1671.0
4274,2017-09-14,OO,2949.0,FWA,ORD,1.0,157.0
4275,2017-09-16,WN,4737.0,MCO,BUF,1.0,1011.0
4276,2017-09-12,DL,2483.0,OKC,ATL,1.0,761.0
4277,2017-09-17,WN,3633.0,SAN,LAS,1.0,258.0
4278,2017-09-10,OO,4815.0,LAX,LAS,1.0,236.0
4279,2017-09-01,DL,1234.0,PNS,ATL,1.0,271.0
4280,2017-09-26,UA,2122.0,DEN,SJC,1.0,948.0
4281,2017-09-17,OO,4658.0,MSP,CVG,1.0,596.0
4282,2017-09-04,DL,219.0,JFK,MCO,1.0,944.0
4283,2017-09-24,UA,1496.0,SFO,LAX,1.0,337.0
4284,2017-09-03,UA,937.0,IAH,SFO,1.0,1635.0
4285,2017-09-07,UA,271.0,BDL,EWR,1.0,116.0
4286,2017-09-10,AA,2310.0,MCO,ORD,1.0,1005.0
4287,2017-09-12,AS,40.0,ADQ,ANC,1.0,253.0
4288,2017-09-16,DL,923.0,LAX,ATL,1.0,1947.0
4289,2017-09-27,DL,1289.0,ATL,SNA,1.0,1919.0
4290,2017-09-20,AA,1739.0,DTW,CLT,1.0,500.0
4291,2017-09-25,WN,5785.0,DEN,LAS,1.0,628.0
4292,2017-09-27,EV,4382.0,ORD,FSD,1.0,462.0
4293,2017-09-10,DL,2046.0,ATL,PHX,1.0,1587.0
4294,2017-09-26,DL,1752.0,SAV,ATL,1.0,214.0
4295,2017-09-23,AA,2325.0,MIA,LGA,1.0,1096.0
4296,2017-09-10,OO,3465.0,ONT,PDX,1.0,838.0
4297,2017-09-30,OO,7389.0,SLC,GJT,1.0,216.0
4298,2017-09-25,NK,825.0,IAH,OAK,1.0,1628.0
4299,2017-09-08,DL,2063.0,DCA,MSP,1.0,931.0
4300,2017-09-17,WN,4168.0,RDU,BWI,1.0,255.0
4301,2017-09-22,OO,5961.0,DEN,HDN,1.0,141.0
4302,2017-09-07,DL,1984.0,AUS,ATL,1.0,813.0
4303,2017-09-22,AA,1572.0,JFK,PHX,1.0,2153.0
4304,2017-09-01,AA,1386.0,AUS,DFW,1.0,190.0
4305,2017-09-11,F9,1545.0,ATL,SLC,1.0,1590.0
4306,2017-09-19,WN,5730.0,SNA,DEN,1.0,846.0
4307,2017-09-19,OO,4993.0,SLC,MSO,1.0,436.0
4308,2017-09-20,DL,2165.0,MCI,ATL,1.0,692.0
4309,2017-09-20,AA,1985.0,SAN,PHX,1.0,304.0
4310,2017-09-28,OO,3073.0,MCI,ORD,1.0,403.0
4311,2017-09-22,EV,5474.0,ATL,CSG,1.0,83.0
4312,2017-09-14,AS,895.0,SAN,HNL,1.0,2614.0
4313,2017-09-13,WN,1958.0,SFO,SAN,1.0,447.0
4314,2017-09-17,DL,2447.0,ATL,SFO,1.0,2139.0
4315,2017-09-14,DL,1119.0,MSY,ATL,1.0,425.0
4316,2017-09-22,NK,245.0,ORD,LAS,1.0,1514.0
4317,2017-09-23,DL,2411.0,ATL,ABQ,1.0,1269.0
4318,2017-09-17,DL,998.0,LAX,SJC,1.0,308.0
4319,2017-09-26,DL,2083.0,DTW,BNA,1.0,456.0
4320,2017-09-20,WN,1500.0,LAS,SMF,1.0,397.0
4321,2017-09-12,WN,1283.0,BHM,BWI,1.0,682.0
4322,2017-09-23,DL,1560.0,PIT,ATL,1.0,526.0
4323,2017-09-18,WN,5932.0,SAN,AUS,1.0,1164.0
4324,2017-09-07,AA,2056.0,BNA,CLT,1.0,328.0
4325,2017-09-12,OO,4890.0,SEA,SJC,1.0,696.0
4326,2017-09-23,OO,3070.0,ORD,FNT,1.0,223.0
4327,2017-09-27,DL,1939.0,ATL,PIT,1.0,526.0
4328,2017-09-30,B6,1443.0,EWR,PBI,1.0,1023.0
4329,2017-09-20,DL,1182.0,PWM,ATL,1.0,1027.0
4330,2017-09-30,DL,2109.0,MSP,ATL,1.0,907.0
4331,2017-09-05,NK,106.0,MSP,BWI,1.0,936.0
4332,2017-09-21,DL,2460.0,MSP,CVG,1.0,596.0
4333,2017-09-04,WN,1404.0,RNO,OAK,1.0,181.0
4334,2017-09-19,WN,2004.0,ATL,DCA,1.0,547.0
4335,2017-09-13,AA,409.0,DFW,CLT,1.0,936.0
4336,2017-09-25,UA,532.0,ORD,BOS,1.0,867.0
4337,2017-09-11,AA,294.0,ORF,DFW,1.0,1212.0
4338,2017-09-18,DL,1584.0,ATL,ROC,1.0,749.0
4339,2017-09-10,EV,4280.0,AMA,IAH,1.0,517.0
4340,2017-09-18,NK,457.0,ORD,LAS,1.0,1514.0
4341,2017-09-05,AA,1598.0,EWR,ORD,1.0,719.0
4342,2017-09-20,AA,425.0,DFW,PHX,1.0,868.0
4343,2017-09-07,AS,578.0,SEA,BUR,1.0,937.0
4344,2017-09-23,UA,2392.0,SAT,IAH,1.0,191.0
4345,2017-09-15,DL,1604.0,FLL,DTW,1.0,1127.0
4346,2017-09-19,EV,5489.0,LGA,SYR,1.0,198.0
4347,2017-09-12,UA,1499.0,IAH,ORD,1.0,925.0
4348,2017-09-11,UA,262.0,BNA,ORD,1.0,409.0
4349,2017-09-18,F9,156.0,DEN,DSM,1.0,589.0
4350,2017-09-04,OO,5230.0,MSO,DEN,1.0,679.0
4351,2017-09-12,NK,330.0,MSY,DFW,1.0,447.0
4352,2017-09-06,DL,2175.0,JFK,MIA,1.0,1089.0
4353,2017-09-09,UA,384.0,SFO,PHL,1.0,2521.0
4354,2017-09-21,UA,2382.0,IAH,SFO,1.0,1635.0
4355,2017-09-05,OO,4664.0,SBN,DTW,1.0,157.0
4356,2017-09-25,OO,5475.0,LAX,SEA,1.0,954.0
4357,2017-09-01,AA,275.0,MIA,LAX,1.0,2342.0
4358,2017-09-27,DL,802.0,ATL,LGA,1.0,762.0
4359,2017-09-23,OO,4839.0,TUS,LAX,1.0,451.0
4360,2017-09-27,AA,2601.0,DFW,RDU,1.0,1061.0
4361,2017-09-05,DL,2877.0,MCO,DTW,1.0,957.0
4362,2017-09-18,AA,2214.0,ABQ,DFW,1.0,569.0
4363,2017-09-22,EV,3863.0,IAH,SHV,1.0,192.0
4364,2017-09-17,WN,3386.0,SJC,PHX,1.0,621.0
4365,2017-09-12,AA,2290.0,DFW,DCA,1.0,1192.0
4366,2017-09-10,OO,3341.0,BOI,SEA,1.0,399.0
4367,2017-09-19,AA,1767.0,PHL,MSY,1.0,1089.0
4368,2017-09-20,UA,737.0,DEN,SFO,1.0,967.0
4369,2017-09-07,UA,1206.0,SFO,LAX,1.0,337.0
4370,2017-09-21,DL,1572.0,ATL,TPA,1.0,406.0
4371,2017-09-15,AA,1928.0,CLT,PVD,1.0,683.0
4372,2017-09-04,EV,5345.0,HSV,ATL,1.0,151.0
4373,2017-09-20,OO,5218.0,DEN,BIL,1.0,455.0
4374,2017-09-10,UA,1128.0,ORD,IAH,1.0,925.0
4375,2017-09-11,B6,476.0,MCO,PVD,1.0,1072.0
4376,2017-09-08,F9,777.0,DEN,LAS,1.0,628.0
4377,2017-09-06,OO,4999.0,DTW,IAD,1.0,383.0
4378,2017-09-19,B6,1925.0,SJC,LGB,1.0,324.0
4379,2017-09-17,DL,370.0,ATL,LAX,1.0,1947.0
