FlightDate,Carrier,FlightNum,Origin,Dest,Flights,Distance
2017-09-12,AA,1516,MIA,BOS,1.0,1258.0
2017-09-26,DL,1788,ORD,MSP,1.0,334.0
2017-09-06,F9,669,DEN,SFO,1.0,967.0
2017-09-25,HA,165,OGG,HNL,1.0,100.0
2017-09-03,WN,4310,SMF,LAX,1.0,373.0
2017-09-09,OO,3333,GEG,SEA,1.0,224.0
2017-09-19,UA,1881,IAD,SFO,1.0,2419.0
2017-09-27,OO,5047,GCC,DEN,1.0,313.0
2017-09-18,DL,1619,ATL,STL,1.0,484.0
2017-09-02,OO,4964,GEG,SLC,1.0,546.0
2017-09-27,AA,714,BOS,PHL,1.0,280.0
2017-09-19,WN,6387,OAK,BOI,1.0,512.0
2017-09-13,AS,507,SNA,SEA,1.0,978.0
2017-09-04,AA,51,DFW,STL,1.0,550.0
2017-09-23,B6,423,JFK,LAX,1.0,2475.0
2017-09-24,AA,1297,LAX,MIA,1.0,2342.0
2017-09-14,UA,319,IAD,LAX,1.0,2288.0
2017-09-05,DL,524,STL,MSP,1.0,448.0
2017-09-26,DL,1650,DTW,MSP,1.0,528.0
2017-09-17,AA,2283,DFW,VPS,1.0,641.0
2017-09-09,WN,3101,MCO,HOU,1.0,849.0
2017-09-11,AA,765,PVD,CLT,1.0,683.0
2017-09-19,B6,794,AUS,JFK,1.0,1521.0
2017-09-04,DL,2082,MSP,MEM,1.0,700.0
2017-09-24,OO,5471,ORD,GSP,1.0,577.0
2017-09-14,EV,5336,FSM,ATL,1.0,579.0
2017-09-18,WN,15,DAL,HOU,1.0,239.0
2017-09-07,OO,3378,SLC,SAN,1.0,626.0
2017-09-28,OO,4610,SUN,SLC,1.0,222.0
2017-09-09,AA,1476,AUS,DFW,1.0,190.0
2017-09-14,F9,551,DEN,SAN,1.0,853.0
2017-09-11,OO,5875,DEN,ASE,1.0,125.0
2017-09-02,EV,4414,EWR,MSN,1.0,799.0
2017-09-10,OO,5019,LAX,SBP,1.0,156.0
2017-09-22,WN,1856,DEN,GRR,1.0,1015.0
2017-09-19,WN,5728,BWI,BOS,1.0,369.0
2017-09-06,WN,6309,SJC,ONT,1.0,333.0
2017-09-05,DL,804,XNA,ATL,1.0,589.0
2017-09-24,OO,5212,LIT,DEN,1.0,771.0
2017-09-09,WN,4304,LAS,MAF,1.0,795.0
2017-09-25,EV,5272,SYR,LGA,1.0,198.0
2017-09-11,UA,712,IAD,SFO,1.0,2419.0
2017-09-07,WN,226,MDW,MCO,1.0,990.0
2017-09-16,DL,1694,ATL,CVG,1.0,373.0
2017-09-06,UA,1863,LAX,SFO,1.0,337.0
2017-09-30,DL,2499,SLC,MSP,1.0,991.0
2017-09-07,AA,2635,DFW,DAY,1.0,861.0
2017-09-12,WN,1753,ATL,MSY,1.0,425.0
2017-09-05,DL,1479,LAS,MSP,1.0,1299.0
2017-09-17,UA,326,IAD,SEA,1.0,2306.0
2017-09-29,OO,4449,LAS,LAX,1.0,236.0
2017-09-06,WN,4181,MDW,DCA,1.0,601.0
2017-09-11,UA,384,SFO,PHL,1.0,2521.0
2017-09-26,AA,2450,AUS,ORD,1.0,977.0
2017-09-14,WN,6063,MDW,MSP,1.0,349.0
2017-09-28,DL,960,IND,ATL,1.0,432.0
2017-09-07,AA,2483,CLT,IAH,1.0,912.0
2017-09-06,DL,1497,MSP,LAS,1.0,1299.0
2017-09-28,AS,538,SEA,OAK,1.0,672.0
2017-09-05,UA,684,IAH,SNA,1.0,1346.0
2017-09-19,OO,5666,DEN,TUS,1.0,639.0
2017-09-28,OO,4719,RDU,MSP,1.0,980.0
2017-09-16,WN,4608,ELP,DAL,1.0,562.0
2017-09-30,B6,932,HOU,BOS,1.0,1609.0
2017-09-05,WN,1200,MDW,PDX,1.0,1751.0
2017-09-29,OO,4944,LAX,BOI,1.0,674.0
2017-09-09,AA,2042,DFW,CLT,1.0,936.0
2017-09-24,AS,612,SEA,LAS,1.0,867.0
2017-09-09,WN,4929,DCA,TPA,1.0,814.0
2017-09-18,AA,1113,TPA,MIA,1.0,204.0
2017-09-01,AS,582,SEA,OAK,1.0,672.0
2017-09-05,UA,1965,SFO,LAX,1.0,337.0
2017-09-21,AA,1112,LGA,DFW,1.0,1389.0
2017-09-17,WN,4898,ABQ,OAK,1.0,889.0
2017-09-13,UA,535,SFO,EWR,1.0,2565.0
2017-09-03,DL,1921,DTW,PHX,1.0,1671.0
2017-09-24,WN,932,SLC,OAK,1.0,588.0
2017-09-09,WN,2345,BUR,LAS,1.0,223.0
2017-09-06,EV,4358,TUL,IAH,1.0,429.0
2017-09-19,AA,2447,MCO,MIA,1.0,192.0
2017-09-19,WN,1109,OAK,ONT,1.0,362.0
2017-09-24,WN,3581,SJC,LAS,1.0,386.0
2017-09-10,DL,946,BZN,SLC,1.0,347.0
2017-09-11,EV,4446,HRL,IAH,1.0,295.0
2017-09-10,OO,5952,GEG,ORD,1.0,1498.0
2017-09-08,WN,234,ELP,HOU,1.0,677.0
2017-09-17,DL,869,MCO,LGA,1.0,950.0
2017-09-16,DL,2170,SLC,LAX,1.0,590.0
2017-09-07,OO,4444,SLC,SUN,1.0,222.0
2017-09-01,AA,2408,DFW,ATL,1.0,731.0
2017-09-14,WN,5147,HOU,LAX,1.0,1390.0
2017-09-24,DL,1824,PDX,SLC,1.0,630.0
2017-09-01,WN,5815,MEM,TPA,1.0,655.0
2017-09-01,WN,1878,MCO,AUS,1.0,994.0
2017-09-10,VX,1034,SFO,JFK,1.0,2586.0
2017-09-24,DL,1829,DTW,MIA,1.0,1145.0
2017-09-10,NK,953,LAX,OAK,1.0,337.0
2017-09-08,WN,1601,PIT,LAX,1.0,2136.0
2017-09-15,UA,1765,PHL,IAH,1.0,1325.0
2017-09-19,WN,1846,MDW,SEA,1.0,1733.0
2017-09-24,AA,1348,EWR,ORD,1.0,719.0
2017-09-06,F9,1124,LAS,RDU,1.0,2026.0
2017-09-20,WN,995,HOU,LAS,1.0,1235.0
2017-09-19,DL,1098,DTW,PVD,1.0,615.0
2017-09-23,EV,4274,CLE,EWR,1.0,404.0
2017-09-24,OO,5865,ORD,DCA,1.0,612.0
2017-09-21,AA,612,SJC,PHX,1.0,621.0
2017-09-01,B6,1926,LGB,SJC,1.0,324.0
2017-09-28,DL,728,ANC,MSP,1.0,2519.0
2017-09-06,AS,743,SLC,SFO,1.0,599.0
2017-09-13,VX,1483,LAS,LAX,1.0,236.0
2017-09-27,UA,420,DEN,LAX,1.0,862.0
2017-09-15,UA,2062,EWR,BOS,1.0,200.0
2017-09-15,UA,386,JAC,DEN,1.0,406.0
2017-09-25,DL,2452,RIC,ATL,1.0,481.0
2017-09-15,OO,4757,MSP,DAY,1.0,574.0
2017-09-12,WN,1740,AMA,DAL,1.0,323.0
2017-09-12,WN,608,TPA,BHM,1.0,459.0
2017-09-14,AA,1149,MIA,CLT,1.0,650.0
2017-09-14,DL,1129,LAX,ATL,1.0,1947.0
2017-09-12,AA,1296,SAN,ORD,1.0,1723.0
2017-09-28,OO,4834,FSD,MSP,1.0,196.0
2017-09-22,NK,230,FLL,ATL,1.0,581.0
2017-09-01,DL,1229,IAH,MSP,1.0,1034.0
2017-09-12,AA,2172,LGA,BOS,1.0,184.0
2017-09-01,AA,1988,CLT,ALB,1.0,646.0
2017-09-24,WN,4409,LAS,SJC,1.0,386.0
2017-09-13,OO,4853,FAR,MSP,1.0,223.0
2017-09-03,AA,1576,LAX,ORD,1.0,1744.0
2017-09-28,AA,388,ORD,LGA,1.0,733.0
2017-09-21,OO,5038,LAX,SBA,1.0,89.0
2017-09-14,AA,648,CLT,PHL,1.0,449.0
2017-09-13,DL,894,FNT,ATL,1.0,645.0
2017-09-19,OO,5738,STS,SFO,1.0,66.0
2017-09-07,WN,1877,MSY,LAX,1.0,1670.0
2017-09-27,AA,420,PHL,DEN,1.0,1558.0
2017-09-01,OO,5738,STS,SFO,1.0,66.0
2017-09-19,AA,1560,DFW,SNA,1.0,1205.0
2017-09-02,AA,1488,PHX,BOS,1.0,2300.0
2017-09-22,B6,1790,DCA,BOS,1.0,399.0
2017-09-12,AA,1192,BDL,LAX,1.0,2527.0
2017-09-26,UA,1267,LAS,SFO,1.0,414.0
2017-09-29,WN,1938,SFO,PDX,1.0,550.0
2017-09-26,AS,395,SFO,SEA,1.0,679.0
2017-09-20,OO,5571,ASE,DEN,1.0,125.0
2017-09-29,WN,354,HOU,DCA,1.0,1218.0
2017-09-14,AA,2044,PIT,CLT,1.0,366.0
2017-09-11,B6,207,PWM,JFK,1.0,273.0
2017-09-12,WN,858,SNA,PHX,1.0,338.0
2017-09-23,WN,4199,SAN,MSY,1.0,1599.0
2017-09-10,OO,5598,ORD,AVP,1.0,632.0
2017-09-19,AS,775,ABQ,SEA,1.0,1180.0
2017-09-04,DL,2832,BOS,ATL,1.0,946.0
2017-09-04,EV,5331,ATL,SGF,1.0,563.0
2017-09-28,WN,1807,SMF,LGB,1.0,387.0
2017-09-25,AS,62,SIT,KTN,1.0,183.0
2017-09-21,AA,1656,BUF,CLT,1.0,546.0
2017-09-15,WN,1395,CLE,BWI,1.0,314.0
2017-09-03,OO,5083,SBP,SFO,1.0,190.0
2017-09-09,AA,2354,DFW,IAD,1.0,1172.0
2017-09-01,DL,2403,JAX,ATL,1.0,270.0
2017-09-13,UA,1923,SNA,EWR,1.0,2434.0
2017-09-22,AA,2665,TUL,DFW,1.0,237.0
2017-09-09,DL,1700,BOS,ATL,1.0,946.0
2017-09-20,UA,670,ORD,BOS,1.0,867.0
2017-09-29,WN,2014,SMF,PDX,1.0,479.0
2017-09-07,OO,5781,GJT,DEN,1.0,212.0
2017-09-03,WN,3414,DAL,SAT,1.0,248.0
2017-09-27,WN,1611,MCI,BNA,1.0,491.0
2017-09-04,OO,4517,SLC,HLN,1.0,402.0
2017-09-06,DL,1164,SLC,SNA,1.0,588.0
2017-09-24,WN,4732,MSP,MDW,1.0,349.0
2017-09-26,DL,258,CVG,BOS,1.0,752.0
2017-09-11,AA,782,PBI,PHL,1.0,951.0
2017-09-15,WN,1276,STL,PHX,1.0,1262.0
2017-09-12,AA,1894,ORD,PHL,1.0,678.0
2017-09-11,AS,328,SEA,SJC,1.0,696.0
2017-09-05,AA,398,JFK,SEA,1.0,2422.0
2017-09-05,WN,951,MDW,EWR,1.0,711.0
2017-09-21,OO,4579,RDM,SEA,1.0,228.0
2017-09-06,WN,1828,OAK,RNO,1.0,181.0
2017-09-06,B6,69,BOS,FLL,1.0,1237.0
2017-09-06,DL,964,LGA,DTW,1.0,502.0
2017-09-18,OO,3472,SAN,FAT,1.0,314.0
2017-09-28,DL,1584,ATL,ROC,1.0,749.0
2017-09-27,WN,1964,AUS,DEN,1.0,775.0
2017-09-09,DL,1817,ATL,DEN,1.0,1199.0
2017-09-11,EV,3808,GSO,EWR,1.0,445.0
2017-09-30,OO,5387,ORD,AVP,1.0,632.0
2017-09-01,WN,1568,LAS,DEN,1.0,628.0
2017-09-08,EV,5387,DTW,LIT,1.0,705.0
2017-09-16,OO,5397,DEN,BIS,1.0,516.0
2017-09-17,DL,1282,MIA,JFK,1.0,1089.0
2017-09-29,F9,1652,MCO,IND,1.0,829.0
2017-09-10,DL,2168,MIA,LGA,1.0,1096.0
2017-09-19,WN,548,PVD,BWI,1.0,327.0
2017-09-24,WN,3410,DAL,SAN,1.0,1182.0
2017-09-11,WN,164,BWI,OKC,1.0,1180.0
2017-09-12,EV,4338,EWR,CLE,1.0,404.0
2017-09-02,EV,4435,EWR,BNA,1.0,748.0
2017-09-10,AA,185,JFK,LAX,1.0,2475.0
2017-09-29,WN,5384,BOS,MCI,1.0,1256.0
2017-09-05,AA,1053,ORD,CLT,1.0,599.0
2017-09-21,WN,1885,MCI,LAS,1.0,1139.0
2017-09-07,WN,1583,HOU,BNA,1.0,670.0
2017-09-19,DL,1726,DCA,LAX,1.0,2311.0
2017-09-17,B6,1236,SJU,STT,1.0,68.0
2017-09-23,AA,697,LIH,PHX,1.0,2979.0
2017-09-03,B6,823,DCA,MCO,1.0,759.0
2017-09-19,OO,4774,SLC,PSC,1.0,521.0
2017-09-03,WN,3439,LAS,OAK,1.0,407.0
2017-09-24,OO,5091,SFO,SBP,1.0,190.0
2017-09-09,AA,1145,ORD,SFO,1.0,1846.0
2017-09-29,DL,1414,DTW,SEA,1.0,1927.0
2017-09-14,WN,1449,SAT,DAL,1.0,248.0
2017-09-26,WN,561,SDF,LAS,1.0,1624.0
2017-09-20,AA,1378,MSP,DFW,1.0,852.0
2017-09-17,EV,3916,EWR,GSO,1.0,445.0
2017-09-24,UA,216,BZN,ORD,1.0,1186.0
2017-09-14,EV,4319,EWR,STL,1.0,872.0
2017-09-14,DL,1812,ATL,ORD,1.0,606.0
2017-09-08,NK,722,MCO,PIT,1.0,834.0
2017-09-16,AA,1734,CLT,MSP,1.0,930.0
2017-09-17,DL,2858,DTW,SEA,1.0,1927.0
2017-09-14,OO,4972,AGS,ATL,1.0,143.0
2017-09-12,AS,172,PDX,BOS,1.0,2537.0
2017-09-09,AS,32,SEA,PHL,1.0,2378.0
2017-09-07,AA,1486,AUS,ORD,1.0,977.0
2017-09-23,OO,3560,DTW,BNA,1.0,456.0
2017-09-02,WN,4034,ORF,BWI,1.0,159.0
2017-09-23,B6,717,BOS,JFK,1.0,187.0
2017-09-15,DL,2383,SFO,ATL,1.0,2139.0
2017-09-14,EV,2867,DFW,SAF,1.0,551.0
2017-09-12,F9,960,SFO,COS,1.0,964.0
2017-09-22,UA,943,SFO,LAS,1.0,414.0
2017-09-10,WN,463,BWI,FLL,1.0,925.0
2017-09-09,B6,1294,MCO,HPN,1.0,972.0
2017-09-17,B6,655,SYR,MCO,1.0,1053.0
2017-09-02,WN,2458,MCO,MCI,1.0,1072.0
2017-09-03,DL,1797,ATL,CAE,1.0,192.0
2017-09-06,DL,2713,SEA,FAI,1.0,1533.0
2017-09-10,WN,463,OMA,DAL,1.0,585.0
2017-09-13,EV,3881,IAH,COS,1.0,809.0
2017-09-21,WN,5398,ATL,RSW,1.0,515.0
2017-09-21,WN,4431,SAN,OAK,1.0,446.0
2017-09-07,AA,589,PHX,SJC,1.0,621.0
2017-09-15,AA,1049,BWI,MIA,1.0,946.0
2017-09-24,UA,1505,EWR,DEN,1.0,1605.0
2017-09-22,WN,1521,BNA,HOU,1.0,670.0
2017-09-09,UA,2033,DEN,ONT,1.0,819.0
2017-09-11,NK,412,MYR,LBE,1.0,455.0
2017-09-30,DL,1727,MSP,STL,1.0,448.0
2017-09-07,AA,614,LAS,PHX,1.0,255.0
2017-09-25,DL,1547,DEN,ATL,1.0,1199.0
2017-09-24,AA,194,MIA,BWI,1.0,946.0
2017-09-27,B6,534,SFO,BOS,1.0,2704.0
2017-09-02,AS,315,SFO,SEA,1.0,679.0
2017-09-19,B6,1272,FLL,LGA,1.0,1076.0
2017-09-24,UA,500,IND,SFO,1.0,1943.0
2017-09-19,NK,323,MSP,LAX,1.0,1535.0
2017-09-07,WN,1650,PHX,SMF,1.0,647.0
2017-09-19,WN,740,SAN,DAL,1.0,1182.0
2017-09-24,WN,1409,ABQ,PHX,1.0,328.0
2017-09-16,OO,3326,DAL,LGA,1.0,1381.0
2017-09-11,WN,1122,MDW,PIT,1.0,402.0
2017-09-24,DL,1378,ATL,ORF,1.0,516.0
2017-09-09,AA,1244,ORD,DTW,1.0,235.0
2017-09-22,OO,5007,ORD,AVL,1.0,536.0
2017-09-11,AA,370,ORD,LGA,1.0,733.0
2017-09-28,HA,145,OGG,HNL,1.0,100.0
2017-09-06,OO,5254,MTJ,DEN,1.0,196.0
2017-09-18,WN,5370,BWI,DEN,1.0,1491.0
2017-09-13,DL,1384,MSP,FAR,1.0,223.0
2017-09-17,OO,4761,MSP,FAR,1.0,223.0
2017-09-04,NK,446,LAS,ORD,1.0,1514.0
2017-09-24,DL,1102,ATL,SAV,1.0,214.0
2017-09-06,DL,1461,LAX,SFO,1.0,337.0
2017-09-04,AA,1797,SYR,CLT,1.0,603.0
2017-09-18,AA,1595,AUS,DFW,1.0,190.0
2017-09-22,DL,1067,PDX,DTW,1.0,1953.0
2017-09-08,AA,621,CLT,RIC,1.0,257.0
2017-09-16,UA,1769,CID,DEN,1.0,692.0
2017-09-02,AA,606,DFW,CLT,1.0,936.0
2017-09-30,UA,2107,DEN,LAX,1.0,862.0
2017-09-06,EV,4023,MOB,IAH,1.0,427.0
2017-09-02,WN,4132,STL,PIT,1.0,554.0
2017-09-14,UA,400,MCO,EWR,1.0,937.0
2017-09-26,WN,655,LGB,OAK,1.0,353.0
2017-09-28,OO,4677,SAT,DTW,1.0,1214.0
2017-09-11,WN,17,ELP,DAL,1.0,562.0
2017-09-24,UA,1963,IAH,DEN,1.0,862.0
2017-09-08,HA,122,HNL,ITO,1.0,216.0
2017-09-28,AA,1198,TPA,DFW,1.0,929.0
2017-09-26,WN,622,ATL,MCO,1.0,404.0
2017-09-05,WN,1866,PHX,DEN,1.0,602.0
2017-09-26,WN,1602,DAL,MCI,1.0,460.0
2017-09-29,AA,2336,DFW,MIA,1.0,1121.0
2017-09-27,B6,358,BUR,JFK,1.0,2465.0
2017-09-15,OO,7437,MSP,IMT,1.0,257.0
2017-09-21,WN,887,DEN,TUL,1.0,541.0
2017-09-18,AA,565,MIA,TPA,1.0,204.0
2017-09-30,AA,2055,CLT,ORD,1.0,599.0
2017-09-12,WN,37,MCI,DAL,1.0,460.0
2017-09-25,WN,527,DAL,TUL,1.0,237.0
2017-09-04,B6,1077,BOS,LAS,1.0,2381.0
2017-09-16,WN,2914,DEN,LAS,1.0,628.0
2017-09-03,AA,69,MIA,LAX,1.0,2342.0
2017-09-13,OO,3163,BOI,ORD,1.0,1437.0
2017-09-14,AA,2674,DFW,SEA,1.0,1660.0
2017-09-29,WN,1604,BUR,SFO,1.0,326.0
2017-09-25,AA,1062,SAT,DFW,1.0,247.0
2017-09-18,WN,1740,AMA,DAL,1.0,323.0
2017-09-14,EV,4322,RIC,EWR,1.0,277.0
2017-09-19,WN,618,DAL,DCA,1.0,1184.0
2017-09-22,OO,7414,RHI,MSP,1.0,190.0
2017-09-13,WN,985,TPA,FLL,1.0,197.0
2017-09-24,OO,7393,SLC,SGU,1.0,272.0
2017-09-29,EV,5292,BTR,ATL,1.0,448.0
2017-09-15,DL,1783,SLC,LAS,1.0,368.0
2017-09-02,UA,206,ORD,MCO,1.0,1005.0
2017-09-09,WN,6077,HOU,MDW,1.0,937.0
2017-09-16,DL,854,SFO,DTW,1.0,2079.0
2017-09-03,WN,3191,LGA,MCI,1.0,1107.0
2017-09-10,AA,2235,MIA,ATL,1.0,594.0
2017-09-16,OO,5657,FAR,DEN,1.0,627.0
2017-09-16,AA,1826,PHX,LAS,1.0,255.0
2017-09-19,UA,1988,ORD,SFO,1.0,1846.0
2017-09-29,AS,864,OGG,SEA,1.0,2640.0
2017-09-23,UA,481,LAX,SFO,1.0,337.0
2017-09-02,WN,4504,LAS,DAL,1.0,1067.0
2017-09-13,DL,935,AGS,ATL,1.0,143.0
2017-09-05,DL,1051,ATL,BHM,1.0,134.0
2017-09-14,DL,1232,SEA,ATL,1.0,2182.0
2017-09-04,B6,959,BDL,FLL,1.0,1173.0
2017-09-27,DL,2853,JFK,MIA,1.0,1089.0
2017-09-11,WN,682,OAK,BUR,1.0,325.0
2017-09-12,DL,1840,DTW,LAS,1.0,1749.0
2017-09-15,DL,936,LAS,MSP,1.0,1299.0
2017-09-06,DL,1073,DTW,ATL,1.0,594.0
2017-09-05,WN,42,MAF,HOU,1.0,441.0
2017-09-15,OO,4564,BOI,LAX,1.0,674.0
2017-09-04,NK,346,IAH,MSP,1.0,1034.0
2017-09-02,B6,1926,LGB,SJC,1.0,324.0
2017-09-22,UA,426,DSM,ORD,1.0,299.0
2017-09-11,B6,1502,FLL,JFK,1.0,1069.0
2017-09-17,OO,4806,DTW,SBN,1.0,157.0
2017-09-24,WN,4758,TPA,MDW,1.0,997.0
2017-09-26,EV,5613,LGA,CLT,1.0,544.0
2017-09-05,UA,2034,ORD,BTV,1.0,763.0
2017-09-14,AA,2193,ORD,MIA,1.0,1197.0
2017-09-07,OO,4524,DSM,SLC,1.0,955.0
2017-09-20,B6,1422,MSY,FLL,1.0,674.0
2017-09-26,DL,1272,PHL,JFK,1.0,94.0
2017-09-24,EV,4371,HSV,IAH,1.0,595.0
2017-09-04,AS,654,SEA,SMF,1.0,605.0
2017-09-09,B6,1677,JFK,JAX,1.0,828.0
2017-09-23,AA,2031,RDU,CLT,1.0,130.0
2017-09-25,OO,5994,DFW,SFO,1.0,1464.0
2017-09-17,WN,3714,PHX,ABQ,1.0,328.0
2017-09-24,NK,563,ORD,SAN,1.0,1723.0
2017-09-04,AS,259,SJC,SEA,1.0,696.0
2017-09-15,UA,2056,SFO,MFR,1.0,329.0
2017-09-17,UA,1500,ORD,DSM,1.0,299.0
2017-09-11,EV,3810,IND,EWR,1.0,645.0
2017-09-07,DL,2851,BGR,JFK,1.0,382.0
2017-09-19,UA,1479,DEN,LGA,1.0,1620.0
2017-09-30,OO,4970,ABE,DTW,1.0,425.0
2017-09-25,WN,5475,PHX,ONT,1.0,325.0
2017-09-28,AA,824,DEN,PHL,1.0,1558.0
2017-09-15,F9,774,LAS,DEN,1.0,628.0
2017-09-23,AA,2539,ORD,BZN,1.0,1186.0
2017-09-29,AA,581,PHX,CLT,1.0,1773.0
2017-09-28,WN,5763,DEN,SLC,1.0,391.0
2017-09-01,WN,914,DEN,PDX,1.0,991.0
2017-09-15,UA,365,DEN,CLE,1.0,1201.0
2017-09-27,NK,349,PHL,MCO,1.0,861.0
2017-09-26,WN,202,ATL,LAS,1.0,1747.0
2017-09-17,WN,4121,PHX,ONT,1.0,325.0
2017-09-19,B6,1992,TPA,BOS,1.0,1185.0
2017-09-06,UA,912,EWR,SFO,1.0,2565.0
2017-09-20,WN,1518,ATL,RDU,1.0,356.0
2017-09-08,EV,4340,IAH,SAV,1.0,851.0
2017-09-16,OO,5891,LNK,DEN,1.0,423.0
2017-09-16,AA,1307,LAX,ORD,1.0,1744.0
2017-09-27,UA,1638,SNA,SFO,1.0,372.0
2017-09-18,EV,4044,IAH,IND,1.0,844.0
2017-09-16,OO,4918,GTR,ATL,1.0,241.0
2017-09-15,WN,1250,MKE,BOS,1.0,860.0
2017-09-05,EV,5323,MYR,DTW,1.0,636.0
2017-09-28,WN,5538,MDW,ATL,1.0,591.0
2017-09-25,DL,1301,BWI,MSP,1.0,936.0
2017-09-25,B6,1451,BOS,MCO,1.0,1121.0
2017-09-14,OO,3360,SEA,DAL,1.0,1670.0
2017-09-24,EV,2870,DFW,SAF,1.0,551.0
2017-09-25,B6,534,SFO,BOS,1.0,2704.0
2017-09-30,UA,1777,IAH,LAX,1.0,1379.0
2017-09-25,WN,1366,TPA,IND,1.0,837.0
2017-09-19,DL,972,ORD,ATL,1.0,606.0
2017-09-14,AA,1762,CLT,CLE,1.0,430.0
2017-09-20,OO,4292,GJT,SLC,1.0,216.0
2017-09-02,AS,94,ANC,SEA,1.0,1448.0
2017-09-05,WN,6073,BWI,STL,1.0,738.0
2017-09-26,UA,455,SFO,LAS,1.0,414.0
2017-09-13,DL,1698,SFO,DTW,1.0,2079.0
2017-09-23,F9,1985,DSM,LAS,1.0,1216.0
2017-09-12,VX,1349,FLL,SFO,1.0,2584.0
2017-09-09,AA,573,LAX,CLT,1.0,2125.0
2017-09-24,EV,5303,CLT,LGA,1.0,544.0
2017-09-08,DL,2278,GRB,MSP,1.0,252.0
2017-09-26,NK,852,MYR,DTW,1.0,636.0
2017-09-24,WN,6556,MDW,MCI,1.0,405.0
2017-09-03,DL,1861,LIT,ATL,1.0,453.0
2017-09-24,DL,1658,DTW,SFO,1.0,2079.0
2017-09-25,DL,40,LAX,JFK,1.0,2475.0
2017-09-27,WN,301,BNA,MDW,1.0,395.0
2017-09-15,WN,901,TPA,SAT,1.0,972.0
2017-09-21,WN,1400,BWI,LAX,1.0,2329.0
2017-09-28,B6,794,AUS,JFK,1.0,1521.0
2017-09-09,NK,727,LBE,FLL,1.0,980.0
2017-09-19,AA,1480,RSW,ORD,1.0,1120.0
2017-09-08,UA,1956,IAH,LAX,1.0,1379.0
2017-09-20,OO,5820,DEN,MFR,1.0,964.0
2017-09-08,EV,5399,ATL,HPN,1.0,780.0
2017-09-30,AA,1663,CLT,PVD,1.0,683.0
2017-09-22,HA,305,OGG,HNL,1.0,100.0
2017-09-05,EV,4387,IAH,BRO,1.0,308.0
2017-09-24,UA,763,DEN,SAN,1.0,853.0
2017-09-28,B6,1354,DCA,BOS,1.0,399.0
2017-09-15,OO,3254,SAT,ORD,1.0,1041.0
2017-09-28,OO,3016,FAT,LAX,1.0,209.0
2017-09-22,AA,338,JFK,CLT,1.0,541.0
2017-09-26,AA,1938,RIC,CLT,1.0,257.0
2017-09-12,WN,1302,MDW,MHT,1.0,838.0
2017-09-21,AA,2457,DFW,TPA,1.0,929.0
2017-09-18,AA,2249,MSY,MIA,1.0,675.0
2017-09-12,DL,1379,ATL,BHM,1.0,134.0
2017-09-29,UA,357,IAD,SEA,1.0,2306.0
2017-09-05,UA,1805,ORD,BWI,1.0,622.0
2017-09-14,OO,3544,CID,DTW,1.0,430.0
2017-09-29,WN,655,HOU,CLT,1.0,920.0
2017-09-22,WN,5863,MDW,LAS,1.0,1521.0
2017-09-06,OO,5622,ORD,MCI,1.0,403.0
2017-09-30,WN,804,SAN,SAT,1.0,1129.0
2017-09-27,OO,4277,DTW,SCE,1.0,301.0
2017-09-06,EV,5317,ATL,BTR,1.0,448.0
2017-09-27,AA,450,PHX,SLC,1.0,507.0
2017-09-09,OO,5472,SLC,DEN,1.0,391.0
2017-09-21,DL,1945,BZN,MSP,1.0,874.0
2017-09-13,AS,669,DFW,SEA,1.0,1660.0
2017-09-13,F9,1262,LAS,ORD,1.0,1514.0
2017-09-15,EV,5450,CHA,ATL,1.0,106.0
2017-09-30,AS,131,PDX,ANC,1.0,1542.0
2017-09-23,AA,2010,CLT,CHS,1.0,168.0
2017-09-21,DL,160,PHX,MSP,1.0,1276.0
2017-09-18,DL,1360,ATL,CLE,1.0,554.0
2017-09-05,DL,1339,BWI,ATL,1.0,577.0
2017-09-18,NK,704,DTW,LAX,1.0,1979.0
2017-09-15,B6,533,BDL,TPA,1.0,1111.0
2017-09-27,DL,739,DFW,LAX,1.0,1235.0
2017-09-07,UA,2117,LAX,EWR,1.0,2454.0
2017-09-09,WN,4215,IND,LAS,1.0,1590.0
2017-09-10,WN,3166,BDL,MCO,1.0,1050.0
2017-09-05,OO,5434,PSC,DEN,1.0,852.0
2017-09-25,WN,1413,LAS,BUR,1.0,223.0
2017-09-28,DL,2814,JFK,BGR,1.0,382.0
2017-09-19,DL,1474,ATL,CLE,1.0,554.0
2017-09-04,UA,2417,PDX,EWR,1.0,2434.0
2017-09-01,AA,1917,CLT,AUS,1.0,1032.0
2017-09-07,DL,1967,MSY,ATL,1.0,425.0
2017-09-07,AA,72,LAX,LAS,1.0,236.0
2017-09-16,DL,2089,BTV,ATL,1.0,961.0
2017-09-15,DL,2176,BNA,ATL,1.0,214.0
2017-09-13,WN,1959,LAX,SMF,1.0,373.0
2017-09-27,OO,3400,SJC,SNA,1.0,342.0
2017-09-12,AA,273,LGA,DFW,1.0,1389.0
2017-09-12,WN,1660,DAL,LAS,1.0,1067.0
2017-09-08,WN,1802,ABQ,HOU,1.0,759.0
2017-09-13,B6,755,BOS,DCA,1.0,399.0
2017-09-24,OO,5042,LAX,SBP,1.0,156.0
2017-09-28,UA,1833,SFO,DFW,1.0,1464.0
2017-09-15,B6,1214,DFW,BOS,1.0,1562.0
2017-09-11,WN,6137,SFO,SAN,1.0,447.0
