YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,DISTANCE
2016,3,10,2,UA,1144,N53441,EWR,MCO,552,548,-4,173,152,937
2016,3,10,2,DL,1799,N967DL,ECP,ATL,555,548,-7,70,68,240
2016,3,10,2,EV,4585,N16183,MCI,ORD,555,548,-7,93,96,403
2016,3,10,2,MQ,3338,N922MQ,GSP,DFW,556,548,-8,179,171,862
2016,3,10,2,B6,605,N621JB,EWR,FLL,600,548,-12,176,168,1065
2016,3,10,2,DL,2099,N902DE,SDF,ATL,600,548,-12,83,77,321
2016,3,10,2,UA,1417,N63820,RSW,ORD,600,548,-12,189,181,1120
2016,3,10,2,F9,660,N927FR,SFO,DEN,600,548,-12,149,152,967
2016,3,10,2,MQ,2952,N843MQ,GRB,ORD,600,548,-12,75,69,173
2016,3,10,2,MQ,3594,N820MQ,GSO,LGA,600,548,-12,97,93,461
2016,1,1,4,OO,6224,N956SW,RDM,DEN,550,549,-1,143,150,898
2016,1,1,4,UA,1507,N31412,TPA,EWR,555,549,-6,156,149,997
2016,1,1,4,AS,683,N618AS,DEN,SEA,600,549,-11,190,167,1024
2016,1,2,5,B6,2228,N178JB,MCO,EWR,550,549,-1,149,158,937
2016,1,2,5,EV,4339,N41104,RIC,IAH,550,549,-1,205,209,1157
2016,1,2,5,OO,7385,N301YV,EKO,SLC,556,549,-7,64,65,200
2016,1,2,5,AA,1205,N3MDAA,EWR,MIA,559,549,-10,183,188,1085
2016,1,2,5,DL,1255,N975AT,IAD,ATL,600,549,-11,118,127,534
2016,1,3,6,DL,941,N670DN,MCI,ATL,540,549,9,120,107,692
2016,1,3,6,UA,1203,N54711,BOS,IAD,550,549,-1,105,93,413
2016,1,3,6,WN,1539,N432WN,MKE,DEN,550,549,-1,170,196,896
2016,1,3,6,OO,6204,N924SW,BFL,DEN,550,549,-1,150,165,845
2016,1,3,6,WN,984,N250WN,BUF,BWI,555,549,-6,90,71,281
2016,1,4,7,EV,4622,N13988,SAV,IAD,545,549,4,98,95,515
2016,1,4,7,US,446,N601AW,MCI,PHX,550,549,-1,178,177,1044
2016,1,4,7,AA,1083,N3DTAA,BOS,ORD,550,549,-1,180,182,867
2016,1,4,7,DL,1722,N983DL,GSP,ATL,550,549,-1,59,56,153
2016,1,4,7,EV,4162,N14916,MCI,IAH,550,549,-1,135,145,643
2016,1,4,7,WN,1513,N7732A,FNT,BWI,555,549,-6,110,114,452
2016,1,4,7,WN,1519,N371SW,LAS,DEN,555,549,-6,115,99,628
2016,1,4,7,B6,115,N179JB,SYR,JFK,555,549,-6,83,76,209
2016,1,4,7,AA,1253,N3KBAA,DCA,ORD,600,549,-11,130,127,612
2016,1,4,7,B6,272,N529JB,FLL,LGA,600,549,-11,161,158,1076
2016,1,4,7,B6,1790,N247JB,DCA,BOS,600,549,-11,84,68,399
2016,1,4,7,EV,5732,N835AS,CAE,IAD,603,549,-14,82,80,401
2016,1,5,1,UA,384,N457UA,MCO,LAX,550,549,-1,339,338,2218
2016,1,5,1,US,403,N656AW,DEN,PHX,550,549,-1,119,99,602
2016,1,5,1,WN,3475,N423WN,BOS,BWI,550,549,-1,110,99,369
2016,1,5,1,EV,4556,N16999,MCI,IAH,550,549,-1,135,121,643
2016,1,5,1,OO,5229,N122SY,MSP,ORD,550,549,-1,91,94,334
2016,1,5,1,B6,860,N796JB,FLL,BDL,553,549,-4,166,154,1173
2016,1,5,1,EV,4279,N16963,DTW,EWR,555,549,-6,99,108,488
2016,1,5,1,EV,5078,N937EV,LAN,DTW,555,549,-6,60,75,74
2016,1,5,1,OO,7385,N560SW,EKO,SLC,556,549,-7,64,57,200
2016,1,5,1,OO,5547,N593ML,ONT,DEN,559,549,-10,141,151,819
2016,1,5,1,OO,5494,N986SW,LNK,ORD,600,549,-11,97,104,466
2016,1,6,2,B6,2276,N651JB,SJU,BDL,434,549,75,241,252,1666
2016,1,6,2,US,641,N763US,OMA,PHX,550,549,-1,177,174,1037
2016,1,6,2,MQ,3161,N518MQ,XNA,DFW,550,549,-1,75,65,280
2016,1,6,2,AA,1214,N556AA,AUS,ORD,600,549,-11,155,170,978
2016,1,6,2,B6,721,N585JB,BOS,PBI,600,549,-11,205,218,1197
2016,1,6,2,DL,2359,N937AT,SGF,ATL,600,549,-11,125,97,563
2016,1,6,2,OO,4787,N455SW,GTF,SLC,615,549,-26,97,117,463
2016,1,7,3,EV,4508,N14204,STL,EWR,550,549,-1,137,160,872
2016,1,7,3,EV,5946,N14977,BHM,ORD,550,549,-1,126,143,584
2016,1,7,3,EV,5290,N850AS,ABY,ATL,553,549,-4,57,50,145
2016,1,7,3,WN,770,N7704B,STL,BWI,555,549,-6,125,142,738
2016,1,7,3,EV,5680,N14558,CLT,EWR,555,549,-6,107,104,529
2016,1,7,3,OO,5547,N652BR,ONT,DEN,600,549,-11,140,155,819
2016,1,8,4,B6,917,N793JB,BOS,JFK,545,549,4,77,61,187
2016,1,8,4,EV,6181,N11187,BTV,IAD,545,549,4,106,101,441
2016,1,8,4,EV,4279,N13995,DTW,EWR,550,549,-1,110,95,488
2016,1,8,4,WN,2771,N943WN,GRR,BWI,555,549,-6,115,102,528
2016,1,8,4,AA,1233,N3AHAA,BOS,DFW,555,549,-6,274,252,1562
2016,1,8,4,AA,2410,N3LHAA,LAX,DFW,555,549,-6,178,183,1235
2016,1,8,4,AS,699,N303AS,GEG,SEA,600,549,-11,75,80,224
2016,1,8,4,DL,1179,N652DL,STL,ATL,600,549,-11,102,87,484
2016,1,8,4,EV,4121,N11189,BNA,EWR,600,549,-11,130,153,748
2016,1,9,5,AA,328,N3LUAA,DEN,DFW,530,549,19,117,137,641
2016,1,9,5,EV,4568,N14174,LFT,IAH,540,549,9,60,62,201
2016,1,9,5,AA,2301,N4YAAA,ORD,DFW,545,549,4,153,145,802
2016,1,9,5,WN,4720,N370SW,BNA,MCO,550,549,-1,110,100,616
2016,1,9,5,WN,1023,N903WN,BOS,MDW,550,549,-1,180,169,861
2016,1,9,5,EV,5290,N851AS,ABY,ATL,553,549,-4,57,49,145
2016,1,9,5,B6,746,N655JB,PSE,JFK,600,549,-11,241,262,1617
2016,1,10,6,UA,1596,N26226,SMF,DEN,540,549,9,140,137,909
2016,1,10,6,UA,1297,N29717,CLE,IAH,550,549,-1,195,181,1091
2016,1,10,6,US,1910,N185UW,ORD,CLT,550,549,-1,121,106,599
2016,1,10,6,WN,2742,N8306H,SMF,DEN,550,549,-1,155,140,909
2016,1,10,6,DL,2288,N305DQ,BHM,ATL,550,549,-1,58,44,134
2016,1,10,6,DL,1371,N329NW,MCI,SLC,550,549,-1,172,166,920
2016,1,10,6,MQ,3534,N654MQ,ABI,DFW,550,549,-1,53,50,158
2016,1,10,6,AA,1233,N3CUAA,BOS,DFW,555,549,-6,274,258,1562
2016,1,10,6,AS,342,N560AS,SEA,OAK,600,549,-11,119,117,671
2016,1,10,6,AS,602,N520AS,SEA,LAS,605,549,-16,140,130,867
2016,1,11,7,EV,5362,N846AS,SHV,ATL,545,549,4,98,98,551
2016,1,11,7,US,446,N640AW,MCI,PHX,550,549,-1,177,164,1044
2016,1,11,7,AA,1205,N3FPAA,EWR,MIA,550,549,-1,187,180,1085
2016,1,11,7,DL,1371,N369NW,MCI,SLC,550,549,-1,172,156,920
2016,1,11,7,NK,224,N611NK,ORD,LGA,553,549,-4,127,119,733
2016,1,11,7,WN,282,N909WN,FNT,BWI,555,549,-6,95,74,452
2016,1,11,7,DL,1179,N916DN,STL,ATL,600,549,-11,102,86,484
2016,1,11,7,EV,4411,N15973,MEM,EWR,600,549,-11,161,146,946
2016,1,11,7,OO,5429,N874AS,PAH,ORD,600,549,-11,95,81,342
2016,1,12,1,OO,5167,N756SK,SAT,IAH,535,549,14,60,65,191
2016,1,12,1,EV,6181,N16147,BTV,IAD,545,549,4,106,114,441
2016,1,12,1,US,446,N649AW,MCI,PHX,550,549,-1,177,195,1044
2016,1,12,1,US,641,N834AW,OMA,PHX,550,549,-1,177,176,1037
2016,1,12,1,AA,1205,N3CTAA,EWR,MIA,550,549,-1,187,211,1085
2016,1,12,1,WN,2771,N280WN,GRR,BWI,555,549,-6,115,111,528
2016,1,12,1,WN,195,N7730A,LAX,SMF,555,549,-6,90,85,373
2016,1,12,1,AA,1534,N4YTAA,PDX,DFW,600,549,-11,223,240,1616
2016,1,12,1,AA,2363,N571AA,OKC,DFW,600,549,-11,59,119,175
2016,1,13,2,EV,4162,N16911,MCI,IAH,550,549,-1,128,135,643
2016,1,13,2,MQ,3161,N509MQ,XNA,DFW,550,549,-1,75,74,280
2016,1,13,2,MQ,3597,N611MQ,CVG,DFW,550,549,-1,174,163,812
2016,1,13,2,NK,224,N609NK,ORD,LGA,553,549,-4,127,127,733
2016,1,13,2,AA,1028,N3JAAA,DEN,ORD,555,549,-6,149,164,888
2016,1,13,2,AA,1534,N4YAAA,PDX,DFW,600,549,-11,223,250,1616
2016,1,13,2,AS,73,N516AS,SIT,JNU,600,549,-11,45,50,95
2016,1,13,2,B6,371,N593JB,LGA,FLL,600,549,-11,183,180,1076
2016,1,13,2,B6,1790,N258JB,DCA,BOS,600,549,-11,84,96,399
2016,1,13,2,EV,5277,N717EV,RIC,DTW,600,549,-11,121,103,456
2016,1,13,2,EV,5917,N13538,JAN,ORD,600,549,-11,133,121,677
2016,1,13,2,F9,1256,N218FR,ORD,MIA,600,549,-11,180,197,1197
2016,1,13,2,OO,3489,N699BR,FAT,SEA,600,549,-11,132,163,748
2016,1,13,2,OO,3461,N227AG,ONT,PDX,600,549,-11,144,158,838
2016,1,14,3,OO,4986,N932SW,MLI,ORD,547,549,2,62,56,139
2016,1,14,3,MQ,3161,N544MQ,XNA,DFW,550,549,-1,75,73,280
2016,1,14,3,AA,2410,N3HEAA,LAX,DFW,555,549,-6,178,187,1235
2016,1,14,3,AA,944,N559AA,HOU,DFW,559,549,-10,61,65,247
2016,1,14,3,AS,631,N611AS,PHX,SEA,600,549,-11,183,183,1107
2016,1,14,3,B6,746,N789JB,PSE,JFK,600,549,-11,241,225,1617
2016,1,14,3,DL,1540,N942DL,OKC,ATL,600,549,-11,132,113,761
2016,1,14,3,DL,2458,N908DE,ICT,ATL,600,549,-11,137,151,782
2016,1,14,3,MQ,3179,N696MQ,DAY,ORD,600,549,-11,83,84,240
2016,1,14,3,OO,7385,N947SW,EKO,SLC,605,549,-16,54,84,200
2016,1,15,4,DL,1269,N940DL,ORF,ATL,535,549,14,119,103,516
2016,1,15,4,MQ,3411,N624MQ,DSM,ORD,550,549,-1,90,89,299
2016,1,15,4,EV,5290,N980EV,ABY,ATL,553,549,-4,57,51,145
2016,1,15,4,AA,2410,N3BHAA,LAX,DFW,555,549,-6,178,175,1235
2016,1,16,5,WN,4036,N648SW,SMF,LAX,540,549,9,85,83,373
2016,1,16,5,AA,1238,N3LEAA,ORD,FLL,545,549,4,177,163,1182
2016,1,16,5,US,641,N764US,OMA,PHX,550,549,-1,177,157,1037
2016,1,16,5,US,1910,N180US,ORD,CLT,550,549,-1,121,110,599
2016,1,16,5,AA,1055,N4XLAA,MCO,DFW,555,549,-6,180,183,985
2016,1,16,5,AS,631,N442AS,PHX,SEA,600,549,-11,183,171,1107
2016,1,16,5,B6,154,N712JB,PBI,JFK,600,549,-11,154,156,1028
2016,1,16,5,UA,420,N478UA,DEN,ORD,600,549,-11,152,155,888
2016,1,16,5,UA,1422,N13750,CLE,EWR,600,549,-11,99,82,404
2016,1,17,6,MQ,3597,N941MQ,CVG,DFW,550,549,-1,174,157,812
2016,1,17,6,WN,2782,N8628A,PVD,BWI,555,549,-6,95,75,327
2016,1,17,6,US,1792,N557UW,FLL,PHL,600,549,-11,160,153,992
2016,1,17,6,AS,477,N409AS,LAX,SEA,600,549,-11,166,163,954
2016,1,17,6,B6,130,N635JB,RSW,JFK,600,549,-11,161,159,1074
2016,1,17,6,OO,5330,N928EV,EAU,ORD,600,549,-11,79,75,268
2016,1,17,6,OO,3461,N224AG,ONT,PDX,600,549,-11,144,146,838
2016,1,17,6,OO,5186,N956SW,MTJ,DEN,603,549,-14,67,71,196
2016,1,18,7,AA,328,N3JDAA,DEN,DFW,530,549,19,117,106,641
2016,1,18,7,US,641,N838AW,OMA,PHX,550,549,-1,177,183,1037
2016,1,18,7,MQ,3338,N683MQ,GSP,DFW,556,549,-7,179,189,862
2016,1,18,7,MQ,3691,N658MQ,PIA,ORD,558,549,-9,62,70,130
2016,1,18,7,MQ,3698,N524MQ,MAF,DFW,559,549,-10,66,68,309
2016,1,18,7,AS,162,N419AS,FAI,ANC,600,549,-11,80,77,261
2016,1,18,7,B6,185,N355JB,ROC,JFK,600,549,-11,85,72,264
2016,1,18,7,F9,1056,N922FR,SFO,IAH,600,549,-11,225,215,1635
2016,1,19,1,B6,917,N612JB,BOS,JFK,545,549,4,77,63,187
2016,1,19,1,UA,1567,N41140,LAX,DEN,549,549,0,142,140,862
2016,1,19,1,US,641,N769US,OMA,PHX,550,549,-1,177,167,1037
2016,1,19,1,EV,5946,N22909,BHM,ORD,550,549,-1,126,139,584
2016,1,19,1,US,1902,N705UW,MCO,DCA,555,549,-6,121,117,759
2016,1,19,1,AA,1055,N597AA,MCO,DFW,555,549,-6,180,180,985
2016,1,19,1,DL,941,N993DL,MCI,ATL,555,549,-6,127,127,692
2016,1,19,1,AA,1291,N4XWAA,MKE,DFW,558,549,-9,177,164,853
2016,1,19,1,US,647,N658AW,BOS,PHX,600,549,-11,375,325,2300
2016,1,19,1,AA,1103,N3KVAA,LGA,DFW,600,549,-11,247,221,1389
2016,1,19,1,DL,1332,N921DL,RSW,ATL,600,549,-11,109,106,515
2016,1,19,1,EV,4148,N33182,CVG,EWR,600,549,-11,119,117,569
2016,1,19,1,EV,6143,N11565,CWA,ORD,600,549,-11,80,68,212
2016,1,19,1,OO,2624,N866AS,ABQ,LAX,600,549,-11,123,136,677
2016,1,19,1,OO,6401,N719SK,EUG,SFO,600,549,-11,96,78,451
2016,1,19,1,OO,7382,N431SW,CPR,SLC,600,549,-11,81,75,320
2016,1,20,2,US,410,N647AW,DEN,PHX,545,549,4,122,138,602
2016,1,20,2,WN,4720,N638SW,BNA,MCO,550,549,-1,110,98,616
2016,1,20,2,DL,1961,N931DN,RIC,ATL,550,549,-1,114,152,481
2016,1,20,2,EV,4279,N11548,DTW,EWR,550,549,-1,110,98,488
2016,1,20,2,MQ,3377,N677MQ,MOB,DFW,553,549,-4,117,119,539
2016,1,20,2,WN,256,N8308K,MCI,MDW,555,549,-6,90,77,405
2016,1,20,2,AA,1233,N3GLAA,BOS,DFW,555,549,-6,274,257,1562
2016,1,20,2,AA,1253,N3JVAA,DCA,ORD,600,549,-11,131,130,612
2016,1,20,2,B6,371,N520JB,LGA,FLL,600,549,-11,183,180,1076
2016,1,20,2,B6,605,N552JB,EWR,FLL,600,549,-11,180,170,1065
2016,1,20,2,EV,2533,N903EV,TYS,DFW,600,549,-11,155,128,772
2016,1,21,3,OO,6381,N709SK,OMA,IAH,540,549,9,145,170,781
2016,1,21,3,WN,464,N954WN,FNT,BWI,550,549,-1,105,107,452
2016,1,21,3,MQ,3411,N693MQ,DSM,ORD,550,549,-1,90,90,299
2016,1,21,3,US,1896,N536UW,ORD,PHL,600,549,-11,125,144,678
2016,1,21,3,US,1941,N813AW,PVD,CLT,600,549,-11,145,144,683
2016,1,21,3,AA,1345,N4XGAA,TUL,DFW,600,549,-11,73,70,237
2016,1,21,3,DL,2365,N920AT,EVV,ATL,600,549,-11,90,84,350
2016,1,21,3,B6,1543,N638JB,EWR,PBI,600,549,-11,170,173,1023
2016,1,21,3,OO,7382,N910EV,CPR,SLC,600,549,-11,81,78,320
2016,1,21,3,AS,602,N557AS,SEA,LAS,605,549,-16,136,143,867
2016,1,22,4,MQ,3161,N539MQ,XNA,DFW,550,549,-1,75,72,280
2016,1,22,4,MQ,3377,N907MQ,MOB,DFW,553,549,-4,117,119,539
2016,1,22,4,WN,770,N402WN,STL,BWI,555,549,-6,125,114,738
2016,1,22,4,DL,941,N941DN,MCI,ATL,555,549,-6,127,113,692
2016,1,22,4,EV,5698,N832AS,BDL,IAD,555,549,-6,88,79,326
2016,1,22,4,US,610,N575UW,SFO,PHX,600,549,-11,115,120,651
2016,1,22,4,AA,303,N3HLAA,LGA,ORD,600,549,-11,164,155,733
2016,1,22,4,EV,2533,N876AS,TYS,DFW,600,549,-11,155,161,772
2016,1,22,4,EV,4623,N13956,DCA,CLE,600,549,-11,88,86,310
2016,1,22,4,OO,5254,N937SW,FSD,ORD,600,549,-11,105,105,462
2016,1,22,4,UA,271,N823UA,MSY,IAH,600,549,-11,78,77,305
2016,1,22,4,UA,594,N453UA,ORD,MCO,600,549,-11,162,151,1005
2016,1,22,4,UA,728,N803UA,LAS,SFO,600,549,-11,100,83,414
2016,1,23,5,DL,844,N985AT,SAV,ATL,530,549,19,68,63,214
2016,1,23,5,US,1902,N738US,MCO,DCA,555,549,-6,121,133,759
2016,1,23,5,AA,1055,N4WMAA,MCO,DFW,555,549,-6,180,160,985
2016,1,23,5,AA,2410,N3BRAA,LAX,DFW,555,549,-6,178,188,1235
2016,1,23,5,US,1896,N192UW,ORD,PHL,600,549,-11,125,124,678
2016,1,23,5,WN,4879,N492WN,FLL,LAS,600,549,-11,350,324,2173
2016,1,23,5,AA,196,N3EUAA,MIA,PHL,600,549,-11,162,160,1013
2016,1,23,5,AA,292,N786AA,LAX,JFK,600,549,-11,316,315,2475
2016,1,23,5,AS,683,N529AS,DEN,SEA,600,549,-11,185,166,1024
2016,1,23,5,B6,154,N646JB,PBI,JFK,600,549,-11,154,165,1028
2016,1,23,5,DL,1459,N910AT,CLT,DTW,600,549,-11,112,112,500
2016,1,23,5,EV,5265,N752EV,PIT,LGA,600,549,-11,97,81,335
2016,1,23,5,F9,1056,N922FR,SFO,IAH,600,549,-11,225,242,1635
2016,1,23,5,OO,6369,N753SK,TUS,SFO,600,549,-11,143,139,751
2016,1,23,5,OO,6401,N788SK,EUG,SFO,600,549,-11,96,74,451
2016,1,23,5,UA,728,N810UA,LAS,SFO,600,549,-11,100,103,414
2016,1,23,5,EV,5900,N13913,SGF,ORD,601,549,-12,101,115,438
2016,1,24,6,WN,4187,N499WN,SFO,DEN,555,549,-6,155,146,967
2016,1,24,6,AA,2410,N3BAAA,LAX,DFW,555,549,-6,178,180,1235
2016,1,24,6,EV,2533,N877AS,TYS,DFW,600,549,-11,155,142,772
2016,1,24,6,MQ,2960,N648MQ,BMI,ORD,600,549,-11,60,59,116
2016,1,24,6,MQ,3079,N661MQ,JLN,DFW,600,549,-11,84,86,327
2016,1,25,7,AA,1205,N3DMAA,EWR,MIA,550,549,-1,187,181,1085
2016,1,25,7,NK,224,N617NK,ORD,LGA,553,549,-4,127,118,733
2016,1,25,7,MQ,3167,N855MQ,BNA,LGA,555,549,-6,137,120,764
2016,1,25,7,AA,1253,N3ENAA,DCA,ORD,600,549,-11,131,120,612
2016,1,25,7,B6,371,N705JB,LGA,FLL,600,549,-11,183,165,1076
2016,1,25,7,MQ,2962,N664MQ,CLL,DFW,600,549,-11,57,52,164
2016,1,25,7,MQ,3143,N678MQ,JAN,DFW,600,549,-11,100,93,408
2016,1,25,7,F9,756,N928FR,PHX,DEN,603,549,-14,107,111,602
2016,1,26,1,US,446,N665AW,MCI,PHX,550,549,-1,177,177,1044
2016,1,26,1,WN,464,N340LV,FNT,BWI,550,549,-1,105,98,452
2016,1,26,1,EV,5501,N840AS,VLD,ATL,550,549,-1,56,47,208
2016,1,26,1,WN,195,N7735A,LAX,SMF,555,549,-6,90,92,373
2016,1,26,1,B6,185,N328JB,ROC,JFK,600,549,-11,85,72,264
2016,1,27,2,DL,1404,N757AT,LAX,SLC,550,549,-1,118,107,590
2016,1,27,2,WN,957,N7812G,SEA,DEN,555,549,-6,155,147,1024
2016,1,27,2,WN,4826,N7752B,MDW,MCO,555,549,-6,160,139,990
2016,1,27,2,EV,5313,N900EV,EWN,ATL,555,549,-6,100,81,433
2016,1,27,2,US,610,N587UW,SFO,PHX,600,549,-11,115,117,651
2016,1,27,2,AA,1573,N4XLAA,TPA,DFW,600,549,-11,173,157,929
2016,1,27,2,DL,1449,N928DL,FAY,ATL,600,549,-11,95,77,331
2016,1,27,2,DL,1540,N921DL,OKC,ATL,600,549,-11,132,123,761
2016,1,27,2,EV,4149,N18556,FNT,ORD,600,549,-11,67,90,223
2016,1,27,2,EV,4585,N11551,MCI,ORD,600,549,-11,87,109,403
2016,1,27,2,MQ,3488,N941MQ,BHM,MIA,600,549,-11,119,124,661
2016,1,27,2,NK,188,N502NK,OAK,LAS,600,549,-11,83,82,407
2016,1,28,3,US,1902,N740UW,MCO,DCA,555,549,-6,121,134,759
2016,1,28,3,WN,2771,N470WN,GRR,BWI,555,549,-6,115,92,528
2016,1,28,3,WN,433,N275WN,OMA,MDW,555,549,-6,90,84,423
2016,1,28,3,EV,5680,N13968,CLT,EWR,555,549,-6,107,127,529
2016,1,28,3,AA,1039,N558AA,MCI,DFW,559,549,-10,106,87,460
2016,1,28,3,AA,175,N3DMAA,DCA,DFW,600,549,-11,217,197,1192
2016,1,28,3,EV,6052,N13997,LEX,ORD,600,549,-11,94,93,323
2016,1,28,3,DL,2276,N950DL,MCO,LGA,600,549,-11,153,162,950
2016,1,28,3,MQ,3115,N515MQ,MEM,ORD,600,549,-11,113,125,491
2016,1,28,3,F9,756,N952FR,PHX,DEN,603,549,-14,107,117,602
2016,1,29,4,MQ,3411,N624MQ,DSM,ORD,550,549,-1,90,81,299
2016,1,29,4,EV,5313,N856AS,EWN,ATL,555,549,-6,100,81,433
2016,1,29,4,MQ,3194,N515MQ,OKC,ORD,558,549,-9,122,129,693
2016,1,29,4,AS,406,N588AS,PDX,SJC,600,549,-11,100,,569
2016,1,29,4,DL,508,N906DL,ECP,ATL,600,549,-11,73,64,240
2016,1,29,4,DL,1179,N6709,STL,ATL,600,549,-11,102,94,484
2016,1,29,4,EV,4945,N391CA,OKC,DTW,600,549,-11,142,144,900
2016,1,29,4,EV,4317,N11150,MOT,DEN,600,549,-11,130,125,604
2016,1,29,4,OO,5462,N963SW,SPI,ORD,600,549,-11,64,54,174
2016,1,29,4,UA,728,N838UA,LAS,SFO,600,549,-11,100,86,414
2016,1,30,5,DL,1568,N914DL,SYR,ATL,545,549,4,170,152,794
2016,1,30,5,MQ,3161,N3AEMQ,XNA,DFW,550,549,-1,75,70,280
2016,1,30,5,UA,1297,N87531,CLE,IAH,550,549,-1,195,191,1091
2016,1,30,5,US,2134,N958UW,LGA,BOS,600,549,-11,61,83,184
2016,1,30,5,AS,477,N626AS,LAX,SEA,600,549,-11,166,176,954
2016,1,30,5,DL,1332,N652DL,RSW,ATL,600,549,-11,108,105,515
2016,1,30,5,MQ,3179,N658MQ,DAY,ORD,600,549,-11,83,98,240
2016,1,30,5,NK,943,N630NK,ACY,RSW,600,549,-11,171,155,982
2016,1,30,5,OO,5161,N117SY,SAT,ORD,600,549,-11,166,169,1041
2016,1,30,5,OO,5547,N948SW,ONT,DEN,600,549,-11,140,128,819
2016,1,30,5,OO,5254,N918SW,FSD,ORD,600,549,-11,105,113,462
2016,1,30,5,UA,668,N494UA,ORD,LGA,600,549,-11,127,158,733
2016,1,30,5,OO,5456,N932EV,RDM,SFO,602,549,-13,98,87,462
2016,1,31,6,NK,224,N607NK,ORD,LGA,553,549,-4,127,119,733
2016,1,31,6,WN,2782,N8309C,PVD,BWI,555,549,-6,95,96,327
2016,1,31,6,MQ,3691,N665MQ,PIA,ORD,558,549,-9,62,66,130
2016,1,31,6,AA,944,N503AA,HOU,DFW,559,549,-10,61,58,247
2016,1,31,6,US,1960,N825AW,MEM,CLT,600,549,-11,94,100,511
2016,1,31,6,DL,2437,N924AT,BOS,ATL,600,549,-11,193,184,946
2016,1,31,6,EV,6017,N15986,PIA,ORD,600,549,-11,58,63,130
2016,1,31,6,OO,5186,N702BR,MTJ,DEN,603,549,-14,67,53,196
2016,2,1,7,MQ,3597,N641MQ,CVG,DFW,550,549,-1,174,165,812
2016,2,2,1,EV,4208,N13118,SHV,IAH,530,549,19,60,54,192
2016,2,2,1,EV,5501,N925EV,VLD,ATL,550,549,-1,56,57,208
2016,2,2,1,MQ,3597,N671MQ,CVG,DFW,550,549,-1,174,163,812
2016,2,2,1,OO,4700,N806SK,HLN,MSP,550,549,-1,156,133,913
2016,2,2,1,EV,5575,N837AS,ILM,ATL,600,549,-11,95,96,377
2016,2,3,2,AA,2301,N4UCAA,ORD,DFW,545,549,4,153,139,802
2016,2,3,2,OO,4472,N548CA,MKE,DTW,545,549,4,78,56,237
2016,2,3,2,US,1910,N573UW,ORD,CLT,550,549,-1,121,120,599
2016,2,3,2,AA,1573,N438AA,TPA,DFW,600,549,-11,173,164,929
2016,2,3,2,EV,4623,N18557,DCA,CLE,600,549,-11,88,87,310
2016,2,3,2,NK,188,N515NK,OAK,LAS,600,549,-11,83,75,407
2016,2,3,2,EV,4121,N13118,BNA,EWR,600,549,-11,130,125,748
2016,2,4,3,UA,203,N847UA,CLE,IAH,553,549,-4,194,204,1091
2016,2,4,3,MQ,3377,N642MQ,MOB,DFW,553,549,-4,117,116,539
2016,2,4,3,WN,195,N7707C,LAX,SMF,555,549,-6,90,81,373
2016,2,4,3,WN,256,N8302F,MCI,MDW,555,549,-6,90,84,405
2016,2,4,3,WN,4826,N417WN,MDW,MCO,555,549,-6,160,150,990
2016,2,4,3,MQ,2957,N504MQ,AMA,DFW,559,549,-10,74,68,312
2016,2,4,3,AA,1345,N437AA,TUL,DFW,600,549,-11,73,64,237
2016,2,4,3,AS,631,N409AS,PHX,SEA,600,549,-11,183,184,1107
2016,2,4,3,B6,130,N585JB,RSW,JFK,600,549,-11,161,156,1074
2016,2,4,3,B6,746,N559JB,PSE,JFK,600,549,-11,241,255,1617
2016,2,4,3,DL,1831,N6710E,PDX,SLC,600,549,-11,106,98,630
2016,2,4,3,DL,2154,N805DN,LAX,ATL,600,549,-11,251,253,1947
2016,2,4,3,F9,901,N949FR,TTN,ATL,600,549,-11,139,147,701
2016,2,5,4,OO,4984,N780SK,OMA,IAH,540,549,9,145,141,781
2016,2,5,4,DL,1961,N937DN,RIC,ATL,550,549,-1,114,95,481
2016,2,5,4,EV,4279,N13956,DTW,EWR,550,549,-1,110,117,488
2016,2,5,4,UA,1297,N73259,CLE,IAH,550,549,-1,195,206,1091
2016,2,5,4,MQ,3377,N646MQ,MOB,DFW,553,549,-4,117,131,539
2016,2,5,4,US,1902,N711UW,MCO,DCA,555,549,-6,121,101,759
2016,2,5,4,AA,1660,N555AA,SMF,DFW,600,549,-11,203,203,1431
2016,2,5,4,AS,73,N516AS,SIT,JNU,600,549,-11,45,47,95
2016,2,5,4,UA,420,N473UA,DEN,ORD,600,549,-11,152,137,888
2016,2,5,4,EV,5575,N837AS,ILM,ATL,600,549,-11,95,75,377
2016,2,5,4,F9,1348,N920FR,IAD,RSW,600,549,-11,170,175,891
2016,2,5,4,EV,6143,N15912,CWA,ORD,600,549,-11,80,81,212
2016,2,5,4,B6,2807,N329JB,PWM,JFK,605,549,-16,86,104,273
2016,2,6,5,WN,122,N941WN,STL,HOU,545,549,4,140,117,687
2016,2,6,5,UA,1251,N17139,LAX,DEN,549,549,0,142,134,862
2016,2,6,5,US,641,N754UW,OMA,PHX,550,549,-1,177,168,1037
2016,2,6,5,EV,5313,N931EV,EWN,ATL,555,549,-6,100,98,433
