product_category,customer_age,region,sales_rep,quarter,sales_amount,profit_margin,units_sold,discount_rate,customer_satisfaction,sale_date,profit_amount,month
Sports,20,North,Eve,Q4,128.679287657927,0.37876442327713383,3,0.15522740054959766,2.3741914953717767,2023-12-10,48.73913617746713,2023-12
Electronics,42,East,Bob,Q4,506.5876594032012,0.3774106871786177,16,0.18652003443216042,4.238851345439222,2023-10-29,191.1915966515697,2023-10
Electronics,51,South,Diana,Q4,206.60133713848037,0.15648374246729424,8,0.08802806096642457,1.4614012745788798,2023-04-22,32.329750434176596,2023-04
Books,29,North,Bob,Q3,50.91336946218298,0.26272304506985883,6,0.3765623616631558,4.336480316589275,2023-12-03,13.376115459871473,2023-12
Sports,59,South,Eve,Q1,201.34702153140813,0.45,10,0.13731432062099314,2.225244123002545,2023-02-01,90.60615968913366,2023-02
Home,26,North,Alice,Q3,325.69893607360353,0.27999882512517105,12,0.15891217588418138,2.745143656286868,2023-04-08,91.19531944512718,2023-04
Electronics,32,North,Charlie,Q1,314.86087568048816,0.22942313632032763,11,0.12384188368294236,1.8691731010633215,2023-09-04,72.23636960318237,2023-09
Home,57,South,Eve,Q1,264.39708366069505,0.1727359389806849,7,0.15241458809175265,3.9965384181627597,2023-09-18,45.67087850988486,2023-09
Electronics,42,East,Alice,Q2,171.40033403283306,0.2604688066952536,6,0.07002887154352246,4.723348604773899,2023-07-10,44.644440472699884,2023-07
Electronics,22,North,Diana,Q1,176.2595109741012,0.2685810109769233,13,0.13575841018992102,5.0,2023-01-29,47.3399576517222,2023-01
Electronics,28,North,Bob,Q1,156.3073675849064,0.28125039014441044,3,0.24193900743755914,2.1886009344746578,2023-02-17,43.961508115700695,2023-02
Sports,51,North,Bob,Q3,460.26828842984685,0.29828587570187487,10,0.19343168782133552,3.567111567955979,2023-09-07,137.2915294721,2023-09
Clothing,41,East,Bob,Q1,224.44674345792805,0.2777273710165469,7,0.29366017339792205,3.753067297865346,2023-08-14,62.3350039937957,2023-08
Home,32,East,Diana,Q3,161.1765710584936,0.20356108021830446,9,0.16893603576038732,3.9889579462080915,2023-09-29,32.809276910549265,2023-09
Sports,55,West,Alice,Q4,336.9697205638124,0.2895464816924905,8,0.17036093040903855,4.342174099291117,2023-06-02,97.56839702615355,2023-06
Sports,25,South,Diana,Q1,104.90406696603846,0.23968375599045474,7,0.1785334969587069,3.1956854986944085,2023-11-24,25.143800789094286,2023-11
Sports,22,East,Bob,Q1,105.24570544230147,0.31972653364399406,5,0.2325494867017648,3.3007245095422038,2023-10-12,33.64984458198389,2023-10
Sports,65,South,Eve,Q3,376.34723642450507,0.09284367570198744,13,0.2161187348292238,3.912401746685252,2023-06-29,34.941460769935944,2023-06
Sports,43,West,Charlie,Q4,169.95332333504808,0.27254753949531824,10,0.16274251713559792,2.141802085101033,2023-10-29,46.320360104019606,2023-10
Books,35,South,Diana,Q2,126.19747242479559,0.07115229472783867,8,0.04463334410311591,3.7600120547641134,2023-06-02,8.97923975187735,2023-06
Home,23,East,Diana,Q4,97.76235338881591,0.26595432844187356,8,0.13096232004156788,3.736776293380452,2023-08-22,26.000321042419657,2023-08
Sports,54,South,Alice,Q3,178.74571311226538,0.28263490342024605,5,0.1579338953187229,2.775913595103509,2023-01-23,50.51977736226814,2023-01
Home,65,East,Alice,Q4,276.05741571250974,0.3636623321281892,8,0.14849028460289715,3.9076068624726648,2023-04-04,100.39168359929232,2023-04
Books,30,South,Diana,Q3,117.65136434647997,0.2567568051277604,3,0.13869376951217197,4.706271973797074,2023-09-02,30.207788428524292,2023-09
Books,45,East,Bob,Q3,171.29096443906647,0.3340312588234391,8,0.32059512168549303,5.0,2023-10-17,57.21653647666231,2023-10
Home,22,East,Charlie,Q2,288.21485578662873,0.25607960303340327,8,0.1697790009209663,3.741789559266403,2023-06-09,73.80594585816945,2023-06
Electronics,30,South,Alice,Q1,288.7012697002311,0.18926657840600303,8,0.10214156153793869,3.689152377405425,2023-10-12,54.64150149763141,2023-10
Clothing,34,West,Bob,Q3,171.44775362382538,0.45,5,0.2376124495270997,3.8803924299913217,2023-01-09,77.15148913072142,2023-01
Electronics,67,North,Eve,Q3,489.8603283445454,0.3661728249492168,12,0.19315799833185987,4.4436749662142745,2023-07-04,179.3735402604731,2023-07
Electronics,57,West,Alice,Q2,297.5949976400254,0.1661612918827685,8,0.19917942869740962,2.157583960547235,2023-10-22,49.44876926571607,2023-10
Electronics,62,South,Bob,Q3,371.53130260141194,0.09122688627736074,9,0.255333155166256,4.1766591503352215,2023-05-15,33.89364389089871,2023-05
Sports,49,West,Bob,Q1,191.16175192033103,0.22279444407491397,10,0.19259053209903798,4.085875381390233,2023-04-20,42.58977624747677,2023-04
Books,46,East,Charlie,Q2,196.7726491883561,0.3753494805046932,4,0.2202728931785446,3.715905716640106,2023-03-10,73.8585116503817,2023-03
Electronics,68,North,Charlie,Q1,696.9725041005908,0.3038991323223014,15,0.21225639193969206,4.807980264919843,2023-05-16,211.8093392486712,2023-05
Books,20,South,Eve,Q1,30.0,0.05207841421109714,5,0.20535512258823074,4.757001220683985,2023-04-06,1.5623524263329143,2023-04
Home,73,South,Bob,Q2,375.55784840472944,0.2158165261448074,14,0.29741232318189104,3.3274680005655886,2023-04-29,81.0515902091269,2023-04
Clothing,57,South,Bob,Q3,245.27092823218925,0.22980787598011587,8,0.30578035056216957,3.088601019384833,2023-10-01,56.36519105671085,2023-10
Home,51,North,Charlie,Q1,264.58864169573417,0.10674660964276157,8,0.16112797548571103,1.4998082891913886,2023-12-24,28.243940451003045,2023-12
Home,57,East,Alice,Q1,237.49035500295517,0.2819332921640152,8,0.10499193832450987,4.435795923515408,2023-12-04,66.95643764318385,2023-12
Sports,44,South,Alice,Q1,151.68237033665008,0.1489305593926941,7,0.14940617901493752,3.900414570666622,2023-06-26,22.590140264247086,2023-06
Clothing,30,West,Diana,Q1,166.80064329135735,0.11315628713693475,4,0.1468305862717915,5.0,2023-12-27,18.87454148690226,2023-12
Home,62,South,Charlie,Q2,239.4581975934637,0.3583606064132321,9,0.17473225306483198,4.315701382013925,2023-08-25,85.8123849002132,2023-08
Home,50,South,Diana,Q2,258.9244522887639,0.14539182393720576,9,0.07057882086221512,4.231379394962959,2023-09-29,37.645498380205396,2023-09
Clothing,23,South,Charlie,Q4,85.51410787296162,0.1766172211634975,6,0.18813359862603596,4.136379312183983,2023-10-04,15.103264102798045,2023-10
Clothing,41,South,Eve,Q4,156.92492315863035,0.17555336911466576,4,0.09832496650047473,4.92422718048719,2023-05-18,27.548698958557594,2023-05
Home,36,East,Bob,Q1,330.62412466890856,0.2801791000739442,9,0.23377694638952332,3.273432400815497,2023-12-28,92.63396971247033,2023-12
Clothing,33,West,Eve,Q3,119.27383419602408,0.4013048485644699,3,0.2425582949745082,3.660241872242289,2023-05-12,47.86516796973914,2023-05
Home,57,East,Charlie,Q1,305.7378598574176,0.18430505038112546,8,0.2252719183727388,3.8636174375095207,2023-02-13,56.34903166443883,2023-02
Home,45,West,Bob,Q3,216.6638825867026,0.23545571884411243,6,0.062011053666155336,4.253695413030134,2023-05-03,51.01475022200844,2023-05
Sports,50,South,Alice,Q1,205.88204163807757,0.23966895032211186,7,0.14037079477734032,3.947128614996392,2023-05-16,49.34353280957138,2023-05
Electronics,65,North,Alice,Q4,644.1697875676169,0.23049666022723958,15,0.17996378976106292,2.044436394301731,2023-05-06,148.4789846536261,2023-05
Home,58,East,Diana,Q4,151.8251306469058,0.2541690876337115,8,0.06119589637838427,1.0,2023-10-02,38.5892549363931,2023-10
Books,30,North,Charlie,Q3,97.13386770622377,0.34755998453996456,7,0.1614022662546836,4.326371282291746,2023-03-05,33.759845558282095,2023-03
Electronics,60,East,Charlie,Q1,493.67240726294466,0.2195436010634806,13,0.2403858377954753,4.156309346984259,2023-10-23,108.38261803618404,2023-10
Electronics,62,South,Alice,Q3,291.35341944732664,0.20290859930158564,11,0.1257918291711128,2.0488566445352,2023-08-20,59.11811424178441,2023-08
Electronics,42,East,Eve,Q4,272.31304235528637,0.24549168584645714,8,0.2799320834452653,2.6570600996411224,2023-02-20,66.85058784577694,2023-02
Sports,70,South,Bob,Q1,294.76917473319116,0.22169546550925304,14,0.2129407141774992,3.035951824539313,2023-05-17,65.34898941025317,2023-05
Home,59,East,Eve,Q1,261.48691960373316,0.2994521371698594,13,0.27049400858090156,4.834561541613773,2023-06-07,78.3028169173011,2023-06
Sports,53,South,Eve,Q3,282.98682214199414,0.2769248614485503,10,0.2016781777435608,3.2385801859497945,2023-02-25,78.36608651343727,2023-02
Home,44,South,Alice,Q2,106.55811738899442,0.38500434415698703,3,0.1060836356399868,1.7781971649102544,2023-03-22,41.02533809995303,2023-03
Sports,55,West,Alice,Q3,364.96363196157836,0.05,7,0.22066070414596528,3.555737967064019,2023-08-20,18.24818159807892,2023-08
Sports,24,South,Alice,Q4,149.6838390475346,0.21660869286356468,6,0.08967625232092244,2.764981913562814,2023-11-22,32.422820718886676,2023-11
Books,22,West,Diana,Q4,39.66261566702745,0.15084511422062458,5,0.08020138779703352,5.0,2023-05-08,5.98291179058149,2023-05
Sports,60,South,Eve,Q4,245.88014121330747,0.19917039994792765,8,0.22449597036447397,2.9861400507746207,2023-05-06,48.97204606470738,2023-05
Clothing,62,North,Charlie,Q4,314.0893041653499,0.37046938645552624,12,0.1840408697251308,4.054638725893668,2023-11-13,116.36047180638035,2023-11
Books,74,South,Bob,Q4,248.0856429748289,0.32582340177139024,9,0.26369818781264387,4.065648915447932,2023-03-21,80.83210812470135,2023-03
Sports,68,North,Diana,Q2,396.65833720305704,0.3995771661454727,12,0.10158408384218796,4.9257294720765215,2023-12-23,158.49561430757285,2023-12
Electronics,48,North,Charlie,Q1,420.30931972549325,0.3988234011880339,11,0.12003032443179171,2.8831980876985024,2023-11-29,167.62919244395,2023-11
Clothing,40,South,Eve,Q3,231.41837894566623,0.21608519427036577,7,0.16738721184743527,2.604949774631051,2023-06-24,50.00608537220741,2023-06
Clothing,59,North,Alice,Q3,266.4348963937898,0.41188242197657304,10,0.21601996407233354,1.6624942909368392,2023-05-25,109.73985042575146,2023-05
Clothing,27,West,Eve,Q4,111.73993273688498,0.3877479835684674,6,0.1331509551975712,3.1001891097834653,2023-05-06,43.32693360280333,2023-05
Books,49,East,Bob,Q3,98.29074815969128,0.29110403636332083,5,0.33222337166749727,3.7951857051539752,2023-07-01,28.61283352645678,2023-07
Sports,60,South,Diana,Q4,298.42140592514085,0.32417892812540505,11,0.13579294932792713,1.7269970334635287,2023-08-07,96.74193150248855,2023-08
Sports,70,North,Diana,Q2,245.11503033588957,0.30329896148132623,7,0.09015975470734515,3.8481971701764057,2023-10-05,74.34313414433909,2023-10
Electronics,47,South,Bob,Q2,434.6046796339479,0.34281860124407026,11,0.1498973507761321,5.0,2023-03-24,148.99056836623728,2023-03
Electronics,56,West,Charlie,Q1,239.38056097849494,0.2470669410109154,7,0.08646572079409531,4.1742472283938845,2023-05-21,59.143022938433646,2023-05
Clothing,48,South,Charlie,Q2,164.0104153401896,0.18123836146454525,6,0.16220580500700496,2.2164535214266468,2023-11-30,29.724978939375482,2023-11
Electronics,35,South,Diana,Q2,138.76203885089933,0.1404006855782707,6,0.09614779671212138,1.0,2023-04-05,19.482285386904902,2023-04
Books,53,North,Diana,Q1,179.10638495367047,0.28610967734098797,7,0.12588742872315226,1.6444277184186251,2023-12-31,51.24407000880544,2023-12
Sports,19,West,Alice,Q3,124.1561916321839,0.2667510555462642,2,0.23595721671693434,4.897899252171857,2023-07-13,33.118795170489314,2023-07
Clothing,31,East,Charlie,Q4,69.88989362268381,0.2043317870899237,5,0.20687970081351204,5.0,2023-04-20,14.280726863447645,2023-04
Electronics,30,East,Bob,Q4,712.0052803126005,0.2599913232803473,18,0.24356556086277142,5.0,2023-02-21,185.1151950110676,2023-02
Books,46,North,Charlie,Q3,160.2532073625031,0.2578760552463387,5,0.24084221783700108,4.450899049680047,2023-04-13,41.32546495521583,2023-04
Books,29,South,Alice,Q1,109.19497500630514,0.1438419562935593,6,0.15753269633695527,4.644174150368649,2023-04-11,15.706818822333245,2023-04
Electronics,56,North,Diana,Q3,364.1667092152654,0.3828707729242867,9,0.19998544968800896,3.0744074150056604,2023-05-22,139.42878943054262,2023-05
Sports,19,North,Diana,Q2,251.2776760693975,0.39695228824846274,6,0.08639568533163189,3.5347909898354373,2023-07-20,99.74524850150333,2023-07
Electronics,49,North,Alice,Q1,382.702725291083,0.38251461426338473,9,0.09261046140712006,4.047242438604658,2023-11-15,146.38938534226472,2023-11
Clothing,30,South,Bob,Q1,121.46698472695593,0.22326753675028005,3,0.1499833861872571,4.729264741071883,2023-07-18,27.119634476471337,2023-07
Electronics,63,West,Diana,Q1,586.6129064484458,0.2582093755686502,13,0.11472943712607957,3.708237970977024,2023-10-11,151.4689522745642,2023-10
Books,44,North,Eve,Q4,168.0450866997655,0.21494613154085196,5,0.13826792383214553,3.681279433847659,2023-08-05,36.120641310561666,2023-08
Electronics,66,South,Diana,Q3,245.71664665383247,0.26317063161930704,6,0.05755984337551587,4.92305421145425,2023-02-15,64.66540509926718,2023-02
Sports,58,West,Eve,Q1,224.26416564895993,0.2735705364948497,9,0.2517159708200911,2.6308147072262535,2023-01-28,61.35206811315581,2023-01
Home,34,North,Alice,Q1,219.40039262720984,0.45,6,0.06389491876632848,5.0,2023-01-02,98.73017668224443,2023-01
Electronics,57,East,Alice,Q1,281.2060610793207,0.3669681889612595,7,0.15517792362486604,3.2081669417789764,2023-01-17,103.19367895920763,2023-01
Sports,48,West,Diana,Q3,300.42225533414035,0.2852195941256684,9,0.11583836448646716,4.2815542845494425,2023-11-11,85.68631373272143,2023-11
Sports,51,North,Charlie,Q4,181.08195694590546,0.29667125512053405,9,0.18460655741658152,2.956573101432244,2023-03-18,53.72181144682428,2023-03
Books,41,West,Eve,Q2,211.20723282500842,0.34010452296617805,7,0.26920512343729874,3.651693994467599,2023-06-14,71.83253516695599,2023-06
Sports,62,West,Bob,Q4,300.9916520209629,0.18674090636955826,9,0.20871543481945576,3.520377494975152,2023-04-07,56.20745390806529,2023-04
Sports,52,West,Diana,Q1,161.26081584794744,0.3511710249611225,4,0.18924742435491754,3.883764344899951,2023-04-15,56.630125987390535,2023-04
Sports,65,West,Bob,Q4,274.7545230083647,0.1730285199810161,7,0.16198974719264747,5.0,2023-01-24,47.54036847422738,2023-01
Sports,23,West,Diana,Q4,143.307924323029,0.21507809142282147,6,0.15253705185332322,4.280617645014888,2023-07-19,30.822394849163214,2023-07
Clothing,36,West,Charlie,Q2,202.97385053776037,0.11294564004764325,6,0.2538186689435554,4.076914188407833,2023-02-04,22.925011461922022,2023-02
Clothing,47,North,Charlie,Q3,237.4690466616911,0.34912609784392734,9,0.0,3.1166635849676125,2023-01-02,82.90664161971371,2023-01
Books,24,East,Charlie,Q3,53.339064081954284,0.29999432210105514,5,0.17823035374349594,4.958952691866281,2023-10-16,16.001416370770613,2023-10
Electronics,27,South,Charlie,Q4,212.78450610693747,0.1850813580187181,8,0.1741634677541957,2.855555401863601,2023-11-28,39.3824453556142,2023-11
Sports,58,West,Alice,Q4,232.208925667884,0.18566889672193454,7,0.15359242546027213,2.7785449263438364,2023-12-08,43.113975037741724,2023-12
Electronics,49,South,Alice,Q3,398.93080044791844,0.34029777813600537,11,0.23557789604950496,1.5585649267094464,2023-05-18,135.75526502244477,2023-05
Electronics,51,North,Eve,Q3,241.5518386944728,0.28931168499174637,6,0.16181845668357123,4.539137744987536,2023-12-03,69.88376946555245,2023-12
Books,45,West,Bob,Q2,162.55636533361331,0.19861637003835395,6,0.19077457349102556,5.0,2023-03-03,32.286355209190795,2023-03
Sports,32,East,Diana,Q1,150.2469684647078,0.43375463708944195,5,0.12395613413795874,2.8672604233028705,2023-10-26,65.17031928019816,2023-10
Sports,47,South,Diana,Q4,378.18058540065687,0.177434966468663,8,0.17621567206530034,4.546349960737745,2023-07-16,67.1024594896649,2023-07
Home,54,West,Alice,Q3,230.02645920944644,0.3510893657163029,8,0.177931744155241,5.0,2023-02-28,80.75984366181157,2023-02
Electronics,46,North,Diana,Q4,184.13979062150722,0.20792075487915412,8,0.12171609984155268,4.823547505902512,2023-09-22,38.28648426931316,2023-09
Electronics,39,East,Alice,Q4,276.0718422213825,0.25160430158344216,7,0.13853844985939154,4.925501765498627,2023-11-29,69.46086304896518,2023-11
Clothing,21,South,Eve,Q3,98.54564548487141,0.27018329803059093,4,0.09965348355093823,3.031569231833828,2023-07-07,26.625387503655972,2023-07
Home,37,South,Bob,Q2,190.28145140039334,0.225373044031678,9,0.27929312643086057,4.195286776748443,2023-03-04,42.88430992487244,2023-03
Clothing,49,West,Eve,Q4,296.5878789437168,0.27950104172104423,6,0.2352670291479293,3.4986555399743313,2023-11-04,82.8966211266038,2023-11
Clothing,53,East,Charlie,Q2,266.5730386710652,0.2368932123180796,6,0.14538332159233666,5.0,2023-10-06,63.149343448180296,2023-10
Clothing,67,East,Charlie,Q3,259.6126436528431,0.15217630784803246,7,0.15676400666035437,3.704993542889589,2023-01-30,39.5068935817566,2023-01
Books,21,East,Charlie,Q1,30.0,0.3972461107491768,3,0.1275885489519758,3.773986125769783,2023-06-20,11.917383322475304,2023-06
Books,44,East,Eve,Q1,177.465883087167,0.24177372981007447,6,0.24340617363946493,2.3532294348166647,2023-01-21,42.906588468022974,2023-01
Clothing,34,North,Diana,Q4,230.07343507502802,0.32312099644258707,9,0.10170668596528112,3.186310557946397,2023-10-26,74.34155759641192,2023-10
Home,29,East,Bob,Q3,118.21000403805347,0.33615659933058606,5,0.24253476663389953,1.9481269662528558,2023-07-20,39.7370729642869,2023-07
Electronics,39,South,Charlie,Q2,362.12782160029013,0.25470065634491146,10,0.21146320581719646,3.928395966524083,2023-05-15,92.2341938423469,2023-05
Home,34,South,Charlie,Q4,243.54871782617911,0.17331269864494278,7,0.19634870267147292,2.9481403384309046,2023-09-29,42.210085537970784,2023-09
Sports,27,North,Charlie,Q3,103.08683650351881,0.3927811969561417,5,0.20816405673835134,4.37171170896658,2023-01-23,40.490571032274204,2023-01
Books,71,South,Bob,Q3,270.6591822953467,0.2710943340019895,6,0.25874186530177484,1.7633141161663324,2023-03-28,73.37417076588008,2023-03
Electronics,18,South,Charlie,Q2,512.0409135327827,0.24590189202761828,12,0.189855916756135,4.635976669754196,2023-01-31,125.91182943326136,2023-01
Electronics,39,East,Bob,Q4,161.25181334569905,0.29404678428687114,3,0.25938189271821266,1.5450426320737374,2023-05-01,47.41557717472958,2023-05
Sports,43,South,Charlie,Q3,179.8373259860175,0.36458098754056456,8,0.2026457879674505,3.007516341611898,2023-03-10,65.5652699046367,2023-03
Sports,73,North,Eve,Q3,298.2880049894771,0.24159502245974807,10,0.2250753545857007,4.9762013722573855,2023-05-14,72.06489726490616,2023-05
Clothing,35,East,Eve,Q3,272.70153811667427,0.3132204662694197,11,0.13876460196269744,4.201297635915322,2023-11-11,85.41570292129263,2023-11
Books,67,West,Bob,Q2,281.49644160759885,0.2177096406719858,9,0.2201402874357384,3.7033268924396254,2023-05-26,61.28448915283298,2023-05
Books,31,East,Eve,Q4,70.18301853933761,0.12509553549279975,5,0.18983208682490024,1.2251488002329431,2023-11-29,8.779582286679531,2023-11
Home,64,North,Bob,Q4,365.8467112625775,0.14298123801096957,8,0.2725909128247775,3.885181828200768,2023-09-20,52.309215698565055,2023-09
Clothing,46,East,Eve,Q4,228.95455292081888,0.1988290900018629,8,0.27987116814131213,4.337701761005202,2023-10-20,45.522825409029785,2023-10
Clothing,29,East,Eve,Q4,98.82192613876322,0.22732454671901636,3,0.15933884841833496,2.5398797694989454,2023-03-27,22.464649565394463,2023-03
Clothing,53,North,Bob,Q1,161.30789432534385,0.45,6,0.2939325837690094,4.135199856389839,2023-01-16,72.58855244640473,2023-01
Clothing,52,East,Diana,Q1,168.05885502667098,0.3358710747444871,5,0.09155267438597853,3.930630228642818,2023-08-04,56.44610825813593,2023-08
Books,69,North,Eve,Q4,203.41323411511237,0.3630674416687536,9,0.2685258417822327,1.7886070105630005,2023-04-26,73.85272251174108,2023-04
Books,29,North,Charlie,Q2,34.91260826629744,0.2490337194999715,5,0.2756171965898477,5.0,2023-04-28,8.694416694001502,2023-04
Clothing,24,West,Diana,Q1,117.72117726482836,0.2649061735615559,3,0.03259931531856684,4.955503423143934,2023-09-27,31.185066616387306,2023-09
Home,46,South,Bob,Q3,383.0960598956808,0.4144922387796972,12,0.23368332171463155,2.139803839447059,2023-12-09,158.7903435338417,2023-12
Electronics,28,South,Diana,Q1,159.02881090873038,0.13284658609779484,5,0.002487765899122585,4.379713576235891,2023-06-11,21.126434620416585,2023-06
Electronics,50,East,Alice,Q3,303.4910332767388,0.31649910378938517,7,0.06550819877204472,2.2374486932661846,2023-07-07,96.0546400402023,2023-07
Home,23,East,Alice,Q4,179.768392693347,0.4089036613528211,10,0.06862373798731478,4.675888659485858,2023-04-14,73.50795396782132,2023-04
Clothing,64,West,Eve,Q1,269.2335544992203,0.3372754468377792,6,0.23120329874056436,3.8374761234968533,2023-05-21,90.80586739744811,2023-05
Books,32,West,Eve,Q2,81.9570227180463,0.4041231691140187,6,0.2218491822163552,3.1377874040255667,2023-06-16,33.120731751966495,2023-06
Electronics,49,West,Charlie,Q1,267.70859044396235,0.27702922052217027,9,0.22006222273305243,1.2381630704720872,2023-10-27,74.16310213777982,2023-10
Sports,68,North,Diana,Q1,527.8100111630991,0.3482762420149678,17,0.15039582591874606,1.0,2023-01-28,183.8236871857624,2023-01
Sports,28,West,Alice,Q1,111.88516661601601,0.2687819509432298,8,0.1742532410733123,4.059356043858356,2023-09-29,30.07271336466111,2023-09
Home,40,West,Eve,Q4,142.5326720146408,0.3026676447311665,4,0.2055928525672341,4.057476131918191,2023-02-19,43.14002813591118,2023-02
Clothing,43,East,Diana,Q2,189.8392602154485,0.20678348701572616,8,0.11345598473273089,2.099269755516525,2023-06-05,39.255624199836255,2023-06
Electronics,51,West,Eve,Q1,276.55535336355405,0.3233878727154946,12,0.2509798866022388,2.646315788770186,2023-11-20,89.43464741232164,2023-11
Clothing,63,North,Eve,Q2,221.3275037314149,0.3235398650213645,10,0.20061389445120195,2.5754903608411563,2023-12-14,71.60827068277753,2023-12
Electronics,51,North,Alice,Q4,308.6255085155308,0.30501274930036376,8,0.17625894907942988,2.3222288959315804,2023-05-01,94.13471485654487,2023-05
Home,46,East,Alice,Q3,209.41190382862953,0.41971133102526836,8,0.03348573329839301,4.031668328616973,2023-05-20,87.8925488884496,2023-05
Home,21,West,Eve,Q1,103.28100652823906,0.23876916807161805,6,0.141246545957046,3.5907429318557322,2023-01-16,24.660320006346993,2023-01
Sports,34,West,Bob,Q2,115.10374896330153,0.35662576276963465,5,0.29901121268226327,4.641017690714528,2023-11-05,41.04896227168195,2023-11
Clothing,52,North,Eve,Q2,239.18626900503992,0.4045822877679805,7,0.16657825332834078,5.0,2023-02-18,96.77052791674666,2023-02
Sports,30,West,Eve,Q4,61.72657567481514,0.32844355076683707,1,0.13023212410837964,4.645439918266623,2023-06-13,20.273695691314156,2023-06
Clothing,58,West,Charlie,Q1,269.51745647259423,0.18279202634107367,8,0.2120646165740685,4.340539223132983,2023-03-03,49.26564200291762,2023-03
Sports,56,West,Charlie,Q3,256.76406646097246,0.2887262637874524,5,0.18006671626392143,4.341249490851179,2023-12-06,74.1345295841497,2023-12
Books,32,South,Charlie,Q2,53.110070833650674,0.38667794409052,2,0.15965304143432077,5.0,2023-06-03,20.53649300045793,2023-06
Books,72,East,Bob,Q1,320.7334489575519,0.1345157172250637,9,0.3254555484370546,1.7575784913485586,2023-11-08,43.14368992459345,2023-11
Books,46,South,Bob,Q3,181.96065126366963,0.21498732045630392,7,0.3168717053957709,1.2148163004676522,2023-12-12,39.119232843660306,2023-12
Books,46,East,Eve,Q2,131.39662315759603,0.372984681573456,4,0.19060814001924659,1.3707001858027994,2023-05-30,49.008927648263345,2023-05
Electronics,28,North,Charlie,Q2,508.45169764556545,0.290774352016989,18,0.2161187652409648,4.47125714492716,2023-03-14,147.84471291482728,2023-03
Books,69,West,Bob,Q3,169.27361349583072,0.3247910253579098,6,0.13806480938807203,4.54287714951009,2023-03-10,54.97855049334938,2023-03
Home,49,East,Alice,Q3,214.95848086976858,0.39273528228792987,5,0.20466795164486393,3.9347097679271323,2023-06-26,84.42177966457314,2023-06
Home,19,South,Eve,Q4,292.5006978060808,0.24856050265190424,8,0.14567067456319802,3.7467972446463587,2023-12-20,72.70412047271218,2023-12
Electronics,64,West,Diana,Q1,366.9982754857738,0.30071924166844327,10,0.04739290322915854,4.559237279527634,2023-01-02,110.36344309770833,2023-01
Books,31,North,Eve,Q1,32.781315353735586,0.30734967468641605,2,0.11073674760792239,2.1473172001563396,2023-11-05,10.075326609763447,2023-11
Books,37,East,Diana,Q4,113.83608664655313,0.3038244705576253,5,0.026872405511067954,3.2673743413146736,2023-04-29,34.58618875574096,2023-04
Books,39,East,Charlie,Q2,148.09502450197016,0.4482081947917017,6,0.2340162770450221,1.1429066067104845,2023-01-07,66.37740358966087,2023-01
Sports,28,East,Diana,Q3,90.55735883395384,0.27488412058554823,7,0.15155723546424274,2.112585675322057,2023-09-12,24.892779945621328,2023-09
Clothing,44,West,Charlie,Q3,260.7471489776815,0.23174767696435356,10,0.141707017869527,4.741013563711974,2023-03-16,60.4275460506559,2023-03
Sports,20,South,Alice,Q3,62.026562816111635,0.313340338321581,7,0.19274495183691043,4.866047173145935,2023-12-17,19.435424177725213,2023-12
Clothing,34,South,Diana,Q2,219.49296956305517,0.16256621342065655,8,0.09025092853954145,5.0,2023-07-14,35.682140934321296,2023-07
Books,61,East,Eve,Q3,194.92401134453513,0.23082228341878075,5,0.21618247207443117,3.8054242868085177,2023-07-06,44.99280539169392,2023-07
Books,73,North,Charlie,Q3,244.56605148482856,0.2513323764837902,6,0.15588454865510537,4.750048463071477,2023-01-03,61.46736692693895,2023-01
Sports,45,North,Eve,Q4,207.2619034888555,0.27953003820335676,9,0.19400184355663536,3.938296818116166,2023-07-03,57.93592780034022,2023-07
Sports,46,South,Bob,Q2,249.12846731851744,0.21302404281039533,9,0.20459015461161778,3.818456797396571,2023-12-01,53.070353287348034,2023-12
Clothing,38,North,Charlie,Q1,138.0445718243004,0.35592796717324054,6,0.14200911855994688,4.01494512705323,2023-09-30,49.13392382872364,2023-09
Home,64,South,Diana,Q4,246.89221766363414,0.20261106917930585,6,0.14720480904763125,3.867138875659885,2023-02-21,50.02309619287882,2023-02
Clothing,33,East,Charlie,Q4,119.20637772616166,0.33915707753881497,3,0.21523894833806248,3.794542402152998,2023-09-20,40.42968669359308,2023-09
Sports,54,South,Eve,Q1,280.5248589250646,0.2991344563873426,7,0.17929379426096945,3.7217127519058533,2023-05-13,83.91465117768517,2023-05
Sports,37,South,Alice,Q4,258.0325053539435,0.17771910405335678,6,0.07372298778657285,3.001828776013692,2023-08-13,45.85730566814583,2023-08
Electronics,23,East,Charlie,Q2,191.70065338502368,0.3474164814958761,6,0.30356235224556155,4.2664894821572235,2023-11-06,66.59996649948545,2023-11
Sports,36,North,Diana,Q3,140.41083090929573,0.37467347863666306,3,0.12183483291156193,4.195261466183681,2023-03-02,52.608214455050124,2023-03
Electronics,74,South,Bob,Q2,381.5705836659713,0.0891250850695313,8,0.2656070414703701,2.5419269444733295,2023-12-31,34.0075107292604,2023-12
Home,22,South,Alice,Q1,209.86173718395247,0.2534784762299173,6,0.08693351007937089,5.0,2023-01-16,53.19543336035165,2023-01
Clothing,20,East,Bob,Q1,96.44112975813132,0.23948735133592694,2,0.3107616774492217,3.193142709586018,2023-08-17,23.096430725619314,2023-08
