,gender,age,num_friends,num_liked,num_calls,event,time
1711,1,28.0,12.0,89.0,189.0,False,500
1712,0,20.0,31.0,106.0,530.0,False,500
1713,0,26.0,9.0,146.0,112.0,True,110
1714,0,24.0,25.0,163.0,402.0,False,500
1715,0,19.0,52.0,95.0,871.0,False,500
1716,1,20.0,17.0,136.0,238.0,False,500
1717,0,30.0,19.0,161.0,251.0,True,12
1718,1,13.0,47.0,244.0,648.0,False,500
1719,1,24.0,29.0,126.0,493.0,False,500
1720,1,35.0,44.0,173.0,859.0,False,500
1721,1,21.0,6.0,208.0,89.0,True,4
1722,0,35.0,18.0,123.0,239.0,True,1
1723,0,17.0,49.0,179.0,644.0,False,500
1724,0,19.0,41.0,143.0,679.0,False,500
1725,1,21.0,26.0,177.0,458.0,False,500
1726,1,20.0,15.0,159.0,240.0,False,500
1727,0,22.0,22.0,39.0,321.0,False,500
1728,0,23.0,42.0,88.0,627.0,False,500
1729,1,22.0,32.0,101.0,471.0,False,500
1730,1,26.0,39.0,112.0,572.0,False,500
1731,1,21.0,40.0,42.0,575.0,False,500
1732,0,26.0,43.0,194.0,730.0,False,500
1733,1,29.0,37.0,255.0,708.0,False,500
1734,0,18.0,63.0,77.0,1057.0,False,500
1735,1,21.0,17.0,178.0,235.0,False,500
1736,1,26.0,26.0,135.0,449.0,False,500
1737,1,22.0,9.0,102.0,106.0,True,2
1738,1,20.0,63.0,162.0,941.0,False,500
1739,1,25.0,31.0,294.0,492.0,False,500
1740,1,26.0,41.0,168.0,625.0,False,500
1741,1,19.0,21.0,117.0,306.0,False,500
1742,0,21.0,22.0,128.0,392.0,False,500
1743,1,22.0,21.0,96.0,296.0,False,500
1744,0,18.0,41.0,233.0,528.0,False,500
1745,0,23.0,48.0,103.0,646.0,False,500
1746,1,32.0,15.0,143.0,205.0,True,1
1747,0,15.0,24.0,131.0,393.0,False,500
1748,0,24.0,17.0,224.0,291.0,False,500
1749,0,15.0,15.0,106.0,275.0,False,500
1750,1,24.0,39.0,202.0,659.0,False,500
1751,0,29.0,95.0,171.0,1761.0,False,500
1752,1,30.0,19.0,108.0,205.0,True,3
1753,0,27.0,12.0,188.0,193.0,False,500
1754,0,34.0,54.0,114.0,809.0,False,500
1755,1,20.0,13.0,211.0,183.0,False,500
1756,1,29.0,15.0,84.0,218.0,False,500
1757,0,31.0,19.0,202.0,260.0,True,13
1758,0,25.0,39.0,281.0,635.0,False,500
1759,0,26.0,7.0,37.0,110.0,True,25
1760,1,26.0,28.0,112.0,326.0,False,500
1761,0,33.0,38.0,222.0,597.0,False,500
1762,1,22.0,54.0,97.0,952.0,False,500
1763,0,21.0,33.0,173.0,548.0,False,500
1764,0,29.0,26.0,85.0,290.0,False,500
1765,0,40.0,12.0,220.0,183.0,True,1
1766,1,21.0,28.0,58.0,440.0,False,500
1767,0,23.0,25.0,94.0,336.0,False,500
1768,0,14.0,24.0,232.0,411.0,False,500
1769,0,17.0,16.0,207.0,284.0,False,500
1770,1,22.0,31.0,249.0,422.0,False,500
1771,0,27.0,22.0,186.0,399.0,False,500
1772,0,33.0,43.0,199.0,550.0,False,500
1773,1,35.0,48.0,98.0,714.0,True,431
1774,0,19.0,23.0,252.0,336.0,False,500
1775,0,35.0,23.0,173.0,383.0,True,421
1776,0,25.0,20.0,64.0,294.0,False,500
1777,0,24.0,23.0,136.0,397.0,False,500
1778,0,23.0,25.0,113.0,380.0,False,500
1779,0,23.0,11.0,152.0,191.0,False,500
1780,1,15.0,57.0,194.0,793.0,False,500
1781,0,35.0,23.0,199.0,395.0,True,7
1782,1,17.0,94.0,193.0,1618.0,False,500
1783,0,25.0,17.0,138.0,281.0,False,500
1784,1,23.0,22.0,238.0,316.0,False,500
1785,0,20.0,36.0,124.0,519.0,False,500
1786,0,34.0,42.0,106.0,642.0,False,500
1787,0,37.0,12.0,212.0,204.0,True,12
1788,1,23.0,25.0,149.0,382.0,False,500
1789,1,26.0,32.0,194.0,500.0,False,500
1790,0,16.0,17.0,211.0,279.0,False,500
1791,0,27.0,22.0,244.0,295.0,False,500
1792,1,20.0,51.0,108.0,734.0,False,500
1793,1,28.0,104.0,331.0,1358.0,False,500
1794,0,12.0,52.0,257.0,741.0,False,500
1795,1,21.0,18.0,210.0,263.0,False,500
1796,0,24.0,9.0,136.0,139.0,False,500
1797,0,23.0,11.0,79.0,148.0,False,500
1798,0,31.0,14.0,169.0,222.0,True,11
1799,1,26.0,29.0,57.0,485.0,False,500
1800,1,19.0,22.0,67.0,272.0,False,500
1801,1,16.0,18.0,137.0,280.0,False,500
1802,0,19.0,12.0,66.0,187.0,False,500
1803,1,18.0,40.0,172.0,606.0,False,500
1804,0,19.0,51.0,192.0,820.0,False,500
1805,0,26.0,40.0,320.0,639.0,False,500
1806,0,29.0,20.0,222.0,302.0,False,500
1807,1,18.0,20.0,224.0,316.0,False,500
1808,0,34.0,34.0,151.0,494.0,False,500
1809,1,21.0,42.0,92.0,707.0,False,500
1810,1,15.0,21.0,263.0,324.0,False,500
1811,0,21.0,31.0,226.0,499.0,False,500
1812,1,28.0,9.0,149.0,176.0,True,46
1813,0,20.0,18.0,140.0,352.0,False,500
1814,0,27.0,22.0,207.0,315.0,False,500
1815,1,17.0,57.0,62.0,921.0,False,500
1816,0,26.0,36.0,83.0,619.0,False,500
1817,1,24.0,35.0,149.0,478.0,False,500
1818,1,26.0,47.0,159.0,711.0,False,500
1819,0,27.0,37.0,120.0,540.0,False,500
1820,1,30.0,30.0,217.0,408.0,True,31
1821,0,17.0,14.0,145.0,194.0,False,500
1822,1,23.0,22.0,185.0,365.0,False,500
1823,0,19.0,24.0,62.0,377.0,False,500
1824,1,18.0,49.0,230.0,713.0,False,500
1825,1,23.0,37.0,346.0,590.0,False,500
1826,1,26.0,34.0,40.0,511.0,False,500
1827,0,21.0,44.0,146.0,784.0,False,500
1828,0,46.0,38.0,158.0,593.0,True,317
1829,1,16.0,20.0,176.0,284.0,False,500
1830,0,27.0,35.0,140.0,605.0,False,500
1831,1,20.0,21.0,116.0,287.0,False,500
1832,1,30.0,34.0,287.0,465.0,True,21
1833,0,40.0,27.0,52.0,339.0,True,2
1834,0,18.0,48.0,59.0,868.0,False,500
1835,0,24.0,39.0,181.0,603.0,False,500
1836,0,24.0,48.0,128.0,566.0,False,500
1837,1,31.0,39.0,106.0,559.0,True,117
1838,1,18.0,66.0,327.0,974.0,False,500
1839,1,27.0,60.0,234.0,1065.0,False,500
1840,0,23.0,32.0,65.0,550.0,False,500
1841,0,35.0,37.0,145.0,471.0,False,500
1842,0,23.0,9.0,146.0,113.0,False,500
1843,0,26.0,18.0,250.0,268.0,False,500
1844,1,20.0,56.0,171.0,825.0,False,500
1845,0,21.0,37.0,103.0,533.0,False,500
1846,0,25.0,15.0,146.0,228.0,False,500
1847,1,23.0,37.0,245.0,585.0,False,500
1848,1,23.0,40.0,240.0,777.0,False,500
1849,1,26.0,25.0,89.0,397.0,False,500
1850,0,22.0,14.0,218.0,210.0,False,500
1851,1,21.0,20.0,42.0,247.0,False,500
1852,1,20.0,46.0,122.0,670.0,False,500
1853,1,27.0,31.0,274.0,500.0,False,500
1854,0,24.0,45.0,96.0,699.0,False,500
1855,0,24.0,55.0,200.0,768.0,False,500
1856,0,37.0,38.0,108.0,656.0,False,500
1857,1,15.0,10.0,72.0,154.0,True,39
1858,0,35.0,34.0,215.0,605.0,True,42
1859,1,28.0,31.0,70.0,599.0,False,500
1860,0,23.0,52.0,165.0,831.0,False,500
1861,1,18.0,16.0,96.0,260.0,True,115
1862,0,22.0,38.0,188.0,549.0,False,500
1863,1,25.0,14.0,275.0,170.0,True,253
1864,1,14.0,44.0,164.0,718.0,False,500
1865,1,26.0,30.0,249.0,539.0,False,500
1866,1,19.0,4.0,113.0,59.0,True,1
1867,0,24.0,22.0,112.0,315.0,False,500
1868,0,27.0,14.0,50.0,210.0,False,500
1869,1,20.0,19.0,103.0,331.0,False,500
1870,1,20.0,7.0,125.0,96.0,True,15
1871,0,21.0,19.0,128.0,359.0,False,500
1872,1,13.0,11.0,97.0,193.0,True,216
1873,1,26.0,71.0,111.0,1023.0,False,500
1874,1,21.0,39.0,245.0,626.0,False,500
1875,1,29.0,29.0,203.0,411.0,False,500
1876,0,28.0,22.0,115.0,346.0,False,500
1877,0,23.0,25.0,96.0,408.0,False,500
1878,0,22.0,15.0,219.0,298.0,False,500
1879,0,37.0,21.0,378.0,356.0,True,165
1880,1,27.0,21.0,75.0,327.0,False,500
1881,0,26.0,29.0,190.0,393.0,False,500
1882,0,29.0,56.0,219.0,1004.0,False,500
1883,0,41.0,59.0,129.0,876.0,True,412
1884,1,29.0,23.0,350.0,335.0,False,500
1885,0,24.0,15.0,127.0,276.0,False,500
1886,1,29.0,6.0,179.0,96.0,True,1
1887,0,32.0,42.0,72.0,701.0,False,500
1888,1,23.0,21.0,91.0,329.0,False,500
1889,0,27.0,58.0,63.0,854.0,False,500
1890,1,30.0,40.0,86.0,701.0,True,322
1891,1,16.0,28.0,124.0,386.0,False,500
1892,1,23.0,10.0,112.0,154.0,True,235
1893,1,20.0,41.0,188.0,593.0,False,500
1894,0,28.0,28.0,142.0,388.0,False,500
1895,1,35.0,19.0,91.0,300.0,True,4
1896,1,28.0,25.0,125.0,466.0,False,500
1897,1,39.0,5.0,114.0,69.0,True,1
1898,0,21.0,12.0,78.0,152.0,False,500
1899,0,33.0,14.0,140.0,196.0,True,2
1900,1,21.0,3.0,109.0,32.0,True,1
1901,0,22.0,26.0,295.0,425.0,False,500
1902,0,18.0,33.0,72.0,506.0,False,500
1903,0,29.0,26.0,115.0,329.0,False,500
1904,1,28.0,32.0,112.0,472.0,False,500
1905,0,32.0,26.0,103.0,421.0,True,224
1906,1,39.0,26.0,125.0,377.0,True,24
1907,0,20.0,14.0,205.0,224.0,False,500
1908,1,23.0,38.0,73.0,581.0,False,500
1909,1,27.0,11.0,267.0,194.0,True,404
1910,0,37.0,48.0,205.0,734.0,False,500
1911,1,19.0,65.0,124.0,776.0,False,500
1912,0,18.0,29.0,82.0,471.0,False,500
1913,1,21.0,74.0,212.0,1226.0,False,500
1914,0,21.0,40.0,69.0,764.0,False,500
1915,1,24.0,32.0,245.0,598.0,False,500
1916,0,24.0,23.0,70.0,372.0,False,500
1917,0,17.0,18.0,85.0,321.0,False,500
1918,1,27.0,9.0,233.0,140.0,True,113
1919,1,31.0,53.0,170.0,691.0,True,26
1920,1,19.0,47.0,176.0,762.0,False,500
1921,0,21.0,10.0,280.0,154.0,False,500
1922,1,21.0,44.0,174.0,495.0,False,500
1923,0,26.0,19.0,135.0,297.0,False,500
1924,0,24.0,24.0,79.0,393.0,False,500
1925,0,29.0,27.0,197.0,335.0,False,500
1926,0,32.0,21.0,150.0,319.0,True,205
1927,0,32.0,44.0,360.0,619.0,False,500
1928,0,15.0,9.0,114.0,147.0,False,500
1929,0,15.0,12.0,278.0,173.0,False,500
1930,0,24.0,40.0,104.0,666.0,False,500
1931,1,34.0,57.0,99.0,717.0,False,500
1932,0,36.0,19.0,170.0,344.0,True,26
1933,0,21.0,70.0,166.0,1023.0,False,500
1934,1,21.0,78.0,170.0,1052.0,False,500
1935,1,21.0,24.0,217.0,334.0,False,500
1936,0,25.0,26.0,127.0,377.0,False,500
1937,0,35.0,41.0,217.0,646.0,False,500
1938,0,28.0,49.0,146.0,735.0,False,500
1939,1,17.0,12.0,140.0,201.0,False,500
1940,1,24.0,51.0,93.0,675.0,False,500
1941,0,26.0,25.0,226.0,423.0,False,500
1942,1,24.0,22.0,140.0,201.0,False,500
1943,0,26.0,9.0,219.0,133.0,False,500
1944,1,25.0,30.0,193.0,362.0,False,500
1945,1,26.0,38.0,114.0,580.0,False,500
1946,0,20.0,22.0,56.0,338.0,False,500
1947,1,22.0,21.0,138.0,359.0,False,500
1948,1,20.0,18.0,144.0,295.0,False,500
1949,1,17.0,27.0,321.0,415.0,False,500
1950,1,19.0,14.0,88.0,212.0,False,500
1951,1,22.0,47.0,157.0,867.0,False,500
1952,1,22.0,9.0,115.0,146.0,True,91
1953,1,24.0,42.0,266.0,696.0,False,500
1954,0,18.0,43.0,174.0,667.0,False,500
1955,1,24.0,36.0,85.0,633.0,False,500
1956,1,23.0,43.0,251.0,677.0,False,500
1957,0,17.0,23.0,74.0,302.0,False,500
1958,0,19.0,21.0,125.0,291.0,False,500
1959,0,24.0,43.0,36.0,628.0,False,500
1960,0,24.0,24.0,113.0,336.0,False,500
1961,1,25.0,44.0,77.0,619.0,False,500
1962,1,39.0,44.0,86.0,659.0,True,241
1963,0,28.0,13.0,214.0,218.0,False,500
1964,1,16.0,37.0,279.0,585.0,False,500
1965,1,18.0,29.0,204.0,427.0,False,500
1966,0,24.0,31.0,64.0,607.0,False,500
1967,0,22.0,50.0,135.0,850.0,False,500
1968,0,30.0,47.0,159.0,785.0,False,500
1969,0,26.0,23.0,170.0,381.0,False,500
1970,0,31.0,23.0,123.0,437.0,True,247
1971,0,26.0,30.0,85.0,515.0,False,500
1972,0,23.0,71.0,117.0,1068.0,False,500
1973,1,27.0,29.0,121.0,455.0,False,500
1974,0,25.0,27.0,89.0,433.0,False,500
1975,0,21.0,16.0,224.0,241.0,False,500
1976,0,24.0,40.0,152.0,614.0,False,500
1977,1,28.0,7.0,175.0,128.0,True,21
1978,0,33.0,26.0,165.0,513.0,False,500
1979,1,32.0,51.0,77.0,741.0,True,488
1980,1,36.0,16.0,70.0,309.0,True,1
1981,1,35.0,12.0,148.0,176.0,True,1
1982,1,20.0,15.0,132.0,266.0,False,500
1983,0,38.0,25.0,147.0,460.0,False,500
1984,0,19.0,20.0,368.0,291.0,False,500
1985,0,24.0,40.0,83.0,482.0,False,500
1986,0,19.0,12.0,78.0,243.0,False,500
1987,1,26.0,52.0,120.0,716.0,False,500
1988,0,33.0,58.0,145.0,762.0,False,500
1989,1,27.0,32.0,98.0,507.0,False,500
1990,0,20.0,24.0,212.0,335.0,False,500
1991,1,18.0,16.0,173.0,237.0,False,500
1992,0,24.0,32.0,96.0,496.0,False,500
1993,0,18.0,34.0,84.0,588.0,False,500
1994,0,26.0,26.0,108.0,436.0,False,500
1995,0,28.0,20.0,277.0,274.0,False,500
1996,1,28.0,20.0,303.0,297.0,False,500
1997,1,21.0,28.0,226.0,398.0,False,500
1998,1,17.0,56.0,62.0,828.0,False,500
1999,1,17.0,36.0,92.0,641.0,False,500
2000,0,28.0,18.0,198.0,276.0,False,500
2001,1,23.0,47.0,34.0,594.0,False,500
2002,0,28.0,37.0,92.0,566.0,False,500
2003,0,18.0,14.0,106.0,226.0,False,500
2004,1,30.0,61.0,197.0,750.0,False,500
2005,1,15.0,33.0,221.0,464.0,False,500
2006,0,20.0,9.0,114.0,136.0,True,135
2007,1,32.0,11.0,150.0,188.0,True,5
2008,1,15.0,16.0,90.0,262.0,False,500
2009,0,17.0,48.0,105.0,709.0,False,500
2010,1,22.0,26.0,77.0,382.0,False,500
2011,0,21.0,29.0,126.0,431.0,False,500
2012,0,33.0,15.0,102.0,257.0,True,10
2013,0,32.0,17.0,130.0,249.0,True,1
2014,0,25.0,62.0,85.0,801.0,False,500
2015,0,38.0,55.0,200.0,777.0,False,500
2016,1,33.0,26.0,160.0,325.0,True,12
2017,0,36.0,46.0,257.0,470.0,False,500
2018,1,19.0,34.0,212.0,543.0,False,500
2019,0,30.0,46.0,198.0,810.0,False,500
2020,0,26.0,24.0,149.0,360.0,False,500
2021,0,22.0,27.0,254.0,431.0,False,500
2022,1,26.0,40.0,64.0,606.0,False,500
2023,0,22.0,16.0,84.0,230.0,False,500
2024,0,25.0,35.0,172.0,538.0,False,500
2025,0,30.0,33.0,111.0,471.0,True,15
2026,0,26.0,3.0,109.0,39.0,True,1
2027,1,22.0,9.0,104.0,146.0,True,7
2028,1,18.0,8.0,146.0,117.0,True,68
2029,1,30.0,27.0,305.0,461.0,True,93
2030,1,29.0,9.0,106.0,144.0,True,7
2031,0,16.0,40.0,162.0,755.0,False,500
2032,0,27.0,27.0,91.0,384.0,False,500
2033,0,30.0,29.0,188.0,405.0,True,77
2034,0,25.0,24.0,87.0,334.0,False,500
2035,1,28.0,46.0,144.0,807.0,False,500
2036,1,19.0,34.0,43.0,408.0,False,500
2037,1,26.0,35.0,130.0,464.0,False,500
2038,0,34.0,25.0,183.0,370.0,True,83
2039,0,34.0,12.0,170.0,205.0,True,1
2040,1,21.0,9.0,217.0,139.0,True,182
2041,1,16.0,51.0,116.0,797.0,False,500
2042,1,19.0,33.0,38.0,453.0,False,500
2043,1,18.0,60.0,185.0,978.0,False,500
2044,0,18.0,31.0,119.0,586.0,False,500
2045,0,26.0,19.0,181.0,298.0,False,500
2046,0,24.0,27.0,231.0,389.0,False,500
2047,0,23.0,35.0,37.0,516.0,False,500
2048,0,19.0,23.0,130.0,320.0,False,500
2049,1,22.0,25.0,158.0,366.0,False,500
2050,1,28.0,41.0,75.0,694.0,False,500
2051,0,28.0,18.0,125.0,305.0,False,500
2052,1,17.0,40.0,141.0,579.0,False,500
2053,0,19.0,18.0,84.0,253.0,False,500
2054,0,29.0,16.0,128.0,317.0,False,500
2055,1,25.0,5.0,80.0,69.0,True,3
2056,1,24.0,69.0,89.0,1187.0,False,500
2057,0,35.0,31.0,144.0,589.0,True,65
2058,1,37.0,6.0,141.0,94.0,True,1
2059,1,26.0,89.0,142.0,1357.0,False,500
2060,1,18.0,30.0,86.0,436.0,False,500
2061,1,26.0,56.0,88.0,837.0,False,500
2062,0,25.0,70.0,260.0,1323.0,False,500
2063,1,23.0,24.0,57.0,448.0,False,500
2064,0,34.0,22.0,97.0,327.0,True,37
2065,0,16.0,43.0,335.0,571.0,False,500
2066,1,24.0,36.0,139.0,519.0,False,500
2067,1,32.0,10.0,115.0,157.0,True,2
2068,1,13.0,17.0,101.0,229.0,False,500
2069,0,13.0,17.0,140.0,266.0,False,500
2070,0,29.0,49.0,140.0,589.0,False,500
2071,1,31.0,19.0,115.0,275.0,True,7
2072,1,13.0,10.0,124.0,127.0,True,52
2073,1,26.0,66.0,68.0,1038.0,False,500
2074,1,22.0,21.0,130.0,375.0,False,500
2075,1,30.0,70.0,133.0,1057.0,False,500
2076,0,23.0,18.0,205.0,323.0,False,500
2077,1,33.0,15.0,85.0,182.0,True,1
2078,0,25.0,12.0,104.0,194.0,False,500
2079,0,12.0,27.0,167.0,373.0,False,500
2080,1,15.0,25.0,86.0,428.0,False,500
2081,0,18.0,28.0,251.0,315.0,False,500
2082,0,20.0,15.0,72.0,222.0,False,500
2083,1,29.0,7.0,59.0,110.0,True,5
2084,0,21.0,28.0,132.0,434.0,False,500
2085,0,19.0,19.0,126.0,244.0,False,500
2086,1,22.0,22.0,154.0,402.0,False,500
2087,0,26.0,22.0,114.0,351.0,False,500
2088,0,27.0,7.0,191.0,120.0,True,26
2089,0,17.0,9.0,191.0,182.0,False,500
2090,0,21.0,46.0,143.0,654.0,False,500
2091,1,52.0,28.0,284.0,429.0,True,1
2092,0,24.0,38.0,167.0,528.0,False,500
2093,1,21.0,49.0,209.0,747.0,False,500
2094,0,33.0,37.0,115.0,712.0,False,500
2095,0,22.0,16.0,63.0,254.0,False,500
2096,0,27.0,49.0,95.0,657.0,False,500
2097,1,28.0,45.0,103.0,457.0,False,500
2098,0,30.0,43.0,144.0,611.0,False,500
2099,1,27.0,32.0,182.0,492.0,False,500
2100,0,31.0,10.0,65.0,160.0,True,1
2101,1,30.0,29.0,99.0,411.0,True,25
2102,1,33.0,28.0,132.0,481.0,True,1
2103,1,21.0,24.0,107.0,343.0,False,500
2104,1,20.0,43.0,238.0,530.0,False,500
2105,1,23.0,27.0,195.0,483.0,False,500
2106,1,21.0,25.0,74.0,413.0,False,500
2107,1,28.0,36.0,262.0,553.0,False,500
2108,0,22.0,44.0,113.0,618.0,False,500
2109,1,31.0,15.0,116.0,204.0,True,1
2110,1,20.0,20.0,59.0,312.0,False,500
2111,1,18.0,21.0,102.0,353.0,False,500
2112,0,23.0,46.0,154.0,853.0,False,500
2113,1,16.0,74.0,151.0,1224.0,False,500
2114,0,20.0,35.0,138.0,504.0,False,500
2115,0,29.0,26.0,191.0,416.0,False,500
2116,1,20.0,6.0,122.0,97.0,True,4
2117,1,21.0,32.0,141.0,523.0,False,500
2118,1,19.0,29.0,49.0,570.0,False,500
2119,1,21.0,18.0,63.0,306.0,False,500
2120,0,28.0,13.0,190.0,230.0,False,500
2121,1,12.0,9.0,170.0,137.0,True,14
2122,1,12.0,18.0,123.0,240.0,False,500
2123,1,25.0,22.0,116.0,366.0,False,500
2124,0,24.0,16.0,71.0,283.0,False,500
2125,0,16.0,12.0,47.0,228.0,False,500
2126,0,21.0,7.0,194.0,97.0,True,13
2127,1,16.0,32.0,74.0,436.0,False,500
2128,1,32.0,16.0,61.0,195.0,True,2
2129,0,35.0,45.0,85.0,517.0,True,114
2130,1,29.0,49.0,153.0,791.0,False,500
2131,1,26.0,17.0,149.0,270.0,False,500
2132,1,26.0,16.0,74.0,264.0,False,500
2133,0,12.0,16.0,178.0,195.0,False,500
2134,1,32.0,40.0,131.0,714.0,True,96
2135,1,25.0,75.0,246.0,1040.0,False,500
2136,1,22.0,32.0,48.0,590.0,False,500
2137,1,24.0,29.0,115.0,420.0,False,500
2138,1,28.0,41.0,90.0,573.0,False,500
2139,1,16.0,66.0,50.0,1120.0,False,500
2140,1,30.0,25.0,110.0,413.0,True,1
2141,0,19.0,10.0,294.0,141.0,False,500
2142,1,21.0,47.0,245.0,682.0,False,500
2143,1,18.0,11.0,78.0,135.0,True,8
2144,0,26.0,50.0,131.0,808.0,False,500
2145,0,21.0,9.0,160.0,185.0,False,500
2146,0,38.0,28.0,153.0,460.0,True,375
2147,1,19.0,28.0,133.0,438.0,False,500
2148,0,26.0,32.0,153.0,516.0,False,500
2149,0,23.0,31.0,148.0,448.0,False,500
2150,0,28.0,22.0,95.0,300.0,False,500
2151,0,20.0,18.0,87.0,240.0,False,500
2152,0,15.0,58.0,132.0,961.0,False,500
2153,1,24.0,58.0,55.0,856.0,False,500
2154,1,22.0,26.0,71.0,420.0,False,500
2155,0,23.0,62.0,99.0,807.0,False,500
2156,0,33.0,14.0,87.0,224.0,True,2
2157,0,29.0,19.0,202.0,323.0,False,500
2158,0,21.0,31.0,184.0,532.0,False,500
2159,0,18.0,16.0,199.0,193.0,False,500
2160,0,19.0,5.0,167.0,86.0,True,10
2161,1,27.0,43.0,120.0,675.0,False,500
2162,1,21.0,25.0,265.0,352.0,False,500
2163,1,23.0,32.0,113.0,580.0,False,500
2164,1,21.0,7.0,192.0,101.0,True,13
2165,0,17.0,32.0,115.0,450.0,False,500
2166,1,28.0,83.0,141.0,1160.0,False,500
2167,1,28.0,31.0,139.0,435.0,False,500
2168,1,32.0,94.0,162.0,1213.0,False,500
2169,1,23.0,36.0,117.0,556.0,False,500
2170,0,32.0,43.0,118.0,770.0,False,500
2171,0,27.0,32.0,366.0,393.0,False,500
2172,0,40.0,29.0,142.0,494.0,True,29
2173,1,23.0,33.0,167.0,461.0,False,500
2174,0,19.0,30.0,79.0,344.0,False,500
2175,1,21.0,13.0,124.0,157.0,True,33
2176,0,19.0,28.0,185.0,446.0,False,500
2177,1,14.0,40.0,103.0,693.0,False,500
2178,1,24.0,20.0,160.0,278.0,False,500
2179,1,22.0,44.0,91.0,710.0,False,500
2180,1,38.0,40.0,96.0,727.0,True,469
2181,1,32.0,32.0,144.0,440.0,True,95
2182,0,24.0,38.0,106.0,564.0,False,500
2183,0,19.0,10.0,124.0,154.0,False,500
2184,0,29.0,31.0,144.0,547.0,False,500
2185,1,23.0,32.0,147.0,509.0,False,500
2186,1,20.0,11.0,108.0,176.0,True,429
2187,1,17.0,14.0,191.0,178.0,False,500
2188,0,25.0,28.0,181.0,449.0,False,500
2189,0,24.0,6.0,144.0,71.0,True,9
2190,1,28.0,60.0,274.0,792.0,False,500
2191,1,24.0,18.0,100.0,222.0,False,500
2192,0,39.0,26.0,97.0,386.0,True,180
2193,1,29.0,21.0,67.0,358.0,False,500
2194,0,21.0,24.0,187.0,371.0,False,500
2195,1,30.0,19.0,220.0,336.0,True,16
2196,1,13.0,36.0,173.0,497.0,False,500
2197,1,15.0,35.0,162.0,485.0,False,500
2198,1,18.0,10.0,272.0,137.0,True,10
2199,1,23.0,17.0,139.0,225.0,False,500
2200,1,24.0,12.0,113.0,151.0,True,84
2201,0,25.0,19.0,92.0,269.0,False,500
2202,1,15.0,45.0,171.0,681.0,False,500
2203,0,14.0,24.0,65.0,430.0,False,500
2204,0,16.0,35.0,261.0,467.0,False,500
2205,1,16.0,2.0,90.0,30.0,True,1
2206,0,32.0,62.0,169.0,934.0,False,500
2207,1,14.0,17.0,228.0,237.0,False,500
2208,1,20.0,32.0,104.0,464.0,False,500
2209,1,24.0,32.0,90.0,494.0,False,500
2210,0,12.0,25.0,90.0,327.0,False,500
2211,0,15.0,32.0,70.0,385.0,False,500
2212,0,30.0,37.0,151.0,471.0,False,500
2213,1,16.0,24.0,172.0,331.0,False,500
2214,1,28.0,50.0,183.0,908.0,False,500
2215,1,30.0,27.0,80.0,475.0,True,72
2216,1,35.0,10.0,164.0,153.0,True,2
2217,0,23.0,41.0,79.0,530.0,False,500
2218,1,33.0,15.0,72.0,254.0,True,1
2219,1,27.0,31.0,53.0,507.0,False,500
2220,1,25.0,10.0,111.0,189.0,False,500
2221,0,24.0,10.0,262.0,172.0,True,431
2222,0,37.0,31.0,157.0,517.0,True,308
2223,0,39.0,35.0,254.0,661.0,False,500
2224,0,18.0,24.0,104.0,379.0,False,500
2225,0,29.0,55.0,241.0,830.0,False,500
2226,1,19.0,25.0,240.0,367.0,False,500
2227,0,31.0,14.0,256.0,199.0,True,2
2228,1,32.0,36.0,134.0,627.0,True,37
2229,0,19.0,29.0,127.0,510.0,False,500
2230,1,22.0,20.0,102.0,338.0,False,500
2231,1,25.0,41.0,162.0,544.0,False,500
2232,0,17.0,28.0,136.0,463.0,False,500
2233,0,27.0,37.0,223.0,644.0,False,500
2234,0,14.0,12.0,144.0,227.0,False,500
2235,1,17.0,44.0,156.0,655.0,False,500
2236,0,27.0,24.0,127.0,382.0,False,500
2237,0,26.0,51.0,40.0,509.0,False,500
2238,0,26.0,30.0,126.0,379.0,False,500
2239,1,24.0,28.0,112.0,453.0,False,500
2240,1,16.0,14.0,191.0,279.0,False,500
2241,0,16.0,61.0,119.0,806.0,False,500
2242,0,22.0,26.0,39.0,420.0,False,500
2243,1,23.0,24.0,167.0,291.0,True,225
2244,0,17.0,31.0,91.0,546.0,False,500
2245,1,22.0,11.0,119.0,92.0,True,17
2246,1,17.0,20.0,152.0,322.0,False,500
2247,1,33.0,19.0,84.0,290.0,True,6
2248,0,27.0,11.0,101.0,213.0,False,500
2249,1,18.0,10.0,64.0,142.0,True,12
2250,1,26.0,33.0,113.0,365.0,False,500
2251,1,23.0,21.0,289.0,280.0,False,500
2252,0,26.0,12.0,139.0,199.0,False,500
2253,1,32.0,43.0,141.0,604.0,False,500
2254,1,15.0,8.0,178.0,136.0,True,12
2255,0,14.0,15.0,232.0,207.0,False,500
2256,1,31.0,16.0,148.0,200.0,True,1
2257,0,30.0,35.0,131.0,524.0,False,500
2258,0,17.0,14.0,109.0,215.0,False,500
2259,0,23.0,8.0,202.0,118.0,True,413
2260,0,31.0,41.0,125.0,785.0,False,500
2261,1,20.0,22.0,202.0,303.0,False,500
2262,0,16.0,44.0,120.0,703.0,False,500
2263,0,31.0,28.0,146.0,372.0,True,38
2264,1,27.0,25.0,143.0,301.0,False,500
2265,1,22.0,15.0,153.0,221.0,True,441
2266,1,23.0,17.0,68.0,255.0,True,265
2267,1,29.0,43.0,137.0,544.0,False,500
2268,1,27.0,13.0,231.0,215.0,False,500
