order_date,market,region,product_category,product,cost,inventory,net_profit,sales
7/1/2011,Wholesale,Central,Tea,Earl Grey,88,669,48,881
7/1/2011,Wholesale,Central,Coffee,Columbian,889,8791,897,868
7/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,793,988,817,798
7/1/2011,Wholesale,Central,Espresso,Caffe Mocha,798,7948,879,678
7/1/2011,Wholesale,Central,Espresso,Decaf Espresso,866,8979,888,879
7/1/2011,Retail,Central,Herbal tea,Chamomile,798,7948,886,678
7/1/2011,Retail,Central,Herbal tea,Lemon,793,988,817,798
7/1/2011,Retail,Central,Tea,Darjeeling,866,8979,881,879
7/1/2011,Retail,Central,Tea,Earl Grey,791,8973,798,797
7/1/2011,Retail,Central,Coffee,Amaretto,88,973,88,61
7/1/2011,Retail,Central,Coffee,Columbian,73,8181,88,74
7/1/2011,Retail,Central,Coffee,Decaf Irish Cream,88,618,79,73
7/1/2011,Retail,Central,Espresso,Caffe Mocha,81,919,89,47
7/1/2011,Retail,Central,Espresso,Decaf Espresso,1,879,48,48
7/1/2011,Retail,Central,Herbal tea,Chamomile,79,889,-8,731
7/1/2011,Retail,Central,Herbal tea,Lemon,881,8793,-79,867
7/1/2011,Retail,Central,Tea,Darjeeling,44,889,88,818
7/1/2011,Retail,Central,Tea,Earl Grey,41,879,8,99
7/1/2011,Retail,Central,Tea,Green Tea,86,888,1,98
7/1/2011,Retail,Central,Coffee,Columbian,76,688,48,867
7/1/2011,Retail,Central,Coffee,Decaf Irish Cream,61,8171,44,888
7/1/2011,Retail,Central,Espresso,Caffe Mocha,88,974,44,96
7/1/2011,Retail,Central,Espresso,Decaf Espresso,79,948,49,78
7/1/2011,Wholesale,Central,Herbal tea,Chamomile,89,496,88,44
7/1/2011,Wholesale,Central,Herbal tea,Lemon,88,969,88,86
7/1/2011,Wholesale,Central,Tea,Darjeeling,793,988,734,898
7/1/2011,Wholesale,Central,Tea,Earl Grey,738,678,797,888
7/1/2011,Wholesale,Central,Espresso,Decaf Espresso,88,479,88,793
7/1/2011,Wholesale,Central,Coffee,Amaretto,47,481,89,817
7/1/2011,Wholesale,Central,Coffee,Columbian,73,488,88,94
7/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,79,879,-88,74
7/1/2011,Wholesale,Central,Espresso,Caffe Mocha,738,8814,888,899
7/1/2011,Retail,Central,Herbal tea,Chamomile,79,891,41,818
7/1/2011,Retail,Central,Herbal tea,Lemon,79,971,91,738
7/1/2011,Retail,Central,Tea,Darjeeling,86,468,79,97
7/1/2011,Retail,Central,Tea,Earl Grey,47,688,-9,888
7/1/2011,Retail,Central,Espresso,Decaf Espresso,81,897,81,793
7/1/2011,Retail,Central,Coffee,Amaretto,79,418,88,888
7/1/2011,Retail,Central,Coffee,Columbian,793,779,44,794
7/1/2011,Retail,Central,Coffee,Decaf Irish Cream,77,798,79,888
7/1/2011,Retail,Central,Espresso,Caffe Mocha,96,8198,77,897
7/1/2011,Retail,East,Herbal tea,Lemon,76,688,44,867
7/1/2011,Retail,East,Herbal tea,Mint,61,8171,46,888
7/1/2011,Retail,East,Tea,Darjeeling,88,974,44,96
7/1/2011,Retail,East,Tea,Green Tea,81,973,88,88
7/1/2011,Retail,East,Espresso,Caffe Mocha,47,688,-7,888
7/1/2011,Retail,East,Espresso,Decaf Espresso,48,899,88,77
7/1/2011,Retail,East,Coffee,Columbian,71,7939,814,888
7/1/2011,Wholesale,East,Herbal tea,Chamomile,81,897,81,793
7/1/2011,Wholesale,East,Herbal tea,Lemon,79,418,86,888
7/1/2011,Wholesale,East,Herbal tea,Mint,96,8198,76,897
7/1/2011,Wholesale,East,Tea,Darjeeling,48,998,79,817
7/1/2011,Wholesale,East,Tea,Green Tea,79,971,91,738
7/1/2011,Wholesale,East,Espresso,Caffe Mocha,793,779,44,794
7/1/2011,Wholesale,East,Espresso,Decaf Espresso,77,798,79,888
7/1/2011,Wholesale,East,Coffee,Columbian,793,988,734,898
7/1/2011,Wholesale,East,Coffee,Decaf Irish Cream,738,678,799,888
7/1/2011,Wholesale,East,Herbal tea,Lemon,88,479,88,793
7/1/2011,Wholesale,East,Tea,Darjeeling,88,969,88,86
7/1/2011,Wholesale,East,Tea,Green Tea,89,496,88,44
7/1/2011,Wholesale,East,Espresso,Caffe Mocha,79,861,81,881
7/1/2011,Wholesale,East,Espresso,Regular Espresso,738,8814,888,899
7/1/2011,Wholesale,East,Coffee,Columbian,88,-7378,779,679
7/1/2011,Retail,East,Herbal tea,Lemon,86,888,1,98
7/1/2011,Retail,East,Tea,Darjeeling,88,973,88,61
7/1/2011,Retail,East,Tea,Green Tea,1,879,48,48
7/1/2011,Retail,East,Espresso,Caffe Mocha,79,889,-8,731
7/1/2011,Retail,East,Espresso,Regular Espresso,41,879,1,99
7/1/2011,Retail,East,Coffee,Amaretto,68,879,69,881
7/1/2011,Retail,East,Coffee,Columbian,64,467,79,879
7/1/2011,Wholesale,East,Herbal tea,Lemon,791,7998,886,796
7/1/2011,Wholesale,East,Herbal tea,Mint,861,8176,-886,796
7/1/2011,Wholesale,East,Tea,Darjeeling,879,8117,791,817
7/1/2011,Wholesale,East,Tea,Earl Grey,814,788,888,793
7/1/2011,Wholesale,East,Tea,Green Tea,74,619,888,889
7/1/2011,Wholesale,East,Espresso,Caffe Mocha,868,8888,-867,76
7/1/2011,Wholesale,East,Espresso,Regular Espresso,866,8888,888,738
7/1/2011,Wholesale,East,Coffee,Columbian,864,8673,888,714
7/1/2011,Retail,South,Herbal tea,Chamomile,46,897,44,818
7/1/2011,Retail,South,Herbal tea,Lemon,76,688,48,867
7/1/2011,Retail,South,Coffee,Columbian,41,948,81,79
7/1/2011,Retail,South,Coffee,Decaf Irish Cream,79,971,91,738
7/1/2011,Retail,South,Espresso,Caffe Latte,47,-798,-9,888
7/1/2011,Retail,South,Espresso,Caffe Mocha,79,891,48,818
7/1/2011,Retail,South,Espresso,Decaf Espresso,86,468,79,97
7/1/2011,Retail,South,Herbal tea,Chamomile,88,973,88,61
7/1/2011,Retail,South,Herbal tea,Lemon,73,8181,73,74
7/1/2011,Retail,South,Coffee,Columbian,64,467,68,879
7/1/2011,Retail,South,Coffee,Decaf Irish Cream,881,8793,-88,867
7/1/2011,Retail,South,Espresso,Caffe Latte,41,-889,8,99
7/1/2011,Retail,South,Espresso,Caffe Mocha,79,889,-8,731
7/1/2011,Retail,South,Espresso,Decaf Espresso,44,889,88,818
7/1/2011,Retail,South,Herbal tea,Chamomile,79,418,86,888
7/1/2011,Retail,South,Herbal tea,Lemon,793,779,44,794
7/1/2011,Retail,South,Coffee,Columbian,48,798,79,78
7/1/2011,Retail,South,Coffee,Decaf Irish Cream,88,969,88,86
7/1/2011,Retail,South,Espresso,Caffe Latte,738,-748,797,888
7/1/2011,Retail,South,Espresso,Caffe Mocha,89,496,88,44
7/1/2011,Retail,South,Espresso,Decaf Espresso,793,988,738,898
7/1/2011,Wholesale,South,Herbal tea,Chamomile,47,481,89,817
7/1/2011,Wholesale,South,Herbal tea,Lemon,73,488,86,94
7/1/2011,Wholesale,South,Coffee,Columbian,861,8879,894,868
7/1/2011,Wholesale,South,Coffee,Decaf Irish Cream,97,864,79,797
7/1/2011,Wholesale,South,Espresso,Caffe Latte,88,-486,48,881
7/1/2011,Wholesale,South,Espresso,Caffe Mocha,814,788,888,793
7/1/2011,Wholesale,South,Espresso,Decaf Espresso,74,619,888,889
7/1/2011,Retail,West,Tea,Earl Grey,44,889,88,818
7/1/2011,Retail,West,Tea,Green Tea,41,879,8,99
7/1/2011,Retail,West,Herbal tea,Chamomile,68,879,66,881
7/1/2011,Retail,West,Herbal tea,Lemon,64,467,68,879
7/1/2011,Retail,West,Herbal tea,Mint,881,8793,-79,867
7/1/2011,Retail,West,Tea,Darjeeling,79,889,1,731
7/1/2011,Retail,West,Coffee,Amaretto,61,8171,44,888
7/1/2011,Retail,West,Coffee,Columbian,48,899,88,77
7/1/2011,Retail,West,Coffee,Decaf Irish Cream,76,688,48,867
7/1/2011,Retail,West,Espresso,Caffe Latte,79,948,81,78
7/1/2011,Retail,West,Espresso,Caffe Mocha,46,897,44,818
7/1/2011,Retail,West,Espresso,Decaf Espresso,88,974,48,96
7/1/2011,Wholesale,West,Tea,Earl Grey,74,619,888,889
7/1/2011,Wholesale,West,Tea,Green Tea,88,669,48,881
7/1/2011,Wholesale,West,Herbal tea,Chamomile,879,8117,798,817
7/1/2011,Wholesale,West,Herbal tea,Lemon,861,8879,898,868
7/1/2011,Wholesale,West,Herbal tea,Mint,97,864,77,797
7/1/2011,Wholesale,West,Tea,Darjeeling,814,788,888,793
7/1/2011,Wholesale,West,Coffee,Amaretto,793,8988,-791,96
7/1/2011,Wholesale,West,Coffee,Columbian,864,8673,888,714
7/1/2011,Wholesale,West,Coffee,Decaf Irish Cream,889,7977,-879,811
7/1/2011,Wholesale,West,Espresso,Caffe Latte,866,8979,881,879
7/1/2011,Wholesale,West,Espresso,Caffe Mocha,868,748,68,894
7/1/2011,Wholesale,West,Espresso,Decaf Espresso,798,7948,879,678
7/1/2011,Retail,West,Tea,Darjeeling,798,7948,886,678
7/1/2011,Retail,West,Tea,Earl Grey,866,8979,888,879
7/1/2011,Retail,West,Tea,Green Tea,791,8881,-888,79
7/1/2011,Retail,West,Herbal tea,Chamomile,868,748,68,894
7/1/2011,Retail,West,Herbal tea,Lemon,889,8791,897,868
7/1/2011,Retail,West,Herbal tea,Mint,793,988,817,798
7/1/2011,Retail,West,Coffee,Columbian,86,888,-8,98
7/1/2011,Retail,West,Coffee,Decaf Irish Cream,73,8181,88,74
7/1/2011,Retail,West,Espresso,Caffe Latte,1,879,44,48
7/1/2011,Retail,West,Espresso,Caffe Mocha,88,973,88,61
7/1/2011,Retail,West,Espresso,Decaf Espresso,81,919,79,47
7/1/2011,Retail,West,Tea,Darjeeling,89,496,88,44
7/1/2011,Retail,West,Tea,Earl Grey,793,988,734,898
7/1/2011,Retail,West,Tea,Green Tea,738,678,799,888
7/1/2011,Retail,West,Herbal tea,Chamomile,81,979,88,78
7/1/2011,Retail,West,Herbal tea,Lemon,48,798,79,78
7/1/2011,Retail,West,Coffee,Amaretto,79,879,-73,74
7/1/2011,Retail,West,Coffee,Columbian,79,479,1,78
7/1/2011,Retail,West,Coffee,Decaf Irish Cream,73,488,88,94
7/1/2011,Retail,West,Espresso,Caffe Latte,88,479,79,793
7/1/2011,Retail,West,Espresso,Caffe Mocha,47,481,89,817
7/1/2011,Retail,West,Espresso,Decaf Espresso,738,8814,888,899
7/1/2011,Retail,West,Tea,Darjeeling,79,891,41,818
7/1/2011,Retail,West,Tea,Earl Grey,86,468,89,97
7/1/2011,Retail,West,Tea,Green Tea,47,688,-7,888
7/1/2011,Retail,West,Herbal tea,Chamomile,71,7939,814,888
7/1/2011,Retail,West,Herbal tea,Lemon,41,948,88,79
7/1/2011,Retail,West,Coffee,Columbian,96,468,814,817
7/1/2011,Retail,West,Coffee,Decaf Irish Cream,793,779,48,794
7/1/2011,Retail,West,Espresso,Caffe Latte,81,897,81,793
7/1/2011,Retail,West,Espresso,Caffe Mocha,79,418,88,888
7/1/2011,Retail,West,Espresso,Decaf Espresso,96,8198,77,897
8/1/2011,Wholesale,Central,Herbal tea,Chamomile,738,8798,888,899
8/1/2011,Wholesale,Central,Herbal tea,Lemon,79,888,-73,99
8/1/2011,Wholesale,Central,Herbal tea,Mint,46,488,89,817
8/1/2011,Wholesale,Central,Tea,Darjeeling,47,473,88,819
8/1/2011,Wholesale,Central,Tea,Earl Grey,48,8146,88,71
8/1/2011,Wholesale,Central,Tea,Green Tea,69,897,78,793
8/1/2011,Wholesale,Central,Coffee,Amaretto,888,748,894,799
8/1/2011,Wholesale,Central,Coffee,Columbian,88,793,73,879
8/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,888,774,797,881
8/1/2011,Wholesale,Central,Espresso,Caffe Mocha,811,799,738,738
8/1/2011,Wholesale,Central,Espresso,Decaf Espresso,88,668,48,881
8/1/2011,Wholesale,Central,Herbal tea,Chamomile,888,748,898,799
8/1/2011,Wholesale,Central,Herbal tea,Lemon,88,793,73,879
8/1/2011,Wholesale,Central,Herbal tea,Mint,888,774,797,881
8/1/2011,Wholesale,Central,Tea,Darjeeling,811,799,738,738
8/1/2011,Wholesale,Central,Tea,Earl Grey,88,668,48,881
8/1/2011,Wholesale,Central,Coffee,Columbian,796,8867,888,468
8/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,793,979,817,798
8/1/2011,Wholesale,Central,Espresso,Caffe Mocha,798,7973,868,698
8/1/2011,Wholesale,Central,Espresso,Decaf Espresso,866,7977,881,879
8/1/2011,Retail,Central,Herbal tea,Chamomile,798,7973,868,698
8/1/2011,Retail,Central,Herbal tea,Lemon,793,979,819,798
8/1/2011,Retail,Central,Tea,Darjeeling,866,7977,881,879
8/1/2011,Retail,Central,Tea,Earl Grey,894,8917,896,686
8/1/2011,Retail,Central,Coffee,Amaretto,88,988,86,68
8/1/2011,Retail,Central,Coffee,Columbian,48,8117,88,97
8/1/2011,Retail,Central,Coffee,Decaf Irish Cream,73,618,8,88
8/1/2011,Retail,Central,Espresso,Caffe Mocha,88,916,88,79
8/1/2011,Retail,Central,Espresso,Decaf Espresso,1,886,48,48
8/1/2011,Retail,Central,Herbal tea,Chamomile,68,888,8,881
8/1/2011,Retail,Central,Herbal tea,Lemon,881,7379,-79,889
8/1/2011,Retail,Central,Tea,Darjeeling,48,888,86,814
8/1/2011,Retail,Central,Tea,Earl Grey,79,888,-88,64
8/1/2011,Retail,Central,Tea,Green Tea,89,739,8,98
8/1/2011,Retail,Central,Coffee,Columbian,78,616,79,879
8/1/2011,Retail,Central,Coffee,Decaf Irish Cream,81,8164,88,817
8/1/2011,Retail,Central,Espresso,Caffe Mocha,73,971,41,98
8/1/2011,Retail,Central,Espresso,Decaf Espresso,88,948,79,77
8/1/2011,Wholesale,Central,Herbal tea,Chamomile,86,494,88,48
8/1/2011,Wholesale,Central,Herbal tea,Lemon,88,968,88,88
8/1/2011,Wholesale,Central,Tea,Darjeeling,793,981,738,898
8/1/2011,Wholesale,Central,Tea,Earl Grey,886,679,738,798
8/1/2011,Wholesale,Central,Espresso,Decaf Espresso,47,473,88,819
8/1/2011,Wholesale,Central,Coffee,Amaretto,46,488,86,817
8/1/2011,Wholesale,Central,Coffee,Columbian,73,489,86,94
8/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,79,888,-88,99
8/1/2011,Wholesale,Central,Espresso,Caffe Mocha,738,8798,888,899
8/1/2011,Retail,Central,Herbal tea,Chamomile,47,866,79,888
8/1/2011,Retail,Central,Herbal tea,Lemon,68,964,97,888
8/1/2011,Retail,Central,Tea,Darjeeling,86,489,89,97
8/1/2011,Retail,Central,Tea,Earl Grey,44,679,-81,814
8/1/2011,Retail,Central,Espresso,Decaf Espresso,81,898,88,69
8/1/2011,Retail,Central,Coffee,Amaretto,68,797,79,879
8/1/2011,Retail,Central,Coffee,Columbian,888,718,49,793
8/1/2011,Retail,Central,Coffee,Decaf Irish Cream,77,868,818,879
8/1/2011,Retail,Central,Espresso,Caffe Mocha,818,8178,77,793
8/1/2011,Retail,East,Herbal tea,Lemon,78,616,79,879
8/1/2011,Retail,East,Herbal tea,Mint,81,8164,88,817
8/1/2011,Retail,East,Tea,Darjeeling,73,971,79,98
8/1/2011,Retail,East,Tea,Green Tea,79,988,79,47
8/1/2011,Retail,East,Espresso,Caffe Mocha,44,679,-88,814
8/1/2011,Retail,East,Espresso,Decaf Espresso,48,894,88,77
8/1/2011,Retail,East,Coffee,Columbian,71,8879,814,888
8/1/2011,Wholesale,East,Herbal tea,Chamomile,81,898,88,69
8/1/2011,Wholesale,East,Herbal tea,Lemon,68,797,89,879
8/1/2011,Wholesale,East,Herbal tea,Mint,818,8178,77,793
8/1/2011,Wholesale,East,Tea,Darjeeling,46,991,68,888
8/1/2011,Wholesale,East,Tea,Green Tea,68,964,97,888
8/1/2011,Wholesale,East,Espresso,Caffe Mocha,888,718,49,793
8/1/2011,Wholesale,East,Espresso,Decaf Espresso,77,868,818,879
8/1/2011,Wholesale,East,Coffee,Columbian,793,981,734,898
8/1/2011,Wholesale,East,Coffee,Decaf Irish Cream,886,679,738,798
8/1/2011,Wholesale,East,Herbal tea,Lemon,47,473,88,819
8/1/2011,Wholesale,East,Tea,Darjeeling,88,968,88,88
8/1/2011,Wholesale,East,Tea,Green Tea,86,494,88,48
8/1/2011,Wholesale,East,Espresso,Caffe Mocha,79,731,9,814
8/1/2011,Wholesale,East,Espresso,Regular Espresso,738,8798,888,899
8/1/2011,Wholesale,East,Coffee,Columbian,88,-8188,777,689
8/1/2011,Retail,East,Herbal tea,Lemon,89,739,8,98
8/1/2011,Retail,East,Tea,Darjeeling,88,988,89,68
8/1/2011,Retail,East,Tea,Green Tea,1,886,48,48
8/1/2011,Retail,East,Espresso,Caffe Mocha,68,888,8,881
8/1/2011,Retail,East,Espresso,Regular Espresso,79,888,-88,64
8/1/2011,Retail,East,Coffee,Amaretto,68,888,66,881
8/1/2011,Retail,East,Coffee,Columbian,64,461,68,879
8/1/2011,Wholesale,East,Herbal tea,Lemon,894,8868,886,647
8/1/2011,Wholesale,East,Herbal tea,Mint,888,7388,-481,888
8/1/2011,Wholesale,East,Tea,Darjeeling,888,774,797,881
8/1/2011,Wholesale,East,Tea,Earl Grey,888,748,894,799
8/1/2011,Wholesale,East,Tea,Green Tea,811,799,738,738
8/1/2011,Wholesale,East,Espresso,Caffe Mocha,798,8688,-798,77
8/1/2011,Wholesale,East,Espresso,Regular Espresso,866,8879,737,889
8/1/2011,Wholesale,East,Coffee,Columbian,864,8679,819,718
8/1/2011,Retail,South,Herbal tea,Chamomile,77,898,94,794
8/1/2011,Retail,South,Herbal tea,Lemon,78,616,79,879
8/1/2011,Retail,South,Coffee,Columbian,49,979,68,879
8/1/2011,Retail,South,Coffee,Decaf Irish Cream,68,964,97,888
8/1/2011,Retail,South,Espresso,Caffe Latte,44,-819,-81,814
8/1/2011,Retail,South,Espresso,Caffe Mocha,47,866,79,888
8/1/2011,Retail,South,Espresso,Decaf Espresso,86,489,79,97
8/1/2011,Retail,South,Herbal tea,Chamomile,88,988,86,68
8/1/2011,Retail,South,Herbal tea,Lemon,48,8117,88,97
8/1/2011,Retail,South,Coffee,Columbian,64,461,68,879
8/1/2011,Retail,South,Coffee,Decaf Irish Cream,881,7379,-89,889
8/1/2011,Retail,South,Espresso,Caffe Latte,79,-737,-88,64
8/1/2011,Retail,South,Espresso,Caffe Mocha,68,888,8,881
8/1/2011,Retail,South,Espresso,Decaf Espresso,48,888,88,814
8/1/2011,Retail,South,Herbal tea,Chamomile,68,797,89,879
8/1/2011,Retail,South,Herbal tea,Lemon,888,718,47,793
8/1/2011,Retail,South,Coffee,Columbian,69,897,78,793
8/1/2011,Retail,South,Coffee,Decaf Irish Cream,88,968,88,88
8/1/2011,Retail,South,Espresso,Caffe Latte,886,-8799,738,798
8/1/2011,Retail,South,Espresso,Caffe Mocha,86,494,73,48
8/1/2011,Retail,South,Espresso,Decaf Espresso,793,981,738,898
8/1/2011,Wholesale,South,Herbal tea,Chamomile,46,488,86,817
8/1/2011,Wholesale,South,Herbal tea,Lemon,73,489,86,94
8/1/2011,Wholesale,South,Coffee,Columbian,888,8796,738,678
8/1/2011,Wholesale,South,Coffee,Decaf Irish Cream,88,793,73,879
8/1/2011,Wholesale,South,Espresso,Caffe Latte,88,-897,48,881
8/1/2011,Wholesale,South,Espresso,Caffe Mocha,888,748,894,799
8/1/2011,Wholesale,South,Espresso,Decaf Espresso,811,799,738,738
8/1/2011,Retail,West,Tea,Darjeeling,68,888,8,881
8/1/2011,Retail,West,Tea,Earl Grey,48,888,86,814
8/1/2011,Retail,West,Tea,Green Tea,79,888,-88,64
8/1/2011,Retail,West,Herbal tea,Chamomile,68,888,69,881
8/1/2011,Retail,West,Herbal tea,Lemon,64,461,68,879
8/1/2011,Retail,West,Herbal tea,Mint,881,7379,-79,889
8/1/2011,Retail,West,Coffee,Amaretto,81,8164,88,817
8/1/2011,Retail,West,Coffee,Columbian,48,894,88,77
8/1/2011,Retail,West,Coffee,Decaf Irish Cream,78,616,79,879
8/1/2011,Retail,West,Espresso,Caffe Latte,88,948,79,77
8/1/2011,Retail,West,Espresso,Caffe Mocha,77,898,96,794
8/1/2011,Retail,West,Espresso,Decaf Espresso,73,971,79,98
8/1/2011,Wholesale,West,Tea,Darjeeling,888,748,894,799
8/1/2011,Wholesale,West,Tea,Earl Grey,811,799,738,738
8/1/2011,Wholesale,West,Tea,Green Tea,88,668,48,881
8/1/2011,Wholesale,West,Herbal tea,Chamomile,888,774,797,881
8/1/2011,Wholesale,West,Herbal tea,Lemon,888,8796,734,678
8/1/2011,Wholesale,West,Herbal tea,Mint,88,793,88,879
8/1/2011,Wholesale,West,Coffee,Amaretto,793,8818,-798,96
8/1/2011,Wholesale,West,Coffee,Columbian,864,8679,819,718
8/1/2011,Wholesale,West,Coffee,Decaf Irish Cream,796,8879,-897,868
8/1/2011,Wholesale,West,Espresso,Caffe Latte,866,7977,881,879
8/1/2011,Wholesale,West,Espresso,Caffe Mocha,798,779,67,419
8/1/2011,Wholesale,West,Espresso,Decaf Espresso,798,7973,868,698
8/1/2011,Retail,West,Tea,Darjeeling,798,7973,868,698
8/1/2011,Retail,West,Tea,Earl Grey,866,7977,881,879
8/1/2011,Retail,West,Tea,Green Tea,894,8917,-889,88
8/1/2011,Retail,West,Herbal tea,Chamomile,798,779,69,419
8/1/2011,Retail,West,Herbal tea,Lemon,796,8867,888,468
8/1/2011,Retail,West,Herbal tea,Mint,793,979,817,798
8/1/2011,Retail,West,Coffee,Columbian,89,739,8,98
8/1/2011,Retail,West,Coffee,Decaf Irish Cream,48,8117,88,97
8/1/2011,Retail,West,Espresso,Caffe Latte,1,886,44,48
8/1/2011,Retail,West,Espresso,Caffe Mocha,88,988,86,68
8/1/2011,Retail,West,Espresso,Decaf Espresso,88,916,88,79
8/1/2011,Retail,West,Tea,Darjeeling,86,494,88,48
8/1/2011,Retail,West,Tea,Earl Grey,793,981,734,898
8/1/2011,Retail,West,Tea,Green Tea,886,679,738,798
8/1/2011,Retail,West,Herbal tea,Chamomile,88,986,86,68
8/1/2011,Retail,West,Herbal tea,Lemon,69,897,78,793
8/1/2011,Retail,West,Coffee,Amaretto,79,888,-88,99
8/1/2011,Retail,West,Coffee,Columbian,47,474,88,888
8/1/2011,Retail,West,Coffee,Decaf Irish Cream,73,489,86,94
8/1/2011,Retail,West,Espresso,Caffe Latte,47,473,88,819
8/1/2011,Retail,West,Espresso,Caffe Mocha,46,488,86,817
8/1/2011,Retail,West,Espresso,Decaf Espresso,738,8798,888,899
8/1/2011,Retail,West,Tea,Darjeeling,47,866,89,888
8/1/2011,Retail,West,Tea,Earl Grey,86,489,89,97
8/1/2011,Retail,West,Tea,Green Tea,44,679,-88,814
8/1/2011,Retail,West,Herbal tea,Chamomile,71,8879,814,888
8/1/2011,Retail,West,Herbal tea,Lemon,49,979,68,879
8/1/2011,Retail,West,Coffee,Columbian,96,473,818,817
8/1/2011,Retail,West,Coffee,Decaf Irish Cream,888,718,47,793
8/1/2011,Retail,West,Espresso,Caffe Latte,81,898,88,69
8/1/2011,Retail,West,Espresso,Caffe Mocha,68,797,89,879
8/1/2011,Retail,West,Espresso,Decaf Espresso,818,8178,79,793
9/1/2011,Wholesale,Central,Herbal tea,Chamomile,888,8891,879,881
9/1/2011,Wholesale,Central,Herbal tea,Lemon,88,817,-8,793
9/1/2011,Wholesale,Central,Herbal tea,Mint,88,481,41,888
9/1/2011,Wholesale,Central,Tea,Darjeeling,48,417,81,817
9/1/2011,Wholesale,Central,Tea,Earl Grey,88,8148,79,881
9/1/2011,Wholesale,Central,Tea,Green Tea,68,797,71,737
9/1/2011,Wholesale,Central,Coffee,Amaretto,888,789,797,888
9/1/2011,Wholesale,Central,Coffee,Columbian,89,739,68,738
9/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,811,798,879,868
9/1/2011,Wholesale,Central,Espresso,Caffe Mocha,98,899,888,888
9/1/2011,Wholesale,Central,Espresso,Decaf Espresso,61,686,89,861
9/1/2011,Wholesale,Central,Herbal tea,Chamomile,888,789,797,888
9/1/2011,Wholesale,Central,Herbal tea,Lemon,89,739,64,738
9/1/2011,Wholesale,Central,Herbal tea,Mint,811,798,879,868
9/1/2011,Wholesale,Central,Tea,Darjeeling,98,899,888,888
9/1/2011,Wholesale,Central,Tea,Earl Grey,61,686,79,861
9/1/2011,Wholesale,Central,Coffee,Columbian,868,7939,798,488
9/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,888,918,798,889
9/1/2011,Wholesale,Central,Espresso,Caffe Mocha,888,8696,886,689
9/1/2011,Wholesale,Central,Espresso,Decaf Espresso,737,7978,881,888
9/1/2011,Retail,Central,Herbal tea,Chamomile,888,8696,886,689
9/1/2011,Retail,Central,Herbal tea,Lemon,888,918,798,889
9/1/2011,Retail,Central,Tea,Darjeeling,737,7978,881,888
9/1/2011,Retail,Central,Tea,Earl Grey,818,7998,888,786
9/1/2011,Retail,Central,Espresso,Decaf Espresso,1,478,47,46
9/1/2011,Retail,Central,Coffee,Amaretto,79,949,79,88
9/1/2011,Retail,Central,Coffee,Columbian,88,8118,81,77
9/1/2011,Retail,Central,Coffee,Decaf Irish Cream,88,611,4,79
9/1/2011,Retail,Central,Espresso,Caffe Mocha,88,918,79,68
9/1/2011,Retail,Central,Herbal tea,Chamomile,44,888,-81,888
9/1/2011,Retail,Central,Herbal tea,Lemon,814,8794,-68,888
9/1/2011,Retail,Central,Tea,Darjeeling,79,739,79,77
9/1/2011,Retail,Central,Tea,Earl Grey,73,888,-89,89
9/1/2011,Retail,Central,Tea,Green Tea,41,734,8,77
9/1/2011,Retail,Central,Espresso,Decaf Espresso,88,979,41,94
9/1/2011,Retail,Central,Coffee,Columbian,67,797,79,861
9/1/2011,Retail,Central,Coffee,Decaf Irish Cream,68,8179,81,738
9/1/2011,Retail,Central,Espresso,Caffe Mocha,44,996,68,888
9/1/2011,Wholesale,Central,Herbal tea,Chamomile,81,498,88,88
9/1/2011,Wholesale,Central,Herbal tea,Lemon,79,968,73,77
9/1/2011,Wholesale,Central,Tea,Darjeeling,77,779,879,868
9/1/2011,Wholesale,Central,Tea,Earl Grey,76,666,881,738
9/1/2011,Wholesale,Central,Espresso,Decaf Espresso,48,417,7,817
9/1/2011,Wholesale,Central,Coffee,Amaretto,88,481,48,888
9/1/2011,Wholesale,Central,Coffee,Columbian,48,473,48,793
9/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,88,817,-4,793
9/1/2011,Wholesale,Central,Espresso,Caffe Mocha,888,8891,879,881
9/1/2011,Retail,Central,Herbal tea,Chamomile,79,737,77,868
9/1/2011,Retail,Central,Herbal tea,Lemon,88,979,74,793
9/1/2011,Retail,Central,Tea,Darjeeling,46,473,46,881
9/1/2011,Retail,Central,Tea,Earl Grey,68,688,8,879
9/1/2011,Retail,Central,Espresso,Decaf Espresso,88,797,88,98
9/1/2011,Retail,Central,Coffee,Amaretto,67,798,73,879
9/1/2011,Retail,Central,Coffee,Columbian,78,678,73,889
9/1/2011,Retail,Central,Coffee,Decaf Irish Cream,98,888,96,888
9/1/2011,Retail,Central,Espresso,Caffe Mocha,98,8168,77,794
9/1/2011,Retail,East,Herbal tea,Lemon,67,797,86,861
9/1/2011,Retail,East,Herbal tea,Mint,68,8179,47,738
9/1/2011,Retail,East,Tea,Darjeeling,44,996,68,888
9/1/2011,Retail,East,Tea,Green Tea,88,917,88,68
9/1/2011,Retail,East,Espresso,Caffe Mocha,68,688,8,879
